OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
SL-6 R/B,1966-017B,2094,R/B,D,CIS,1966-03-01,TYMSC,1966-03-01,,,,,,,EA,IMP
SL-6 DEB,1966-017C,2095,DEB,D,CIS,1966-03-01,TYMSC,1966-03-02,,,,,,,EA,IMP
DELTA 1 R/B,1966-016B,2096,R/B,,US,1966-02-28,AFETR,,113.39,100.88,1413,1351,0.5033,,EA,ORB
OPS 3488,1966-018A,2099,PAY,D,US,1966-03-09,AFWTR,1966-03-29,,,,,,,EA,IMP
AGENA TARGET,1966-019A,2104,PAY,D,US,1966-03-16,AFETR,1967-09-15,88.33,28.87,195,189,,,EA,IMP
GEMINI 8,1966-020A,2105,PAY,D,US,1966-03-16,AFETR,1966-03-17,87.84,28.90,209,126,,,EA,LAN
TITAN 2 R/B,1966-020B,2106,R/B,D,US,1966-03-16,AFETR,1966-03-17,,,,,,,EA,IMP
COSMOS 112,1966-021A,2107,PAY,D,CIS,1966-03-17,PLMSC,1966-03-25,,,,,,,EA,IMP
SL-3 R/B,1966-021B,2108,R/B,D,CIS,1966-03-17,PLMSC,1966-05-17,,,,,,,EA,IMP
OPS 0879,1966-022A,2109,PAY,D,US,1966-03-18,AFWTR,1966-03-24,,,,,,,EA,IMP
SL-3 DEB,1966-021C,2110,DEB,D,CIS,1966-03-17,PLMSC,1966-03-25,,,,,,,EA,IMP
SL-3 DEB,1966-021D,2111,DEB,D,CIS,1966-03-17,PLMSC,1966-03-25,,,,,,,EA,IMP
OPS 0974,1966-022B,2112,PAY,D,US,1966-03-18,AFWTR,1966-03-23,,,,,,,EA,IMP
OPS 3488 DEB,1966-018B,2113,DEB,D,US,1966-03-09,AFWTR,1966-03-22,,,,,,,EA,IMP
COSMOS 113,1966-023A,2114,PAY,D,CIS,1966-03-21,TYMSC,1966-03-29,,,,,,,EA,IMP
ADAPTOR MODULE DEB,1966-020C,2115,DEB,D,US,1966-03-16,AFETR,1966-04-18,,,,,,,EA,IMP
SL-3 R/B,1966-023B,2116,R/B,D,CIS,1966-03-21,TYMSC,1966-03-30,,,,,,,EA,IMP
SL-3 DEB,1966-023C,2117,DEB,D,CIS,1966-03-21,TYMSC,1966-03-22,,,,,,,EA,IMP
DELTA 1 DEB,1966-008D,2118,DEB,,US,1966-02-03,AFETR,,99.52,98.07,825,646,0.0400,,EA,ORB
OPS 1117 (TRANSIT 12),1966-024A,2119,PAY,,US,1966-03-26,AFWTR,,104.69,89.60,1087,873,1.2861,,EA,ORB
SCOUT A R/B,1966-024B,2120,R/B,,US,1966-03-26,AFWTR,,104.91,89.82,1103,877,0.5831,,EA,ORB
OV1-4,1966-025A,2121,PAY,,US,1966-03-30,AFWTR,,103.80,144.50,998,878,0.5055,,EA,ORB
OV1-5,1966-025B,2122,PAY,,US,1966-03-30,AFWTR,,105.40,144.63,1048,978,0.9518,,EA,ORB
OV1-5 R/B,1966-025C,2123,R/B,,US,1966-03-30,AFWTR,,105.42,144.64,1049,980,0.9420,,EA,ORB
OV1-4 R/B,1966-025D,2124,R/B,,US,1966-03-30,AFWTR,,103.76,144.51,995,877,0.9090,,EA,ORB
OPS 0340,1966-026A,2125,PAY,,US,1966-03-31,AFWTR,,98.57,98.04,794,587,0.6052,,EA,ORB
LUNA 10,1966-027A,2126,PAY,,CIS,1966-03-31,TYMSC,,,,,,0.0055,NEA,MO,ORB
SL-6 PLAT,1966-027B,2127,DEB,D,CIS,1966-03-31,TYMSC,1966-04-04,,,,,,,EA,IMP
SL-6 R/B(1),1966-027C,2128,R/B,D,CIS,1966-03-31,TYMSC,1966-04-02,,,,,,,EA,IMP
THOR ALTAIR R/B,1966-026B,2129,R/B,D,US,1966-03-31,AFWTR,2002-05-11,87.35,98.14,152,134,0.8666,,EA,IMP
SL-6 R/B(2),1966-027D,2130,R/B,,CIS,1966-03-31,TYMSC,,,,,,,NEA,SU,ORB
SL-6 DEB,1966-027E,2131,DEB,,CIS,1966-03-31,TYMSC,,,,,,0.0016,NEA,EM,ORB
SL-6 DEB,1966-027F,2132,DEB,,CIS,1966-03-31,TYMSC,,,,,,0.0058,NEA,EM,ORB
COSMOS 114,1966-028A,2133,PAY,D,CIS,1966-04-06,PLMSC,1966-04-14,,,,,,,EA,IMP
SL-3 R/B,1966-028B,2134,R/B,D,CIS,1966-04-06,PLMSC,1966-04-18,,,,,,,EA,IMP
SL-3 DEB,1966-028C,2135,DEB,D,CIS,1966-04-06,PLMSC,1966-04-10,,,,,,,EA,IMP
OPS 1612,1966-029A,2136,PAY,D,US,1966-04-07,AFWTR,1966-04-26,,,,,,,EA,IMP
SL-3 DEB,1966-028D,2137,DEB,D,CIS,1966-04-06,PLMSC,1966-04-10,,,,,,,EA,IMP
SL-3 DEB,1966-028E,2138,DEB,D,CIS,1966-04-06,PLMSC,1966-04-09,,,,,,,EA,IMP
SURVEYOR MODEL 2,1966-030A,2139,PAY,D,US,1966-04-08,AFETR,1966-05-05,,,,,,,EA,IMP
SCOUT A DEB,1966-005C,2140,DEB,,US,1966-01-28,AFWTR,,106.79,89.96,1314,842,0.0480,,EA,ORB
SCOUT A DEB,1966-005D,2141,DEB,,US,1966-01-28,AFWTR,,102.42,90.24,957,790,0.0430,,EA,ORB
OAO 1,1966-031A,2142,PAY,,US,1966-04-08,AFETR,,100.37,35.05,781,772,12.1059,,EA,ORB
ATLAS CENTAUR R/B,1966-030B,2143,R/B,D,US,1966-04-08,AFETR,1966-04-17,89.58,30.73,325,182,,,EA,IMP
ATLAS AGENA D R/B,1966-031B,2144,R/B,,US,1966-04-08,AFETR,,99.65,35.04,748,737,6.0394,,EA,ORB
ATLAS AGENA D DEB,1966-031C,2145,DEB,D,US,1966-04-08,AFETR,1981-10-31,89.64,35.02,270,243,0.3775,,EA,IMP
OPS 0910,1966-032A,2146,PAY,D,US,1966-04-19,AFWTR,1966-04-26,,,,,,,EA,IMP
COSMOS 115,1966-033A,2147,PAY,D,CIS,1966-04-20,TYMSC,1966-04-28,89.16,65.03,283,183,,,EA,IMP
ATLAS AGENA D R/B,1966-032B,2148,R/B,D,US,1966-04-19,AFWTR,1966-04-22,,,,,,,EA,IMP
SL-3 R/B,1966-033B,2149,R/B,D,CIS,1966-04-20,TYMSC,1966-04-30,88.21,65.01,202,169,,,EA,IMP
OPS 1527 (OV3-1),1966-034A,2150,PAY,,US,1966-04-22,AFWTR,,113.92,82.37,2482,330,0.7756,,EA,ORB
MOLNIYA 1-3,1966-035A,2151,PAY,D,CIS,1966-04-25,TYMSC,1973-06-11,134.07,64.39,4336,262,,,EA,IMP
COSMOS 116,1966-036A,2152,PAY,D,CIS,1966-04-26,KYMSC,1966-12-03,88.34,48.31,195,190,,,EA,IMP
DELTA 1 DEB,1966-008E,2154,DEB,,US,1966-02-03,AFETR,,97.83,97.88,688,621,0.0171,,EA,ORB
SL-6 PLAT,1966-035B,2155,DEB,D,CIS,1966-04-25,TYMSC,1966-05-09,88.52,64.84,259,143,,,EA,IMP
SL-6 R/B(1),1966-035C,2156,R/B,D,CIS,1966-04-25,TYMSC,1966-05-08,88.67,64.88,259,158,,,EA,IMP
SL-6 DEB,1966-035D,2157,DEB,D,CIS,1966-04-25,TYMSC,1966-04-29,90.51,65.05,422,177,,,EA,IMP
SL-7 R/B,1966-036B,2159,R/B,D,CIS,1966-04-26,KYMSC,1966-08-15,88.75,48.36,233,192,,,EA,IMP
SL-6 DEB,1966-035E,2160,DEB,D,CIS,1966-04-25,TYMSC,1966-04-29,89.95,64.89,390,154,,,EA,IMP
DIAMANT DEB,1966-013G,2161,DEB,D,FR,1966-02-17,HGSTR,2015-08-12,89.27,34.06,243,234,0.0406,,EA,IMP
THOR ALTAIR DEB,1966-026C,2162,DEB,D,US,1966-03-31,AFWTR,1967-02-11,95.49,98.56,583,501,,,EA,IMP
COSMOS 117,1966-037A,2163,PAY,D,CIS,1966-05-06,TYMSC,1966-05-14,89.48,64.95,294,204,,,EA,IMP
SL-3 R/B,1966-037B,2164,R/B,D,CIS,1966-05-06,TYMSC,1966-05-21,88.41,64.95,200,192,,,EA,IMP
SL-3 DEB,1966-037C,2165,DEB,D,CIS,1966-05-06,TYMSC,1966-05-07,88.60,64.97,234,176,,,EA,IMP
SL-3 DEB,1966-037D,2166,DEB,D,CIS,1966-05-06,TYMSC,1966-05-08,89.38,65.01,295,193,,,EA,IMP
SCOUT B R/B,1966-034B,2167,R/B,D,US,1966-04-22,AFWTR,2000-11-14,86.51,82.22,111,92,1.0120,,EA,IMP
COSMOS 118,1966-038A,2168,PAY,D,CIS,1966-05-11,TYMSC,1988-11-23,86.88,64.95,125,115,16.7729,,EA,IMP
SL-3 R/B,1966-038B,2169,R/B,D,CIS,1966-05-11,TYMSC,1989-07-12,87.29,64.93,150,131,11.3307,,EA,IMP
SL-3 DEB,1966-037E,2170,DEB,D,CIS,1966-05-06,TYMSC,1966-05-16,89.21,64.95,271,200,,,EA,IMP
OPS 1950,1966-039A,2171,PAY,D,US,1966-05-14,AFWTR,1966-05-21,,,,,,,EA,IMP
OPS 6785,1966-039B,2172,PAY,D,US,1966-05-14,AFWTR,1970-10-27,88.46,109.94,199,198,,,EA,IMP
NIMBUS 2,1966-040A,2173,PAY,-,US,1966-05-15,AFWTR,,107.97,100.52,1174,1091,1.9590,,EA,ORB
THOR AGENA B R/B,1966-040B,2174,R/B,,US,1966-05-15,AFWTR,,107.76,100.32,1165,1081,4.6871,,EA,ORB
ATLAS AGENA D R/B,1966-039C,2175,R/B,D,US,1966-05-14,AFWTR,1966-05-17,88.79,110.68,324,105,,,EA,IMP
OPS 0082 (TRANSIT 13),1966-041A,2176,PAY,,US,1966-05-19,AFWTR,,102.54,90.22,923,835,1.1152,,EA,ORB
THOR ALTAIR DEB,1966-026D,2177,DEB,,US,1966-03-31,AFWTR,,97.23,98.98,715,537,0.0410,,EA,ORB
THOR ALTAIR DEB,1966-026E,2178,DEB,D,US,1966-03-31,AFWTR,1983-01-06,88.82,98.50,222,210,0.0493,,EA,IMP
THOR ALTAIR DEB,1966-026F,2179,DEB,D,US,1966-03-31,AFWTR,1993-04-20,88.80,98.08,222,207,0.0400,,EA,IMP
SCOUT A R/B,1966-041B,2180,R/B,,US,1966-05-19,AFWTR,,102.77,90.22,948,832,0.6170,,EA,ORB
OPS 1778,1966-042A,2181,PAY,D,US,1966-05-24,AFWTR,1966-06-09,88.60,66.02,244,167,,,EA,IMP
COSMOS 119,1966-043A,2182,PAY,D,CIS,1966-05-24,KYMSC,1966-11-30,88.64,48.34,262,153,,,EA,IMP
EXPLORER 32 (AE-B),1966-044A,2183,PAY,D,US,1966-05-25,AFETR,1985-02-22,87.51,64.49,162,140,0.6511,,EA,IMP
DELTA 1 R/B,1966-044B,2184,R/B,D,US,1966-05-25,AFETR,1969-06-19,88.29,64.46,205,175,,,EA,IMP
SURVEYOR 1,1966-045A,2185,PAY,D,US,1966-05-30,AFETR,1966-06-02,,,,,,NIE,MO,LAN
ATDA,1966-046A,2186,PAY,D,US,1966-06-01,AFETR,1966-07-11,88.63,28.85,211,203,,,EA,IMP
ATLAS CENTAUR R/B,1966-045B,2187,R/B,,US,1966-05-30,AFETR,,,,,,,NEA,EM,ORB
ATLAS D R/B,1966-046B,2188,R/B,D,US,1966-06-01,AFETR,1966-06-22,89.69,28.80,276,242,,,EA,IMP
ATLAS D DEB,1966-046C,2189,DEB,D,US,1966-06-01,AFETR,1966-06-05,90.63,28.87,346,265,,,EA,IMP
ATLAS D DEB,1966-046D,2190,DEB,D,US,1966-06-01,AFETR,1966-06-05,89.98,28.85,279,268,,,EA,IMP
GEMINI 9,1966-047A,2191,PAY,D,US,1966-06-03,AFETR,1966-06-06,89.98,28.86,275,272,,,EA,LAN
OPS 1577,1966-048A,2192,PAY,D,US,1966-06-03,AFWTR,1966-06-09,,,,,0.1300,,EA,IMP
TITAN 2 R/B,1966-047B,2193,R/B,D,US,1966-06-03,AFETR,1966-06-04,87.49,28.86,164,136,,,EA,IMP
OPS 1856,1966-048B,2194,PAY,D,US,1966-06-03,AFWTR,1966-06-09,88.25,86.99,229,147,,,EA,IMP
OGO 3,1966-049A,2195,PAY,D,US,1966-06-07,AFETR,1981-09-14,2911.48,76.32,106308,16019,,,EA,IMP
COSMOS 120,1966-050A,2196,PAY,D,CIS,1966-06-08,TYMSC,1966-06-16,89.37,51.79,286,201,,,EA,IMP
SL-3 R/B,1966-050B,2197,R/B,D,CIS,1966-06-08,TYMSC,1966-06-12,88.80,51.79,266,165,,,EA,IMP
SL-3 DEB,1966-050C,2198,DEB,D,CIS,1966-06-08,TYMSC,1966-06-11,88.95,51.74,266,179,,,EA,IMP
SL-3 DEB,1966-050D,2199,DEB,D,CIS,1966-06-08,TYMSC,1966-06-09,88.63,51.80,228,186,,,EA,IMP
OPS 1960,1966-051A,2200,PAY,D,US,1966-06-09,AFWTR,1966-12-03,90.66,89.89,468,145,,,EA,IMP
OPS 1427 (OV3-4),1966-052A,2201,PAY,,US,1966-06-10,WLPIS,,142.56,40.90,4681,642,0.8019,,EA,ORB
ERS 16,1966-051C,2202,PAY,D,US,1966-06-09,AFWTR,1967-03-12,89.60,89.86,398,112,,,EA,IMP
SECOR 6 (EGRS 6),1966-051B,2205,PAY,D,US,1966-06-09,AFWTR,1967-07-06,89.88,89.89,386,151,,,EA,IMP
SCOUT B R/B,1966-052B,2206,R/B,,US,1966-06-10,WLPIS,,141.92,40.86,4627,642,0.7736,,EA,ORB
OPS 9381 (GGTS),1966-053A,2207,PAY,-,US,1966-06-16,AFETR,,1333.20,8.76,33857,33638,0.8912,,EA,ORB
SCOUT B DEB,1966-034C,2208,DEB,D,US,1966-04-22,AFWTR,2012-01-09,87.80,82.17,181,150,0.0042,,EA,IMP
SCOUT B DEB,1966-034D,2209,DEB,D,US,1966-04-22,AFWTR,1989-12-04,88.97,82.21,267,179,0.1300,,EA,IMP
COSMOS 121,1966-054A,2210,PAY,D,CIS,1966-06-17,PLMSC,1966-06-25,89.78,72.85,324,204,,,EA,IMP
SL-3 R/B,1966-054B,2211,R/B,D,CIS,1966-06-17,PLMSC,1966-06-26,87.83,72.84,186,148,,,EA,IMP
SL-3 DEB,1966-054C,2212,DEB,D,CIS,1966-06-17,PLMSC,1966-06-19,88.63,72.98,281,133,,,EA,IMP
SL-3 DEB,1966-054D,2213,DEB,D,CIS,1966-06-17,PLMSC,1966-06-20,89.26,72.94,282,195,,,EA,IMP
SL-3 DEB,1966-054E,2214,DEB,D,CIS,1966-06-17,PLMSC,1966-06-20,89.71,72.85,322,198,,,EA,IMP
OPS 9311 (IDSCS 1),1966-053B,2215,PAY,-,US,1966-06-16,AFETR,,1334.46,8.78,33894,33652,0.1781,,EA,ORB
OPS 9312 (IDSCS 2),1966-053C,2216,PAY,-,US,1966-06-16,AFETR,,1335.17,8.77,33916,33658,0.2925,,EA,ORB
OPS 9313 (IDSCS 3),1966-053D,2217,PAY,-,US,1966-06-16,AFETR,,1336.37,8.75,33956,33667,0.1000,,EA,ORB
OPS 9314 (IDSCS 4),1966-053E,2218,PAY,-,US,1966-06-16,AFETR,,1338.47,8.67,34032,33675,0.2152,,EA,ORB
OPS 9315 (IDSCS 5),1966-053F,2219,PAY,-,US,1966-06-16,AFETR,,1340.80,8.66,34114,33686,9.8962,,EA,ORB
OPS 9316 (IDSCS 6),1966-053G,2220,PAY,-,US,1966-06-16,AFETR,,1343.83,8.59,34230,33691,0.2099,,EA,ORB
OPS 9317 (IDSCS 7),1966-053H,2221,PAY,-,US,1966-06-16,AFETR,,1347.43,8.55,34364,33701,0.3981,,EA,ORB
TITAN 3C TRANSTAGE R/B,1966-053J,2222,R/B,,US,1966-06-16,AFETR,,1349.30,8.54,34740,33400,2.1676,,EA,ORB
DELTA 1 DEB,1966-016C,2223,DEB,,US,1966-02-28,AFETR,,111.82,100.73,1383,1238,0.0675,,EA,ORB
DELTA 1 DEB,1966-016D,2224,DEB,,US,1966-02-28,AFETR,,115.00,101.15,1564,1347,0.0781,,EA,ORB
SCOUT A DEB,1966-041C,2225,DEB,D,US,1966-05-19,AFWTR,2012-04-14,88.10,89.70,184,177,0.0460,,EA,IMP
OPS 1599,1966-055A,2227,PAY,D,US,1966-06-21,AFWTR,1966-07-14,88.40,80.10,222,169,,,EA,IMP
