OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 787,1976-001A,8530,PAY,D,CIS,1976-01-06,PLMSC,1980-12-12,87.61,73.99,160,152,7.1231,,EA,IMP
SL-8 R/B,1976-001B,8531,R/B,D,CIS,1976-01-06,PLMSC,1981-03-15,87.11,73.98,136,127,17.0900,,EA,IMP
SL-8 DEB,1976-001C,8549,DEB,D,CIS,1976-01-06,PLMSC,1977-10-20,92.77,74.05,427,394,0.0120,,EA,IMP
SL-8 DEB,1976-001D,8550,DEB,D,CIS,1976-01-06,PLMSC,1977-03-24,90.24,74.02,286,286,0.0249,,EA,IMP
COSMOS 788,1976-002A,8551,PAY,D,CIS,1976-01-07,PLMSC,1976-01-20,89.65,62.80,348,167,,,EA,IMP
SL-4 R/B,1976-002B,8552,R/B,D,CIS,1976-01-07,PLMSC,1976-01-14,87.14,62.75,135,130,,,EA,IMP
SL-4 DEB,1976-002C,8553,DEB,D,CIS,1976-01-07,PLMSC,1976-01-12,88.94,62.85,270,174,,,EA,IMP
HELIOS 2,1976-003A,8582,PAY,-,GER,1976-01-15,AFETR,,,,,,,NEA,SU,ORB
TITAN 3E CENTAUR R/B(1),1976-003B,8583,R/B,,US,1976-01-15,AFETR,,,,,,,NEA,SU,ORB
TITAN 3E CENTAUR R/B(2),1976-003C,8584,R/B,,US,1976-01-15,AFETR,,,,,,,NEA,SU,ORB
CTS,1976-004A,8585,PAY,,CA,1976-01-17,AFETR,,1436.71,3.77,35868,35729,3.1622,,EA,ORB
DELTA 1 R/B(1),1976-004B,8586,R/B,D,US,1976-01-17,AFETR,1976-02-14,88.40,28.64,239,152,,,EA,IMP
DELTA 1 DEB,1976-004C,8587,DEB,D,US,1976-01-17,AFETR,1976-04-14,91.50,28.66,520,177,,,EA,IMP
COSMOS 788 DEB,1976-002D,8588,DEB,D,CIS,1976-01-07,PLMSC,1976-01-27,87.84,62.79,194,141,,,EA,IMP
COSMOS 788 DEB,1976-002E,8589,DEB,D,CIS,1976-01-07,PLMSC,1976-01-23,88.32,62.81,230,153,,,EA,IMP
COSMOS 788 DEB,1976-002F,8590,DEB,D,CIS,1976-01-07,PLMSC,1976-01-20,,,,,,,EA,IMP
COSMOS 789,1976-005A,8591,PAY,,CIS,1976-01-20,PLMSC,,104.86,82.98,1011,965,3.4790,,EA,ORB
SL-8 R/B,1976-005B,8597,R/B,,CIS,1976-01-20,PLMSC,,104.69,82.97,998,962,4.3295,,EA,ORB
DELTA 1 R/B(2),1976-004D,8598,R/B,D,US,1976-01-17,AFETR,1998-09-04,87.52,26.78,174,129,2.0000,,EA,IMP
