OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
SL-12 PLAT,1989-004C,19767,DEB,D,CIS,1989-01-26,TYMSC,1989-01-27,87.93,51.60,178,166,,,EA,IMP
SL-12 R/B(AUX MOTOR),1989-004D,19768,R/B,D,CIS,1989-01-26,TYMSC,1989-11-27,126.88,46.50,3858,114,0.1000,,EA,IMP
COSMOS 1992,1989-005A,19769,PAY,,CIS,1989-01-26,PLMSC,,100.29,74.05,789,756,2.0094,,EA,ORB
SL-8 R/B,1989-005B,19770,R/B,,CIS,1989-01-26,PLMSC,,99.97,74.05,761,753,4.0333,,EA,ORB
SL-12 R/B(AUX MOTOR),1989-004E,19771,R/B,D,CIS,1989-01-26,TYMSC,1999-02-15,88.80,46.34,302,129,0.9959,,EA,IMP
INTELSAT 515,1989-006A,19772,PAY,-,ITSO,1989-01-27,FRGUI,,1452.99,14.89,36209,36024,10.1658,,EA,ORB
ARIANE 2 R/B,1989-006B,19773,R/B,,FR,1989-01-27,FRGUI,,628.01,8.47,35320,509,6.2016,,EA,ORB
COSMOS 1993,1989-007A,19774,PAY,D,CIS,1989-01-28,TYMSC,1989-03-27,88.89,64.71,278,161,40.2900,,EA,IMP
SL-4 R/B,1989-007B,19775,R/B,D,CIS,1989-01-28,TYMSC,1989-02-01,88.87,64.76,278,159,40.6100,,EA,IMP
SL-12 R/B(2),1989-004F,19776,R/B,,CIS,1989-01-26,TYMSC,,1469.49,12.74,36531,36344,2.5794,,EA,ORB
COSMOS 1991 DEB,1989-003F,19778,DEB,D,CIS,1989-01-18,TYMSC,1989-03-02,88.79,69.95,233,197,0.6600,,EA,IMP
COSMOS 1991 DEB,1989-003G,19779,DEB,D,CIS,1989-01-18,TYMSC,1989-02-11,90.55,69.96,337,266,0.0900,,EA,IMP
COSMOS 1991 DEB,1989-003H,19780,DEB,D,CIS,1989-01-18,TYMSC,1989-06-18,88.49,69.96,211,188,0.5100,,EA,IMP
COSMOS 1991 DEB,1989-003J,19781,DEB,D,CIS,1989-01-18,TYMSC,1989-03-07,87.89,69.96,174,166,0.1900,,EA,IMP
COSMOS 1991 DEB,1989-003K,19782,DEB,D,CIS,1989-01-18,TYMSC,1989-02-18,88.41,69.96,199,193,0.8900,,EA,IMP
PROGRESS 40,1989-008A,19783,PAY,D,CIS,1989-02-10,TYMSC,1989-03-05,91.76,51.63,368,354,1.5000,,EA,IMP
SL-4 R/B,1989-008B,19784,R/B,D,CIS,1989-02-10,TYMSC,1989-02-12,87.43,51.62,154,140,,,EA,IMP
COSMOS 1994,1989-009A,19785,PAY,,CIS,1989-02-10,PLMSC,,113.89,82.62,1416,1395,1.1011,,EA,ORB
COSMOS 1995,1989-009B,19786,PAY,,CIS,1989-02-10,PLMSC,,114.08,82.63,1416,1412,1.1320,,EA,ORB
COSMOS 1996,1989-009C,19787,PAY,,CIS,1989-02-10,PLMSC,,114.02,82.62,1415,1407,1.0388,,EA,ORB
COSMOS 1997,1989-009D,19788,PAY,,CIS,1989-02-10,PLMSC,,113.95,82.62,1415,1400,1.0289,,EA,ORB
COSMOS 1998,1989-009E,19789,PAY,,CIS,1989-02-10,PLMSC,,113.84,82.61,1416,1389,1.0352,,EA,ORB
COSMOS 1999,1989-009F,19790,PAY,,CIS,1989-02-10,PLMSC,,113.77,82.62,1415,1383,0.9840,,EA,ORB
SL-14 R/B,1989-009G,19791,R/B,,CIS,1989-02-10,PLMSC,,114.75,82.61,1472,1417,4.1930,,EA,ORB
COSMOS 2000,1989-010A,19792,PAY,D,CIS,1989-02-10,PLMSC,1989-03-02,91.89,82.36,393,341,,,EA,IMP
SL-4 R/B,1989-010B,19793,R/B,D,CIS,1989-02-10,PLMSC,1989-02-12,87.31,82.33,151,131,,,EA,IMP
COSMOS 1990 DEB,1989-002C,19794,DEB,D,CIS,1989-01-12,PLMSC,1989-02-12,88.96,82.54,283,163,,,EA,IMP
COSMOS 1990 DEB,1989-002D,19795,DEB,D,CIS,1989-01-12,PLMSC,1989-02-11,87.63,82.55,177,137,,,EA,IMP
COSMOS 2001,1989-011A,19796,PAY,D,CIS,1989-02-14,PLMSC,2008-09-22,90.54,61.73,551,50,7.1328,,EA,IMP
SL-6 R/B(1),1989-011B,19797,R/B,D,CIS,1989-02-14,PLMSC,1989-03-11,88.33,62.76,229,154,13.1500,,EA,IMP
SL-6 PLAT,1989-011C,19798,DEB,D,CIS,1989-02-14,PLMSC,1989-03-03,87.81,62.82,197,135,2.4500,,EA,IMP
SL-6 R/B(2),1989-011D,19799,R/B,,CIS,1989-02-14,PLMSC,,705.31,63.07,38852,885,3.9850,,EA,ORB
COSMOS 2002,1989-012A,19800,PAY,D,CIS,1989-02-14,PLMSC,1989-10-15,88.11,65.74,233,129,4.2600,,EA,IMP
SL-8 R/B,1989-012B,19801,R/B,D,CIS,1989-02-14,PLMSC,1989-07-27,87.70,65.80,204,118,25.7200,,EA,IMP
NAVSTAR 13 (USA 35),1989-013A,19802,PAY,-,US,1989-02-14,AFETR,,777.01,55.06,21740,21498,1.6147,,EA,ORB
DELTA 2 R/B(1),1989-013B,19803,R/B,D,US,1989-02-14,AFETR,1989-03-13,87.43,30.31,173,121,7.8100,,EA,IMP
DELTA 2 R/B(2) [PAM-D],1989-013C,19804,R/B,D,US,1989-02-14,AFETR,1989-12-06,93.55,37.17,778,118,8.1500,,EA,IMP
SL-8 DEB,1989-012C,19805,DEB,D,CIS,1989-02-14,PLMSC,1989-03-03,97.82,65.75,1136,172,0.2200,,EA,IMP
SL-8 DEB,1989-012D,19806,DEB,D,CIS,1989-02-14,PLMSC,1989-03-10,95.63,65.83,927,171,1.0000,,EA,IMP
MOLNIYA 1-75,1989-014A,19807,PAY,,CIS,1989-02-15,TYMSC,,717.99,63.81,38402,1963,12.6191,,EA,ORB
SL-6 PLAT,1989-014C,19808,DEB,D,CIS,1989-02-15,TYMSC,1989-03-01,87.77,62.95,189,140,11.1900,,EA,IMP
SL-6 R/B(1),1989-014B,19809,R/B,D,CIS,1989-02-15,TYMSC,1989-03-09,87.65,62.92,170,146,27.5600,,EA,IMP
SL-6 R/B(2),1989-014D,19810,R/B,,CIS,1989-02-15,TYMSC,,694.33,63.72,38325,866,8.2776,,EA,ORB
COSMOS 2003,1989-015A,19818,PAY,D,CIS,1989-02-17,PLMSC,1989-03-03,88.99,62.81,242,207,10.6000,,EA,IMP
SL-4 R/B,1989-015B,19819,R/B,D,CIS,1989-02-17,PLMSC,1989-02-23,87.97,62.78,179,169,12.0000,,EA,IMP
SL-4 DEB,1989-015C,19820,DEB,D,CIS,1989-02-17,PLMSC,1989-02-18,88.40,62.78,209,181,,,EA,IMP
SL-8 DEB,1989-012E,19821,DEB,D,CIS,1989-02-14,PLMSC,1989-03-11,103.64,65.84,1683,178,0.0100,,EA,IMP
AKEBONO (EXOS-D),1989-016A,19822,PAY,D,JPN,1989-02-21,KSCUT,2024-11-26,87.52,74.86,172,132,2.9878,,EA,IMP
M-3S2 R/B(1),1989-016B,19823,R/B,D,JPN,1989-02-21,KSCUT,1989-04-04,87.67,74.54,172,147,6.2700,,EA,IMP
M-3S2 R/B(2),1989-016C,19824,R/B,D,JPN,1989-02-21,KSCUT,2005-12-17,87.64,74.75,172,144,0.6539,,EA,IMP
SL-8 DEB,1989-012F,19825,DEB,D,CIS,1989-02-14,PLMSC,1989-03-08,98.37,65.75,1190,171,0.0800,,EA,IMP
COSMOS 2004,1989-017A,19826,PAY,,CIS,1989-02-22,PLMSC,,104.91,82.95,1014,967,2.0138,,EA,ORB
SL-8 R/B,1989-017B,19827,R/B,,CIS,1989-02-22,PLMSC,,104.77,82.95,1006,961,4.5364,,EA,ORB
SL-8 DEB,1989-005C,19831,DEB,,CIS,1989-01-26,PLMSC,,98.38,74.06,689,674,0.0105,,EA,ORB
SL-8 DEB,1989-012G,19832,DEB,D,CIS,1989-02-14,PLMSC,1989-03-10,91.04,65.65,514,137,0.0900,,EA,IMP
M-3S2 DEB,1989-016D,19841,DEB,D,JPN,1989-02-21,KSCUT,1989-02-28,91.33,74.61,431,249,,,EA,IMP
M-3S2 DEB,1989-016E,19842,DEB,D,JPN,1989-02-21,KSCUT,1989-02-27,89.78,74.58,315,212,,,EA,IMP
M-3S2 DEB,1989-016F,19843,DEB,D,JPN,1989-02-21,KSCUT,1989-02-25,90.25,74.56,337,236,,,EA,IMP
M-3S2 DEB,1989-016G,19844,DEB,D,JPN,1989-02-21,KSCUT,1989-02-25,90.11,74.53,327,233,,,EA,IMP
M-3S2 DEB,1989-016H,19845,DEB,D,JPN,1989-02-21,KSCUT,1989-02-25,89.94,74.72,354,189,,,EA,IMP
SL-8 DEB,1989-012H,19846,DEB,D,CIS,1989-02-14,PLMSC,1989-03-09,96.41,65.88,997,176,0.0800,,EA,IMP
SL-8 DEB,1989-012J,19847,DEB,D,CIS,1989-02-14,PLMSC,1989-03-11,101.65,65.69,1495,179,0.1200,,EA,IMP
SL-8 DEB,1989-012K,19848,DEB,D,CIS,1989-02-14,PLMSC,1989-03-11,102.11,65.92,1541,177,0.1600,,EA,IMP
SL-8 DEB,1989-012L,19849,DEB,D,CIS,1989-02-14,PLMSC,1989-03-06,95.72,65.74,938,168,,,EA,IMP
SL-8 DEB,1989-012M,19850,DEB,D,CIS,1989-02-14,PLMSC,1989-03-10,97.16,65.75,1073,173,0.1700,,EA,IMP
METEOR 2-18,1989-018A,19851,PAY,,CIS,1989-02-28,PLMSC,,103.89,82.52,951,934,4.5220,,EA,ORB
SL-14 R/B,1989-018B,19852,R/B,,CIS,1989-02-28,PLMSC,,104.03,82.52,962,936,4.3260,,EA,ORB
SL-12 R/B(AUX MOTOR),1989-001H,19856,R/B,,CIS,1989-01-10,TYMSC,,338.45,65.15,18844,575,0.8026,,EA,ORB
COSMOS 2005,1989-019A,19862,PAY,D,CIS,1989-03-02,PLMSC,1989-04-25,88.67,62.77,235,182,52.9200,,EA,IMP
SL-4 R/B,1989-019B,19863,R/B,D,CIS,1989-03-02,PLMSC,1989-03-08,87.53,62.77,166,138,42.6900,,EA,IMP
COSMOS 2000 DEB,1989-010C,19864,DEB,D,CIS,1989-02-10,PLMSC,1989-05-30,87.94,82.33,176,169,0.3900,,EA,IMP
COSMOS 2000 DEB,1989-010D,19865,DEB,D,CIS,1989-02-10,PLMSC,1989-03-29,87.95,82.32,178,167,0.0500,,EA,IMP
COSMOS 2000 DEB,1989-010E,19866,DEB,D,CIS,1989-02-10,PLMSC,1989-03-09,91.06,82.33,368,285,0.1500,,EA,IMP
COSMOS 2000 DEB,1989-010F,19867,DEB,D,CIS,1989-02-10,PLMSC,1989-03-24,89.75,82.34,290,235,3.5300,,EA,IMP
COSMOS 2003 DEB,1989-015D,19868,DEB,D,CIS,1989-02-17,PLMSC,1989-03-08,88.64,62.80,221,193,0.5100,,EA,IMP
COSMOS 2003 DEB,1989-015E,19869,DEB,D,CIS,1989-02-17,PLMSC,1989-03-04,88.41,62.82,209,183,,,EA,IMP
COSMOS 2003 DEB,1989-015F,19870,DEB,D,CIS,1989-02-17,PLMSC,1989-03-04,88.51,62.81,213,189,0.5600,,EA,IMP
PROGRESS 40 DEB,1989-008C,19871,DEB,D,CIS,1989-02-10,TYMSC,1989-03-07,88.80,51.60,219,212,,,EA,IMP
PROGRESS 40 DEB,1989-008D,19872,DEB,D,CIS,1989-02-10,TYMSC,1989-03-07,89.59,51.61,259,250,,,EA,IMP
COSMOS 2000 DEB,1989-010G,19873,DEB,D,CIS,1989-02-10,PLMSC,1989-03-15,89.65,82.35,264,250,0.0800,,EA,IMP
JCSAT-1,1989-020A,19874,PAY,-,JPN,1989-03-06,FRGUI,,1446.77,14.82,36012,35979,3.0272,,EA,ORB
COSMOS 2003 DEB,1989-015G,19875,DEB,D,CIS,1989-02-17,PLMSC,1989-03-05,88.86,62.81,247,189,0.6000,,EA,IMP
METEOSAT-4 (MOP-1),1989-020B,19876,PAY,-,ESA,1989-03-06,FRGUI,,1482.85,14.85,36794,36600,4.5417,,EA,ORB
ARIANE 44LP R/B,1989-020C,19877,R/B,D,FR,1989-03-06,FRGUI,1992-04-21,91.55,6.58,589,113,31.6000,,EA,IMP
ARIANE 44LP DEB [SPELDA],1989-020D,19878,DEB,D,FR,1989-03-06,FRGUI,1992-12-22,90.30,6.65,461,118,0.5000,,EA,IMP
STS 29,1989-021A,19882,PAY,D,US,1989-03-13,AFETR,1989-03-18,90.91,28.46,335,303,,,EA,LAN
TDRS 4,1989-021B,19883,PAY,-,US,1989-03-13,AFETR,,1462.20,12.81,36363,36228,20.9264,,EA,ORB
IUS R/B(1),1989-021C,19884,R/B,D,US,1989-03-13,AFETR,2023-09-30,88.59,26.12,298,112,10.4460,,EA,IMP
M-3S2 DEB,1989-016J,19889,DEB,D,JPN,1989-02-21,KSCUT,1989-03-22,88.50,74.50,229,171,,,EA,IMP
COSMOS 2006,1989-022A,19893,PAY,D,CIS,1989-03-16,PLMSC,1989-03-31,91.94,62.84,411,329,21.3900,,EA,IMP
SL-4 R/B,1989-022B,19894,R/B,D,CIS,1989-03-16,PLMSC,1989-04-03,87.45,62.82,155,141,,,EA,IMP
PROGRESS 41,1989-023A,19895,PAY,D,CIS,1989-03-16,TYMSC,1989-04-25,86.95,51.62,152,94,,,EA,IMP
SL-4 R/B,1989-023B,19896,R/B,D,CIS,1989-03-16,TYMSC,1989-03-18,87.14,51.63,138,128,12.8000,,EA,IMP
SL-4 DEB,1989-022C,19897,DEB,D,CIS,1989-03-16,PLMSC,1989-03-20,90.14,62.82,332,230,,,EA,IMP
SL-4 DEB,1989-022D,19898,DEB,D,CIS,1989-03-16,PLMSC,1989-03-20,89.46,62.87,285,211,,,EA,IMP
SL-4 DEB,1989-022E,19899,DEB,D,CIS,1989-03-16,PLMSC,1989-03-18,90.17,62.81,333,232,,,EA,IMP
COSMOS 2007,1989-024A,19900,PAY,D,CIS,1989-03-23,TYMSC,1989-09-22,89.18,64.69,255,213,6.0900,,EA,IMP
SL-4 R/B,1989-024B,19901,R/B,D,CIS,1989-03-23,TYMSC,1989-03-25,87.40,64.75,163,128,,,EA,IMP
COSMOS 2008,1989-025A,19902,PAY,,CIS,1989-03-24,PLMSC,,114.48,74.01,1471,1393,0.7107,,EA,ORB
COSMOS 2009,1989-025B,19903,PAY,,CIS,1989-03-24,PLMSC,,114.65,74.01,1472,1407,0.6705,,EA,ORB
COSMOS 2010,1989-025C,19904,PAY,,CIS,1989-03-24,PLMSC,,114.83,74.01,1472,1423,0.6909,,EA,ORB
COSMOS 2011,1989-025D,19905,PAY,,CIS,1989-03-24,PLMSC,,115.00,74.01,1471,1439,0.6712,,EA,ORB
COSMOS 2012,1989-025E,19906,PAY,,CIS,1989-03-24,PLMSC,,115.18,74.01,1471,1456,0.6567,,EA,ORB
COSMOS 2013,1989-025F,19907,PAY,,CIS,1989-03-24,PLMSC,,115.37,74.01,1480,1464,0.6741,,EA,ORB
COSMOS 2014,1989-025G,19908,PAY,,CIS,1989-03-24,PLMSC,,115.54,74.01,1490,1470,0.6913,,EA,ORB
COSMOS 2015,1989-025H,19909,PAY,,CIS,1989-03-24,PLMSC,,115.75,74.01,1509,1470,0.6899,,EA,ORB
SL-8 R/B,1989-025J,19910,R/B,,CIS,1989-03-24,PLMSC,,117.70,74.01,1683,1473,5.4637,,EA,ORB
USA 36,1989-026A,19911,PAY,D,US,1989-03-24,AFETR,1992-06-23,87.32,47.68,146,138,17.3300,,EA,IMP
IUS R/B(2),1989-021D,19913,R/B,,US,1989-03-13,AFETR,,1431.20,8.61,35789,35592,5.0118,,EA,ORB
COSMOS 2006 DEB,1989-022F,19914,DEB,D,CIS,1989-03-16,PLMSC,1989-04-17,88.29,62.81,214,166,2.0500,,EA,IMP
COSMOS 2006 DEB,1989-022G,19915,DEB,D,CIS,1989-03-16,PLMSC,1989-03-31,91.79,62.84,466,259,,,EA,IMP
COSMOS 2006 DEB,1989-022H,19916,DEB,D,CIS,1989-03-16,PLMSC,1989-08-25,87.24,62.81,148,127,2.4800,,EA,IMP
COSMOS 2006 DEB,1989-022J,19917,DEB,D,CIS,1989-03-16,PLMSC,1989-04-26,88.85,62.83,235,200,0.2500,,EA,IMP
COSMOS 2006 DEB,1989-022K,19918,DEB,D,CIS,1989-03-16,PLMSC,1989-04-12,88.18,62.82,198,171,1.5900,,EA,IMP
TELE-X,1989-027A,19919,PAY,,SWED,1989-04-02,FRGUI,,1451.98,14.87,36131,36063,3.9810,,EA,ORB
ARIANE 2 R/B,1989-027B,19920,R/B,,FR,1989-04-02,FRGUI,,279.26,4.04,15205,344,10.1097,,EA,ORB
COSMOS 2016,1989-028A,19921,PAY,,CIS,1989-04-04,PLMSC,,104.70,82.96,1010,951,1.9763,,EA,ORB
SL-8 R/B,1989-028B,19922,R/B,,CIS,1989-04-04,PLMSC,,104.54,82.96,999,947,4.2198,,EA,ORB
COSMOS 2017,1989-029A,19923,PAY,D,CIS,1989-04-06,PLMSC,1989-04-19,88.87,62.81,241,196,20.4000,,EA,IMP
SL-4 R/B,1989-029B,19924,R/B,D,CIS,1989-04-06,PLMSC,1989-04-16,87.41,62.78,150,142,42.4700,,EA,IMP
SL-4 DEB,1989-029C,19925,DEB,D,CIS,1989-04-06,PLMSC,1989-04-07,88.83,62.77,228,205,0.0100,,EA,IMP
SL-4 DEB,1989-029D,19926,DEB,D,CIS,1989-04-06,PLMSC,1989-04-07,88.72,62.83,221,202,0.0100,,EA,IMP
SL-4 DEB,1989-029E,19927,DEB,D,CIS,1989-04-06,PLMSC,1989-04-08,89.53,62.77,268,235,0.0100,,EA,IMP
RADUGA 23,1989-030A,19928,PAY,-,CIS,1989-04-14,TYMSC,,1437.36,11.73,35897,35725,3.1622,,EA,ORB
SL-12 R/B(1),1989-030B,19929,R/B,D,CIS,1989-04-14,TYMSC,1989-04-16,87.60,51.63,159,152,63.0300,,EA,IMP
SL-12 PLAT,1989-030C,19930,DEB,D,CIS,1989-04-14,TYMSC,1989-04-14,87.27,51.62,144,135,,,EA,IMP
SL-12 R/B(2),1989-030D,19931,R/B,,CIS,1989-04-14,TYMSC,,1470.52,12.87,36532,36383,2.2939,,EA,ORB
SL-12 R/B(AUX MOTOR),1989-030E,19932,R/B,D,CIS,1989-04-14,TYMSC,1990-02-06,103.81,46.57,1775,102,1.7900,,EA,IMP
SL-12 R/B(AUX MOTOR),1989-030F,19933,R/B,D,CIS,1989-04-14,TYMSC,1989-11-18,165.35,46.69,7101,101,,,EA,IMP
COSMOS 2017 DEB,1989-029F,19934,DEB,D,CIS,1989-04-06,PLMSC,1989-04-22,87.76,62.80,170,157,,,EA,IMP
COSMOS 2017 DEB,1989-029G,19935,DEB,D,CIS,1989-04-06,PLMSC,1989-04-27,88.33,62.80,216,168,,,EA,IMP
COSMOS 2017 DEB,1989-029H,19936,DEB,D,CIS,1989-04-06,PLMSC,1989-04-19,87.97,62.79,187,162,,,EA,IMP
COSMOS 2017 DEB,1989-029J,19937,DEB,D,CIS,1989-04-06,PLMSC,1989-04-21,87.98,62.80,206,143,1.0000,,EA,IMP
COSMOS 2018,1989-031A,19938,PAY,D,CIS,1989-04-20,PLMSC,1989-06-19,88.59,62.78,250,159,33.3700,,EA,IMP
SL-4 R/B,1989-031B,19939,R/B,D,CIS,1989-04-20,PLMSC,1989-04-24,87.31,62.77,157,126,46.6900,,EA,IMP
SL-4 DEB,1989-023C,19940,DEB,D,CIS,1989-03-16,TYMSC,1989-05-03,87.19,51.62,152,118,0.5300,,EA,IMP
FOTON 2,1989-032A,19941,PAY,D,CIS,1989-04-26,PLMSC,1989-05-11,90.17,62.82,354,212,,,EA,IMP
SL-4 R/B,1989-032B,19942,R/B,D,CIS,1989-04-26,PLMSC,1989-05-08,87.02,62.79,135,119,,,EA,IMP
SL-8 DEB,1989-005D,19945,DEB,,CIS,1989-01-26,PLMSC,,98.94,74.05,723,693,0.0084,,EA,ORB
M-3S2 DEB,1989-016K,19952,DEB,D,JPN,1989-02-21,KSCUT,1998-08-25,88.71,75.34,264,157,0.0942,,EA,IMP
SL-6 DEB,1989-011E,19956,DEB,D,CIS,1989-02-14,PLMSC,1989-04-30,89.31,62.79,287,194,,,EA,IMP
M-3S2 DEB,1989-016L,19962,DEB,D,JPN,1989-02-21,KSCUT,1992-02-01,91.28,74.87,487,187,0.0962,,EA,IMP
M-3S2 DEB,1989-016M,19963,DEB,D,JPN,1989-02-21,KSCUT,2002-12-01,88.74,74.88,271,153,0.0505,,EA,IMP
STS 30,1989-033A,19968,PAY,D,US,1989-05-04,AFETR,1989-05-08,90.81,28.89,331,297,,,EA,LAN
MAGELLAN,1989-033B,19969,PAY,D,US,1989-05-04,AFETR,1994-10-14,,,,,,NIE,VE,IMP
IUS R/B(1),1989-033C,19970,R/B,,US,1989-05-04,AFETR,,343.51,27.89,19451,288,10.9112,,EA,ORB
IUS R/B(2),1989-033D,19971,R/B,,US,1989-05-04,AFETR,,,,,,,NEA,VE,ORB
COSMOS 2019,1989-034A,19972,PAY,D,CIS,1989-05-05,PLMSC,1989-05-18,88.83,62.85,283,151,12.8800,,EA,IMP
SL-4 R/B,1989-034B,19973,R/B,D,CIS,1989-05-05,PLMSC,1989-05-11,87.11,62.82,139,123,11.9000,,EA,IMP
SL-4 DEB,1989-034C,19974,DEB,D,CIS,1989-05-05,PLMSC,1989-05-06,88.49,62.82,215,184,0.0700,,EA,IMP
SL-4 DEB,1989-034D,19975,DEB,D,CIS,1989-05-05,PLMSC,1989-05-07,88.61,62.82,212,200,0.0800,,EA,IMP
USA 37,1989-035A,19976,PAY,,US,1989-05-10,AFETR,,1436.06,8.11,39691,31881,,NEA,EA,ORB
TITAN 34D R/B(1),1989-035B,19977,R/B,,US,1989-05-10,AFETR,,,,,,,NEA,EA,ORB
FOTON 2 DEB,1989-032C,19978,DEB,D,CIS,1989-04-26,PLMSC,1989-05-31,87.47,62.80,158,140,1.0000,,EA,IMP
FOTON 2 DEB,1989-032D,19979,DEB,D,CIS,1989-04-26,PLMSC,1989-05-15,88.02,62.81,197,156,0.1000,,EA,IMP
TITAN 34D TRANSTAGE R/B,1989-035C,19983,R/B,,US,1989-05-10,AFETR,,1448.26,8.24,40518,31531,,,EA,ORB
FOTON 2 DEB,1989-032E,19984,DEB,D,CIS,1989-04-26,PLMSC,1989-05-18,89.89,62.82,293,245,0.7000,,EA,IMP
FOTON 2 DEB,1989-032F,19985,DEB,D,CIS,1989-04-26,PLMSC,1989-05-15,90.14,62.78,309,254,0.5000,,EA,IMP
COSMOS 2020,1989-036A,19986,PAY,D,CIS,1989-05-17,TYMSC,1989-07-15,88.67,64.76,251,166,29.2500,,EA,IMP
SL-4 R/B,1989-036B,19987,R/B,D,CIS,1989-05-17,TYMSC,1989-05-21,88.10,64.80,217,144,18.7300,,EA,IMP
COSMOS 2019 DEB,1989-034E,19988,DEB,D,CIS,1989-05-05,PLMSC,1989-05-20,87.19,62.84,162,108,1.4900,,EA,IMP
COSMOS 2019 DEB,1989-034F,19989,DEB,D,CIS,1989-05-05,PLMSC,1989-05-19,88.84,62.84,287,148,,,EA,IMP
COSMOS 2021,1989-037A,20000,PAY,D,CIS,1989-05-24,TYMSC,1989-07-06,89.53,69.94,290,212,39.3000,,EA,IMP
SL-4 R/B,1989-037B,20001,R/B,D,CIS,1989-05-24,TYMSC,1989-05-27,87.36,69.95,152,135,,,EA,IMP
SL-4 DEB,1989-037C,20002,DEB,D,CIS,1989-05-24,TYMSC,1989-05-25,88.36,69.96,228,158,0.0900,,EA,IMP
RESURS F-1,1989-038A,20006,PAY,D,CIS,1989-05-25,PLMSC,1989-06-17,89.65,82.30,263,251,8.9000,,EA,IMP
SL-4 R/B,1989-038B,20007,R/B,D,CIS,1989-05-25,PLMSC,1989-05-26,87.27,82.28,147,132,,,EA,IMP
M-3S2 DEB,1989-016N,20021,DEB,D,JPN,1989-02-21,KSCUT,2000-09-19,88.81,74.04,267,164,0.1435,,EA,IMP
COSMOS 2022 [GLONASS],1989-039A,20024,PAY,-,CIS,1989-05-31,TYMSC,,675.73,64.89,19155,19105,4.8929,,EA,ORB
COSMOS 2023 [GLONASS],1989-039B,20025,PAY,-,CIS,1989-05-31,TYMSC,,675.73,64.92,19184,19075,1.2970,,EA,ORB
COSMOS 2024 (ETALON 2),1989-039C,20026,PAY,+,CIS,1989-05-31,TYMSC,,675.41,64.89,19175,19069,1.0251,,EA,ORB
SL-12 R/B(1),1989-039D,20027,R/B,D,CIS,1989-05-31,TYMSC,1989-05-31,87.06,64.81,136,122,22.2000,,EA,IMP
SL-12 R/B(2),1989-039E,20028,R/B,,CIS,1989-05-31,TYMSC,,674.52,64.86,19120,19079,1.3934,,EA,ORB
M-3S2 DEB,1989-016P,20034,DEB,D,JPN,1989-02-21,KSCUT,1991-09-04,89.04,74.81,307,147,0.0124,,EA,IMP
