OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
METEOR 2-15,1987-001A,17290,PAY,,CIS,1987-01-05,PLMSC,,103.95,82.47,955,936,3.7830,,EA,ORB
SL-14 R/B,1987-001B,17291,R/B,,CIS,1987-01-05,PLMSC,,103.99,82.47,956,939,4.4140,,EA,ORB
COSMOS 1811,1987-002A,17292,PAY,D,CIS,1987-01-09,TYMSC,1987-02-13,89.23,64.85,294,179,,,EA,IMP
SL-4 R/B,1987-002B,17293,R/B,D,CIS,1987-01-09,TYMSC,1987-01-16,87.45,64.86,166,130,,,EA,IMP
SL-4 DEB,1987-002C,17294,DEB,D,CIS,1987-01-09,TYMSC,1987-01-11,88.88,64.85,277,161,,,EA,IMP
COSMOS 1812,1987-003A,17295,PAY,D,CIS,1987-01-14,PLMSC,2026-03-06,87.30,82.46,148,133,6.9447,,EA,IMP
SL-14 R/B,1987-003B,17296,R/B,,CIS,1987-01-14,PLMSC,,96.92,82.53,623,599,4.1160,,EA,ORB
COSMOS 1813,1987-004A,17297,PAY,D,CIS,1987-01-15,PLMSC,1989-03-13,87.19,72.76,141,129,23.2919,,EA,IMP
SL-4 R/B,1987-004B,17298,R/B,D,CIS,1987-01-15,PLMSC,1987-02-01,87.70,72.80,174,148,,,EA,IMP
PROGRESS 27,1987-005A,17299,PAY,D,CIS,1987-01-16,TYMSC,1987-02-25,88.57,51.63,211,197,,,EA,IMP
SL-4 R/B,1987-005B,17300,R/B,D,CIS,1987-01-16,TYMSC,1987-01-20,87.10,51.61,135,126,,,EA,IMP
COSMOS 1814,1987-006A,17303,PAY,,CIS,1987-01-21,PLMSC,,100.28,74.06,790,754,2.0525,,EA,ORB
SL-8 R/B,1987-006B,17304,R/B,,CIS,1987-01-21,PLMSC,,100.05,74.06,781,741,4.3830,,EA,ORB
COSMOS 1815,1987-007A,17326,PAY,D,CIS,1987-01-22,KYMSC,1988-11-15,87.65,50.62,167,150,26.6314,,EA,IMP
SL-8 R/B,1987-007B,17327,R/B,D,CIS,1987-01-22,KYMSC,1988-10-06,87.54,50.63,157,148,19.4600,,EA,IMP
MOLNIYA 3-31,1987-008A,17328,PAY,,CIS,1987-01-22,PLMSC,,718.01,61.94,39635,731,14.1925,,EA,ORB
SL-6 R/B(1),1987-008B,17329,R/B,D,CIS,1987-01-22,PLMSC,1987-03-01,88.88,62.77,256,183,30.6000,,EA,IMP
SL-6 PLAT,1987-008C,17330,DEB,D,CIS,1987-01-22,PLMSC,1987-02-25,87.62,62.81,170,143,6.8700,,EA,IMP
SL-6 R/B(2),1987-008D,17333,R/B,,CIS,1987-01-22,PLMSC,,730.66,63.31,40442,546,7.3099,,EA,ORB
COSMOS 1816,1987-009A,17359,PAY,,CIS,1987-01-29,PLMSC,,104.75,82.93,1007,959,1.4819,,EA,ORB
SL-8 R/B,1987-009B,17360,R/B,,CIS,1987-01-29,PLMSC,,104.57,82.92,998,950,4.2890,,EA,ORB
COSMOS 1813 DEB,1987-004C,17361,DEB,D,CIS,1987-01-15,PLMSC,1987-06-27,90.15,72.79,303,260,0.3100,,EA,IMP
COSMOS 1813 DEB,1987-004D,17362,DEB,D,CIS,1987-01-15,PLMSC,1987-02-01,92.15,72.84,413,347,,,EA,IMP
COSMOS 1813 DEB,1987-004E,17363,DEB,D,CIS,1987-01-15,PLMSC,1987-04-25,87.78,72.81,182,147,0.9600,,EA,IMP
COSMOS 1813 DEB,1987-004F,17364,DEB,D,CIS,1987-01-15,PLMSC,1987-06-15,87.88,72.79,186,154,0.3983,,EA,IMP
COSMOS 1817,1987-010A,17365,PAY,D,CIS,1987-01-30,TYMSC,1987-03-18,87.02,51.58,131,123,54.5500,,EA,IMP
SL-12 R/B(1),1987-010B,17366,R/B,D,CIS,1987-01-30,TYMSC,1987-02-02,88.16,51.62,187,180,81.2000,,EA,IMP
SL-12 PLAT,1987-010C,17367,DEB,D,CIS,1987-01-30,TYMSC,1987-01-31,87.65,51.60,162,154,38.0000,,EA,IMP
SL-12 R/B(2),1987-010D,17368,R/B,D,CIS,1987-01-30,TYMSC,1987-02-13,86.95,51.57,125,121,17.6900,,EA,IMP
COSMOS 1818,1987-011A,17369,PAY,,CIS,1987-02-01,TYMSC,,100.57,65.01,799,772,3.4055,,EA,ORB
SL-11 DEB,1987-011B,17370,DEB,D,CIS,1987-02-01,TYMSC,1987-02-02,,,,,0.0100,,EA,IMP
SL-11 DEB,1987-011C,17399,DEB,D,CIS,1987-02-01,TYMSC,1990-07-29,88.74,64.94,225,199,0.7582,,EA,IMP
SL-11 R/B,1987-011D,17400,R/B,D,CIS,1987-02-01,TYMSC,1990-05-04,89.15,64.93,246,219,5.6100,,EA,IMP
COSMOS 1813 DEB,1987-004G,17401,DEB,D,CIS,1987-01-15,PLMSC,1987-06-04,88.85,72.79,235,201,0.4300,,EA,IMP
COSMOS 1813 DEB,1987-004H,17402,DEB,D,CIS,1987-01-15,PLMSC,1988-12-30,88.45,72.80,211,185,0.5700,,EA,IMP
COSMOS 1813 DEB,1987-004J,17403,DEB,D,CIS,1987-01-15,PLMSC,1987-03-17,89.63,72.75,311,201,0.0300,,EA,IMP
COSMOS 1813 DEB,1987-004K,17404,DEB,D,CIS,1987-01-15,PLMSC,1988-12-29,88.57,72.77,219,189,0.3518,,EA,IMP
COSMOS 1813 DEB,1987-004L,17405,DEB,D,CIS,1987-01-15,PLMSC,1988-08-24,87.77,72.80,174,154,0.1538,,EA,IMP
COSMOS 1813 DEB,1987-004M,17406,DEB,D,CIS,1987-01-15,PLMSC,1988-11-07,88.26,72.78,195,181,0.0740,,EA,IMP
COSMOS 1813 DEB,1987-004N,17407,DEB,D,CIS,1987-01-15,PLMSC,1988-11-16,87.93,72.81,178,166,0.2563,,EA,IMP
COSMOS 1813 DEB,1987-004P,17408,DEB,D,CIS,1987-01-15,PLMSC,1989-01-22,87.92,72.78,189,154,0.0460,,EA,IMP
COSMOS 1813 DEB,1987-004Q,17409,DEB,D,CIS,1987-01-15,PLMSC,1987-02-22,89.34,72.71,286,198,,,EA,IMP
COSMOS 1813 DEB,1987-004R,17410,DEB,D,CIS,1987-01-15,PLMSC,1987-03-28,90.98,72.82,396,249,,,EA,IMP
COSMOS 1813 DEB,1987-004S,17411,DEB,D,CIS,1987-01-15,PLMSC,1987-02-20,90.57,72.78,338,267,,,EA,IMP
COSMOS 1813 DEB,1987-004T,17412,DEB,D,CIS,1987-01-15,PLMSC,1988-01-07,88.28,72.79,192,187,0.0375,,EA,IMP
COSMOS 1813 DEB,1987-004U,17413,DEB,D,CIS,1987-01-15,PLMSC,1987-07-27,88.13,72.80,192,171,0.1400,,EA,IMP
COSMOS 1813 DEB,1987-004V,17414,DEB,D,CIS,1987-01-15,PLMSC,1989-01-17,88.78,72.78,231,197,0.1096,,EA,IMP
COSMOS 1813 DEB,1987-004W,17415,DEB,D,CIS,1987-01-15,PLMSC,1989-06-13,87.04,72.78,135,120,0.1662,,EA,IMP
COSMOS 1813 DEB,1987-004X,17416,DEB,D,CIS,1987-01-15,PLMSC,1988-06-02,88.55,72.80,208,198,0.0717,,EA,IMP
