OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 2234 [GLONASS],1993-010A,22512,PAY,-,CIS,1993-02-17,TYMSC,,675.73,64.94,19187,19072,2.1890,,EA,ORB
COSMOS 2236 [GLONASS],1993-010B,22513,PAY,-,CIS,1993-02-17,TYMSC,,675.72,64.94,19144,19115,3.0902,,EA,ORB
COSMOS 2235 [GLONASS],1993-010C,22514,PAY,-,CIS,1993-02-17,TYMSC,,675.73,64.95,19150,19110,2.0361,,EA,ORB
SL-12 R/B(1),1993-010D,22515,R/B,D,CIS,1993-02-17,TYMSC,1993-02-18,86.70,64.74,133,88,,,EA,IMP
SL-12 PLAT,1993-010E,22516,DEB,D,CIS,1993-02-17,TYMSC,1993-02-18,87.52,64.86,172,131,,,EA,IMP
SL-12 R/B(2),1993-010F,22517,R/B,,CIS,1993-02-17,TYMSC,,674.72,64.96,19174,19035,1.7497,,EA,ORB
ASCA (ASTRO-D),1993-011A,22521,PAY,D,JPN,1993-02-20,KSCUT,2001-03-02,87.33,31.07,146,138,5.6368,,EA,IMP
M-3S2 R/B,1993-011B,22522,R/B,D,JPN,1993-02-20,KSCUT,2003-12-11,87.37,31.05,145,143,3.2558,,EA,IMP
M-3S2 DEB,1993-011C,22523,DEB,D,JPN,1993-02-20,KSCUT,1994-12-20,89.25,31.07,238,238,0.0577,,EA,IMP
SL-12 R/B(AUX MOTOR),1993-010G,22524,R/B,D,CIS,1993-02-17,TYMSC,1998-09-05,88.91,64.05,345,96,0.9610,,EA,IMP
SL-12 R/B(AUX MOTOR),1993-010H,22528,R/B,D,CIS,1993-02-17,TYMSC,1998-11-18,90.14,64.03,473,90,1.0814,,EA,IMP
PROGRESS-M 16,1993-012A,22530,PAY,D,CIS,1993-02-21,TYMSC,1993-03-27,92.46,51.62,396,394,179.5900,,EA,IMP
SL-4 R/B,1993-012B,22531,R/B,D,CIS,1993-02-21,TYMSC,1993-02-23,87.61,51.63,164,148,,,EA,IMP
M-3S2 DEB,1993-011D,22534,DEB,D,JPN,1993-02-20,KSCUT,1999-12-01,90.45,30.87,297,297,0.0488,,EA,IMP
RADUGA 29,1993-013A,22557,PAY,-,CIS,1993-03-25,TYMSC,,1435.52,13.80,35792,35758,10.0237,,EA,ORB
SL-12 R/B(1),1993-013B,22558,R/B,D,CIS,1993-03-25,TYMSC,1993-03-27,87.21,51.65,139,133,,,EA,IMP
SL-12 PLAT,1993-013C,22559,DEB,D,CIS,1993-03-25,TYMSC,1993-03-25,88.15,51.65,190,176,0.3100,,EA,IMP
START 1,1993-014A,22561,PAY,,CIS,1993-03-25,PLMSC,,101.22,75.76,955,678,2.2644,,EA,ORB
SL-18 R/B,1993-014B,22562,R/B,,CIS,1993-03-25,PLMSC,,100.65,75.76,906,674,1.2610,,EA,ORB
UFO 1 (USA 98),1993-015A,22563,PAY,-,US,1993-03-25,AFETR,,1450.87,25.96,36083,36067,8.6206,,EA,ORB
ATLAS 1 CENTAUR R/B,1993-015B,22564,R/B,D,US,1993-03-25,AFETR,2000-01-06,87.74,27.16,193,133,22.4897,,EA,IMP
COSMOS 2237,1993-016A,22565,PAY,,CIS,1993-03-26,TYMSC,,101.96,70.76,857,846,11.7219,,EA,ORB
SL-16 R/B,1993-016B,22566,R/B,,CIS,1993-03-26,TYMSC,,101.74,71.00,847,835,10.9494,,EA,ORB
SL-18 DEB,1993-014C,22567,DEB,,CIS,1993-03-25,PLMSC,,99.66,75.75,846,639,0.0420,,EA,ORB
SL-18 DEB,1993-014D,22568,DEB,,CIS,1993-03-25,PLMSC,,99.62,75.75,845,636,0.0400,,EA,ORB
SL-12 R/B(AUX MOTOR),1993-013E,22569,R/B,D,CIS,1993-03-25,TYMSC,1993-10-21,100.59,46.84,1469,104,0.1000,,EA,IMP
SL-12 R/B(AUX MOTOR),1993-013F,22570,R/B,D,CIS,1993-03-25,TYMSC,1993-09-30,100.46,46.83,1463,98,0.3100,,EA,IMP
SL-16 DEB,1993-016C,22575,DEB,,CIS,1993-03-26,TYMSC,,104.84,71.01,1137,838,0.0960,,EA,ORB
SL-16 DEB,1993-016D,22576,DEB,,CIS,1993-03-26,TYMSC,,104.83,71.00,1132,841,0.0867,,EA,ORB
SL-16 DEB,1993-016E,22577,DEB,,CIS,1993-03-26,TYMSC,,99.73,71.04,829,662,0.4640,,EA,ORB
SL-16 DEB,1993-016F,22578,DEB,,CIS,1993-03-26,TYMSC,,99.09,71.06,789,641,0.2541,,EA,ORB
SL-16 DEB,1993-016G,22579,DEB,,CIS,1993-03-26,TYMSC,,99.51,71.03,809,661,0.0795,,EA,ORB
SL-16 DEB,1993-016H,22580,DEB,D,CIS,1993-03-26,TYMSC,2000-05-18,89.63,71.12,266,247,0.0557,,EA,IMP
NAVSTAR 31 (USA 90),1993-017A,22581,PAY,-,US,1993-03-30,AFETR,,762.12,54.08,21267,21253,0.9760,,EA,ORB
SEDS 1,1993-017B,22582,PAY,D,US,1993-03-30,AFETR,1993-03-30,,,,,,NIE,EA,IMP
DELTA 2 R/B(1),1993-017C,22583,R/B,D,US,1993-03-30,AFETR,1999-05-05,87.44,36.13,150,145,13.2074,,EA,IMP
DELTA 2 R/B(2) [PAM-D],1993-017D,22584,R/B,D,US,1993-03-30,AFETR,1999-02-10,87.94,34.44,226,119,3.2162,,EA,IMP
COSMOS 2238,1993-018A,22585,PAY,D,CIS,1993-03-30,TYMSC,1994-12-08,87.18,64.97,143,127,22.0662,,EA,IMP
SL-11 R/B,1993-018B,22586,R/B,D,CIS,1993-03-30,TYMSC,1993-03-31,87.96,64.98,242,105,,,EA,IMP
M-3S2 DEB,1993-011E,22587,DEB,D,JPN,1993-02-20,KSCUT,1998-03-22,90.10,31.10,283,275,0.1298,,EA,IMP
PROGRESS-M 17,1993-019A,22588,PAY,D,CIS,1993-03-31,TYMSC,1994-03-03,87.83,51.61,178,156,17.0191,,EA,IMP
SL-4 R/B,1993-019B,22589,R/B,D,CIS,1993-03-31,TYMSC,1993-04-01,87.35,51.64,146,140,,,EA,IMP
COSMOS 2239,1993-020A,22590,PAY,,CIS,1993-04-01,PLMSC,,104.68,82.93,997,962,1.9460,,EA,ORB
SL-8 R/B,1993-020B,22591,R/B,,CIS,1993-04-01,PLMSC,,104.52,82.93,990,953,5.1108,,EA,ORB
COSMOS 2240,1993-021A,22592,PAY,D,CIS,1993-04-02,PLMSC,1993-06-07,89.35,62.83,310,175,31.8400,,EA,IMP
SL-4 R/B,1993-021B,22593,R/B,D,CIS,1993-04-02,PLMSC,1993-04-07,87.88,62.82,190,150,0.3100,,EA,IMP
COSMOS 2241,1993-022A,22594,PAY,D,CIS,1993-04-06,PLMSC,2022-03-08,87.68,61.09,212,107,9.7463,,EA,IMP
SL-6 R/B(1),1993-022B,22595,R/B,D,CIS,1993-04-06,PLMSC,1993-05-10,88.10,62.75,207,155,4.9200,,EA,IMP
SL-6 PLAT,1993-022C,22596,DEB,D,CIS,1993-04-06,PLMSC,1993-04-22,87.84,62.80,198,137,1.0000,,EA,IMP
SL-6 R/B(2),1993-022D,22597,R/B,D,CIS,1993-04-06,PLMSC,2009-02-11,87.90,61.97,263,78,5.7952,,EA,IMP
SL-18 DEB,1993-014E,22599,DEB,,CIS,1993-03-25,PLMSC,,99.04,75.75,800,625,0.0410,,EA,ORB
SL-16 DEB,1993-016J,22600,DEB,,CIS,1993-03-26,TYMSC,,104.16,70.91,1070,840,0.1390,,EA,ORB
SL-16 DEB,1993-016K,22601,DEB,,CIS,1993-03-26,TYMSC,,104.41,71.04,1096,838,0.0896,,EA,ORB
SL-16 DEB,1993-016L,22602,DEB,,CIS,1993-03-26,TYMSC,,104.79,71.04,1132,838,0.0940,,EA,ORB
SL-16 DEB,1993-016M,22603,DEB,,CIS,1993-03-26,TYMSC,,104.44,70.99,1087,850,0.1184,,EA,ORB
SL-16 DEB,1993-016N,22604,DEB,,CIS,1993-03-26,TYMSC,,104.61,71.00,1102,851,0.1093,,EA,ORB
SL-16 DEB,1993-016P,22605,DEB,,CIS,1993-03-26,TYMSC,,103.51,71.00,1021,828,0.0610,,EA,ORB
SL-16 DEB,1993-016Q,22606,DEB,,CIS,1993-03-26,TYMSC,,103.65,71.00,1037,825,0.0559,,EA,ORB
SL-16 DEB,1993-016R,22607,DEB,,CIS,1993-03-26,TYMSC,,104.66,70.99,1106,851,0.1521,,EA,ORB
SL-16 DEB,1993-016S,22608,DEB,,CIS,1993-03-26,TYMSC,,103.99,71.00,1041,853,0.1702,,EA,ORB
SL-16 DEB,1993-016T,22609,DEB,,CIS,1993-03-26,TYMSC,,103.64,70.99,1029,833,0.0264,,EA,ORB
SL-16 DEB,1993-016U,22610,DEB,,CIS,1993-03-26,TYMSC,,105.27,71.00,1166,849,0.0952,,EA,ORB
SL-16 DEB,1993-016V,22611,DEB,,CIS,1993-03-26,TYMSC,,104.44,70.99,1094,843,0.0260,,EA,ORB
SL-16 DEB,1993-016W,22612,DEB,,CIS,1993-03-26,TYMSC,,99.75,70.97,788,705,0.0365,,EA,ORB
SL-16 DEB,1993-016X,22613,DEB,,CIS,1993-03-26,TYMSC,,104.53,71.00,1113,831,0.0609,,EA,ORB
SL-16 DEB,1993-016Y,22614,DEB,,CIS,1993-03-26,TYMSC,,103.62,71.00,1022,837,0.0078,,EA,ORB
SL-16 DEB,1993-016Z,22615,DEB,,CIS,1993-03-26,TYMSC,,103.27,71.00,1009,817,0.0154,,EA,ORB
SL-16 DEB,1993-016AA,22616,DEB,,CIS,1993-03-26,TYMSC,,104.80,71.00,1121,849,0.0124,,EA,ORB
SL-16 DEB,1993-016AB,22617,DEB,,CIS,1993-03-26,TYMSC,,103.41,71.00,1016,824,0.0440,,EA,ORB
SL-16 DEB,1993-016AC,22618,DEB,,CIS,1993-03-26,TYMSC,,104.08,70.99,1066,837,0.0510,,EA,ORB
SL-16 DEB,1993-016AD,22619,DEB,,CIS,1993-03-26,TYMSC,,104.81,71.00,1122,850,0.1440,,EA,ORB
SL-16 DEB,1993-016AE,22620,DEB,,CIS,1993-03-26,TYMSC,,104.04,71.00,1046,852,0.1593,,EA,ORB
STS 56,1993-023A,22621,PAY,D,US,1993-04-08,AFETR,1993-04-17,90.24,57.00,293,280,,,EA,LAN
SPARTAN 201,1993-023B,22623,PAY,D,US,1993-04-08,AFETR,1993-04-13,90.42,57.00,298,292,,,EA,IMP
SL-12 R/B(2),1993-013D,22624,R/B,,CIS,1993-03-25,TYMSC,,1469.19,14.82,36493,36370,2.4712,,EA,ORB
COSMOS 2242,1993-024A,22626,PAY,,CIS,1993-04-16,PLMSC,,96.19,82.52,588,564,8.3170,,EA,ORB
SL-14 R/B,1993-024B,22627,R/B,,CIS,1993-04-16,PLMSC,,97.29,82.52,645,612,4.4599,,EA,ORB
M-3S2 DEB,1993-011F,22628,DEB,D,JPN,1993-02-20,KSCUT,1998-02-10,89.31,31.13,241,240,0.1336,,EA,IMP
SL-6 DEB,1993-022E,22629,DEB,D,CIS,1993-04-06,PLMSC,1993-04-29,89.62,62.80,334,177,0.0100,,EA,IMP
SL-6 DEB,1993-022F,22630,DEB,D,CIS,1993-04-06,PLMSC,1993-05-05,88.54,62.79,241,163,0.0100,,EA,IMP
MOLNIYA 3-44,1993-025A,22633,PAY,D,CIS,1993-04-21,PLMSC,2004-01-25,91.79,63.44,636,89,9.8529,,EA,IMP
SL-6 R/B(1),1993-025B,22634,R/B,D,CIS,1993-04-21,PLMSC,1993-05-30,87.33,62.78,151,133,0.3100,,EA,IMP
SL-6 PLAT,1993-025C,22635,DEB,D,CIS,1993-04-21,PLMSC,1993-05-12,87.43,62.80,166,128,2.4500,,EA,IMP
SL-6 R/B(2),1993-025D,22636,R/B,D,CIS,1993-04-21,PLMSC,2004-11-15,90.60,63.49,528,80,7.0212,,EA,IMP
ALEXIS,1993-026A,22638,PAY,,US,1993-04-25,AFWTR,,100.44,69.92,820,739,,,EA,ORB
PEGASUS R/B,1993-026B,22639,R/B,,US,1993-04-25,AFWTR,,100.49,69.92,825,738,,,EA,ORB
STS 55,1993-027A,22640,PAY,D,US,1993-04-26,AFETR,1993-05-06,90.43,28.46,306,285,94.2000,,EA,LAN
COSMOS 2243,1993-028A,22641,PAY,D,CIS,1993-04-27,TYMSC,1993-05-06,87.61,70.34,162,150,12.9600,,EA,IMP
SL-4 R/B,1993-028B,22642,R/B,D,CIS,1993-04-27,TYMSC,1993-05-01,87.35,70.34,151,136,,,EA,IMP
COSMOS 2244,1993-029A,22643,PAY,D,CIS,1993-04-28,TYMSC,1995-03-18,88.17,64.99,206,162,22.3363,,EA,IMP
SL-11 R/B,1993-029B,22644,R/B,D,CIS,1993-04-28,TYMSC,1993-04-28,88.08,65.01,255,104,,,EA,IMP
SL-16 DEB,1993-016AF,22645,DEB,,CIS,1993-03-26,TYMSC,,103.84,70.98,1064,816,0.0108,,EA,ORB
COSMOS 2245,1993-030A,22646,PAY,,CIS,1993-05-11,PLMSC,,113.92,82.58,1416,1396,0.9899,,EA,ORB
COSMOS 2246,1993-030B,22647,PAY,,CIS,1993-05-11,PLMSC,,113.96,82.58,1417,1399,1.0132,,EA,ORB
COSMOS 2247,1993-030C,22648,PAY,,CIS,1993-05-11,PLMSC,,113.99,82.58,1416,1402,1.1201,,EA,ORB
COSMOS 2248,1993-030D,22649,PAY,,CIS,1993-05-11,PLMSC,,113.97,82.57,1416,1401,0.9360,,EA,ORB
COSMOS 2249,1993-030E,22650,PAY,,CIS,1993-05-11,PLMSC,,114.00,82.58,1416,1403,0.9964,,EA,ORB
COSMOS 2250,1993-030F,22651,PAY,,CIS,1993-05-11,PLMSC,,114.01,82.58,1418,1402,6.0005,,EA,ORB
SL-14 R/B,1993-030G,22652,R/B,,CIS,1993-05-11,PLMSC,,114.00,82.59,1416,1403,0.9138,,EA,ORB
ASTRA 1C,1993-031A,22653,PAY,-,SES,1993-05-12,FRGUI,,1456.89,12.94,36205,36180,14.1300,,EA,ORB
ARSENE (AO-24),1993-031B,22654,PAY,-,FR,1993-05-12,FRGUI,,1012.64,5.40,36591,17460,0.3221,,EA,ORB
ARIANE 42L R/B,1993-031C,22655,R/B,,FR,1993-05-12,FRGUI,,466.31,4.87,26811,272,22.0983,,EA,ORB
ARIANE 42L DEB [SPELDA],1993-031D,22656,DEB,D,FR,1993-05-12,FRGUI,2007-01-02,100.87,5.00,1433,167,4.8662,,EA,IMP
NAVSTAR 32 (USA 91),1993-032A,22657,PAY,-,US,1993-05-13,AFETR,,767.20,53.46,21488,21277,3.1830,,EA,ORB
DELTA 2 R/B(1),1993-032B,22658,R/B,D,US,1993-05-13,AFETR,2002-12-09,87.64,21.90,160,155,12.8457,,EA,IMP
DELTA 2 R/B(2) [PAM-D],1993-032C,22659,R/B,D,US,1993-05-13,AFETR,2001-01-12,88.80,34.61,304,126,2.8858,,EA,IMP
SL-16 DEB,1993-016AG,22661,DEB,D,CIS,1993-03-26,TYMSC,1999-11-08,90.77,71.09,318,307,0.0153,,EA,IMP
RESURS F-17,1993-033A,22663,PAY,D,CIS,1993-05-21,PLMSC,1993-06-20,89.08,82.57,240,218,14.6500,,EA,IMP
SL-4 R/B,1993-033B,22664,R/B,D,CIS,1993-05-21,PLMSC,1993-05-24,87.41,82.57,157,135,0.3100,,EA,IMP
PROGRESS-M 18,1993-034A,22666,PAY,D,CIS,1993-05-22,TYMSC,1993-07-04,92.32,51.63,395,381,,,EA,IMP
SL-4 R/B,1993-034B,22667,R/B,D,CIS,1993-05-22,TYMSC,1993-05-25,86.98,51.59,126,124,,,EA,IMP
MOLNIYA 1-86,1993-035A,22671,PAY,,CIS,1993-05-26,PLMSC,,254.44,62.93,13498,348,7.0559,,EA,ORB
SL-6 R/B(1),1993-035B,22672,R/B,D,CIS,1993-05-26,PLMSC,1993-06-16,87.44,62.80,156,140,12.3600,,EA,IMP
SL-6 PLAT,1993-035C,22673,DEB,D,CIS,1993-05-26,PLMSC,1993-06-06,87.56,62.81,176,131,3.3800,,EA,IMP
SL-6 R/B(2),1993-035D,22674,R/B,D,CIS,1993-05-26,PLMSC,2011-07-29,90.33,62.15,497,84,7.8581,,EA,IMP
COSMOS 2251,1993-036A,22675,PAY,,CIS,1993-06-16,PLMSC,,100.47,74.04,799,762,1.4180,,EA,ORB
SL-8 R/B,1993-036B,22676,R/B,,CIS,1993-06-16,PLMSC,,100.33,74.04,786,762,4.0753,,EA,ORB
RESURS F-17 DEB,1993-033C,22681,DEB,D,CIS,1993-05-21,PLMSC,1993-06-22,87.97,82.56,178,171,,,EA,IMP
RESURS F-17 DEB,1993-033D,22682,DEB,D,CIS,1993-05-21,PLMSC,1993-06-22,88.63,82.56,213,200,,,EA,IMP
STS 57,1993-037A,22684,PAY,D,US,1993-06-21,AFETR,1993-07-01,93.21,28.46,472,391,,,EA,LAN
RESURS F-17 DEB,1993-033E,22685,DEB,D,CIS,1993-05-21,PLMSC,1993-06-25,88.43,82.53,225,168,,,EA,IMP
RESURS F-17 DEB,1993-033F,22686,DEB,D,CIS,1993-05-21,PLMSC,1993-06-23,89.75,82.55,321,203,0.3100,,EA,IMP
COSMOS 2252,1993-038A,22687,PAY,,CIS,1993-06-24,PLMSC,,113.98,82.58,1415,1403,1.0045,,EA,ORB
COSMOS 2253,1993-038B,22688,PAY,,CIS,1993-06-24,PLMSC,,114.14,82.58,1425,1408,0.9487,,EA,ORB
COSMOS 2254,1993-038C,22689,PAY,,CIS,1993-06-24,PLMSC,,113.84,82.58,1412,1393,1.0505,,EA,ORB
COSMOS 2255,1993-038D,22690,PAY,,CIS,1993-06-24,PLMSC,,113.98,82.59,1413,1405,1.0155,,EA,ORB
COSMOS 2256,1993-038E,22691,PAY,,CIS,1993-06-24,PLMSC,,113.93,82.58,1412,1402,1.0730,,EA,ORB
COSMOS 2257,1993-038F,22692,PAY,,CIS,1993-06-24,PLMSC,,114.08,82.58,1420,1408,0.9243,,EA,ORB
SL-14 R/B,1993-038G,22693,R/B,,CIS,1993-06-24,PLMSC,,114.76,82.59,1480,1408,5.7625,,EA,ORB
HGS-4 (GALAXY 4),1993-039A,22694,PAY,,US,1993-06-25,FRGUI,,1436.15,14.56,35839,35736,4.6912,,EA,ORB
RESURS F-18,1993-040A,22696,PAY,D,CIS,1993-06-25,PLMSC,1993-07-12,89.01,82.58,232,220,,,EA,IMP
SL-4 R/B,1993-040B,22697,R/B,D,CIS,1993-06-25,PLMSC,1993-06-27,87.48,82.58,160,140,,,EA,IMP
RADCAL,1993-041A,22698,PAY,,US,1993-06-25,AFWTR,,101.11,89.50,874,749,0.5650,,EA,ORB
SCOUT G-1 R/B,1993-041B,22699,R/B,,US,1993-06-25,AFWTR,,100.93,89.50,862,743,0.7450,,EA,ORB
NAVSTAR 33 (USA 92),1993-042A,22700,PAY,-,US,1993-06-26,AFETR,,760.17,54.71,21249,21177,3.2454,,EA,ORB
DELTA 2 R/B(1),1993-042B,22701,R/B,D,US,1993-06-26,AFETR,1993-08-30,87.45,25.68,171,125,11.6800,,EA,IMP
DELTA 2 R/B(2) [PAM-D],1993-042C,22702,R/B,D,US,1993-06-26,AFETR,2000-02-05,87.74,34.50,214,111,3.3751,,EA,IMP
SOYUZ-TM 17,1993-043A,22704,PAY,D,CIS,1993-07-01,TYMSC,1994-01-14,92.33,51.62,392,385,0.3100,,EA,LAN
SL-4 R/B,1993-043B,22705,R/B,D,CIS,1993-07-01,TYMSC,1993-07-03,87.16,51.61,136,131,,,EA,IMP
SCOUT G-1 DEB,1993-041C,22706,DEB,,US,1993-06-25,AFWTR,,99.50,89.27,754,715,0.0420,,EA,ORB
SCOUT G-1 DEB,1993-041D,22707,DEB,,US,1993-06-25,AFWTR,,100.86,90.14,900,699,0.0407,,EA,ORB
PROGRESS-M 18 DEB,1993-034C,22708,DEB,D,CIS,1993-05-22,TYMSC,1994-02-12,88.95,51.62,227,218,0.0500,,EA,IMP
COSMOS 2258,1993-044A,22709,PAY,D,CIS,1993-07-07,TYMSC,1995-06-08,87.28,65.00,151,128,27.8711,,EA,IMP
SL-11 R/B,1993-044B,22710,R/B,D,CIS,1993-07-07,TYMSC,1993-07-07,88.40,65.02,286,105,,,EA,IMP
RESURS F-18 DEB,1993-040C,22711,DEB,D,CIS,1993-06-25,PLMSC,1993-07-27,86.72,82.56,119,104,,,EA,IMP
RESURS F-18 DEB,1993-040D,22712,DEB,D,CIS,1993-06-25,PLMSC,1993-07-16,89.89,82.56,330,208,,,EA,IMP
RESURS F-18 DEB,1993-040E,22713,DEB,D,CIS,1993-06-25,PLMSC,1993-07-18,88.42,82.57,218,175,0.3100,,EA,IMP
RESURS F-18 DEB,1993-040F,22714,DEB,D,CIS,1993-06-25,PLMSC,1993-07-14,88.73,82.56,227,197,,,EA,IMP
RESURS F-18 DEB,1993-040G,22715,DEB,D,CIS,1993-06-25,PLMSC,1993-07-14,88.20,82.59,189,182,,,EA,IMP
COSMOS 2259,1993-045A,22716,PAY,D,CIS,1993-07-14,PLMSC,1993-07-25,89.45,67.13,322,173,,,EA,IMP
SL-4 R/B,1993-045B,22717,R/B,D,CIS,1993-07-14,PLMSC,1993-07-19,87.53,67.13,175,130,,,EA,IMP
USA 93,1993-046A,22719,PAY,-,US,1993-07-19,AFETR,,1453.83,13.96,36139,36127,,,EA,ORB
ATLAS 2 CENTAUR R/B,1993-046B,22720,R/B,D,US,1993-07-19,AFETR,1998-01-03,105.74,26.27,1934,124,16.5661,,EA,IMP
COSMOS 2260,1993-047A,22721,PAY,D,CIS,1993-07-22,PLMSC,1993-08-05,89.84,82.29,292,241,5.8100,,EA,IMP
SL-4 R/B,1993-047B,22722,R/B,D,CIS,1993-07-22,PLMSC,1993-07-24,87.43,82.27,153,142,0.3100,,EA,IMP
HISPASAT 1B,1993-048A,22723,PAY,-,SPN,1993-07-22,FRGUI,,1443.90,13.78,35948,35930,8.2897,,EA,ORB
INSAT-2B,1993-048B,22724,PAY,-,IND,1993-07-22,FRGUI,,1440.34,14.47,35941,35798,19.9526,,EA,ORB
ARIANE 44L+ R/B,1993-048C,22725,R/B,,FR,1993-07-22,FRGUI,,523.79,7.21,29951,342,26.4922,,EA,ORB
ARIANE 44L+ DEB [SPELDA],1993-048D,22726,DEB,D,FR,1993-07-22,FRGUI,2000-05-20,89.62,7.08,381,130,18.8746,,EA,IMP
MOLNIYA 3-45,1993-049A,22729,PAY,D,CIS,1993-08-04,PLMSC,2013-12-31,89.12,62.10,390,72,13.7223,,EA,IMP
SL-6 R/B(1),1993-049B,22730,R/B,D,CIS,1993-08-04,PLMSC,1993-08-30,87.47,62.80,157,142,0.3100,,EA,IMP
SL-6 PLAT,1993-049C,22731,DEB,D,CIS,1993-08-04,PLMSC,1993-08-17,88.05,62.79,207,149,0.3100,,EA,IMP
SL-6 R/B(2),1993-049D,22732,R/B,D,CIS,1993-08-04,PLMSC,2013-01-15,89.84,62.29,469,64,7.9441,,EA,IMP
COSMOS 2260 DEB,1993-047C,22733,DEB,D,CIS,1993-07-22,PLMSC,1993-09-14,87.22,82.29,147,127,1.0900,,EA,IMP
COSMOS 2260 DEB,1993-047D,22734,DEB,D,CIS,1993-07-22,PLMSC,1993-08-12,87.80,82.28,174,157,0.2900,,EA,IMP
COSMOS 2260 DEB,1993-047E,22735,DEB,D,CIS,1993-07-22,PLMSC,1993-08-18,89.44,82.28,293,201,0.1600,,EA,IMP
