OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 1196,1980-058E,11879,PAY,,CIS,1980-07-09,PLMSC,,115.35,74.02,1474,1468,0.6644,,EA,ORB
COSMOS 1197,1980-058F,11880,PAY,,CIS,1980-07-09,PLMSC,,115.57,74.02,1492,1471,0.6469,,EA,ORB
COSMOS 1198,1980-058G,11881,PAY,,CIS,1980-07-09,PLMSC,,115.77,74.02,1508,1474,0.6785,,EA,ORB
COSMOS 1199,1980-058H,11882,PAY,,CIS,1980-07-09,PLMSC,,116.02,74.01,1531,1472,0.7100,,EA,ORB
SL-8 R/B,1980-058J,11883,R/B,,CIS,1980-07-09,PLMSC,,117.65,74.01,1682,1469,5.8261,,EA,ORB
COSMOS 1200,1980-059A,11884,PAY,D,CIS,1980-07-09,PLMSC,1980-07-23,90.15,72.86,339,224,,,EA,IMP
SL-4 R/B,1980-059B,11885,R/B,D,CIS,1980-07-09,PLMSC,1980-07-15,88.05,72.85,197,159,,,EA,IMP
COSMOS 1189 DEB,1980-054C,11886,DEB,D,CIS,1980-06-26,PLMSC,1980-07-13,88.64,72.87,230,185,,,EA,IMP
COSMOS 1189 DEB,1980-054D,11887,DEB,D,CIS,1980-06-26,PLMSC,1980-08-03,87.80,72.84,178,153,,,EA,IMP
SL-6 R/B(2),1980-057D,11888,R/B,,CIS,1980-07-02,PLMSC,,722.11,62.06,39890,678,4.9404,,EA,ORB
COSMOS 1189 DEB,1980-054E,11889,DEB,D,CIS,1980-06-26,PLMSC,1980-07-18,88.42,72.85,209,184,,,EA,IMP
EKRAN 5,1980-060A,11890,PAY,-,CIS,1980-07-15,TYMSC,,1436.55,11.33,35868,35723,,,EA,ORB
SL-12 R/B(1),1980-060B,11891,R/B,D,CIS,1980-07-15,TYMSC,1980-07-16,87.64,51.64,164,152,,,EA,IMP
SL-12 PLAT,1980-060C,11892,DEB,D,CIS,1980-07-15,TYMSC,1980-07-15,87.54,51.62,166,139,,,EA,IMP
COSMOS 1201,1980-061A,11894,PAY,D,CIS,1980-07-15,PLMSC,1980-07-28,88.89,82.33,240,199,,,EA,IMP
SL-4 R/B,1980-061B,11895,R/B,D,CIS,1980-07-15,PLMSC,1980-07-18,87.56,82.32,156,152,,,EA,IMP
MOLNIYA 3-13,1980-063A,11896,PAY,,CIS,1980-07-18,PLMSC,,717.84,63.81,39202,1155,16.7306,,EA,ORB
SL-6 R/B(1),1980-063B,11897,R/B,D,CIS,1980-07-18,PLMSC,1980-08-02,88.07,62.78,202,156,,,EA,IMP
SL-6 PLAT,1980-063C,11898,DEB,D,CIS,1980-07-18,PLMSC,1980-08-04,87.92,62.77,192,151,,,EA,IMP
ROHINI 1,1980-062A,11899,PAY,D,IND,1980-07-18,SRILR,1981-05-20,87.76,44.71,178,150,1.1100,,EA,IMP
SLV-3 R/B,1980-062B,11900,R/B,D,IND,1980-07-18,SRILR,1981-07-23,87.83,44.70,178,156,0.4500,,EA,IMP
COSMOS 1200 DEB,1980-059C,11901,DEB,D,CIS,1980-07-09,PLMSC,1980-07-27,89.39,72.84,286,203,,,EA,IMP
COSMOS 1200 DEB,1980-059D,11902,DEB,D,CIS,1980-07-09,PLMSC,1980-08-17,87.08,72.83,134,125,,,EA,IMP
COSMOS 1200 DEB,1980-059E,11903,DEB,D,CIS,1980-07-09,PLMSC,1980-07-27,88.06,72.86,193,163,,,EA,IMP
COSMOS 1200 DEB,1980-059F,11904,DEB,D,CIS,1980-07-09,PLMSC,1980-07-28,88.15,72.84,197,169,,,EA,IMP
SOYUZ 37,1980-064A,11905,PAY,D,CIS,1980-07-23,TYMSC,1980-10-11,91.24,51.63,339,332,0.0100,,EA,LAN
SL-4 R/B,1980-064B,11906,R/B,D,CIS,1980-07-23,TYMSC,1980-07-27,88.59,51.59,235,175,,,EA,IMP
COSMOS 1202,1980-065A,11907,PAY,D,CIS,1980-07-24,PLMSC,1980-08-07,89.53,72.85,281,222,,,EA,IMP
SL-4 R/B,1980-065B,11908,R/B,D,CIS,1980-07-24,PLMSC,1980-07-29,88.25,72.84,212,164,,,EA,IMP
