OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 1342,1982-018A,13084,PAY,D,CIS,1982-03-05,PLMSC,1982-03-19,89.56,72.86,279,226,12.6400,,EA,IMP
SL-4 R/B,1982-018B,13085,R/B,D,CIS,1982-03-05,PLMSC,1982-03-09,86.94,72.84,133,113,,,EA,IMP
OPS 8701 (DSP 10),1982-019A,13086,PAY,-,US,1982-03-06,AFETR,,1466.57,9.16,36399,36363,,,EA,ORB
ATLAS CENTAUR R/B,1982-017B,13087,R/B,D,US,1982-03-05,AFETR,1983-05-06,102.70,23.66,1651,122,25.4500,,EA,IMP
SATCOM 4 R/B [PAM-D],1982-004B,13088,R/B,D,US,1982-01-16,AFETR,1988-11-02,87.71,26.91,217,104,3.0305,,EA,IMP
TITAN 3C TRANSTAGE R/B,1982-019B,13089,R/B,,US,1982-03-06,AFETR,,1422.14,7.38,35561,35465,,,EA,ORB
SL-6 R/B(2),1982-016D,13090,R/B,,CIS,1982-03-03,PLMSC,,707.01,63.94,38930,892,4.7380,,EA,ORB
GORIZONT 5,1982-020A,13092,PAY,-,CIS,1982-03-15,TYMSC,,1461.45,8.20,36425,36138,2.2399,,EA,ORB
SL-12 R/B(1),1982-020B,13093,R/B,D,CIS,1982-03-15,TYMSC,1982-03-16,87.75,51.65,179,147,,,EA,IMP
SL-12 PLAT,1982-020C,13094,DEB,D,CIS,1982-03-15,TYMSC,1982-03-16,87.82,51.63,172,161,,,EA,IMP
SL-12 DEB,1982-020D,13095,DEB,D,CIS,1982-03-15,TYMSC,1982-03-16,87.87,51.64,172,166,,,EA,IMP
COSMOS 1343,1982-021A,13096,PAY,D,CIS,1982-03-17,PLMSC,1982-03-31,89.13,72.84,243,220,,,EA,IMP
SL-4 R/B,1982-021B,13097,R/B,D,CIS,1982-03-17,PLMSC,1982-03-21,87.60,72.83,168,144,,,EA,IMP
SL-12 R/B(AUX MOTOR),1982-020E,13099,R/B,D,CIS,1982-03-15,TYMSC,1983-09-14,637.00,47.23,36100,192,0.3100,,EA,IMP
COSMOS 1342 DEB,1982-018C,13100,DEB,D,CIS,1982-03-05,PLMSC,1982-03-21,88.83,72.85,245,188,,,EA,IMP
COSMOS 1342 DEB,1982-018D,13101,DEB,D,CIS,1982-03-05,PLMSC,1982-03-22,89.23,72.85,254,219,,,EA,IMP
COSMOS 1342 DEB,1982-018E,13102,DEB,D,CIS,1982-03-05,PLMSC,1982-04-01,87.47,72.84,153,146,2.8400,,EA,IMP
OPS 2849 DEB,1982-006C,13103,DEB,D,US,1982-01-21,AFWTR,1999-02-18,,,,,0.7087,NIE,EA,IMP
OPS 2849 DEB,1982-006D,13104,DEB,,US,1982-01-21,AFWTR,,,,,,,NEA,EA,ORB
OPS 2849 DEB,1982-006E,13105,DEB,,US,1982-01-21,AFWTR,,,,,,,NEA,EA,ORB
STS 3 (OFT-3),1982-022A,13106,PAY,D,US,1982-03-22,AFETR,1982-03-30,89.15,38.05,245,220,,,EA,LAN
MOLNIYA 3-18,1982-023A,13107,PAY,D,CIS,1982-03-24,PLMSC,1992-06-23,88.66,63.59,340,76,7.5642,,EA,IMP
SL-6 PLAT,1982-023B,13108,DEB,D,CIS,1982-03-24,PLMSC,1982-04-12,87.81,62.83,199,134,7.0900,,EA,IMP
SL-6 R/B(1),1982-023C,13109,R/B,D,CIS,1982-03-24,PLMSC,1982-04-19,87.91,62.82,195,147,36.2076,,EA,IMP
COSMOS 1344,1982-024A,13110,PAY,,CIS,1982-03-24,PLMSC,,104.79,82.92,1006,963,1.9692,,EA,ORB
SL-8 R/B,1982-024B,13111,R/B,,CIS,1982-03-24,PLMSC,,104.63,82.93,1008,947,4.4668,,EA,ORB
SL-6 R/B(2),1982-023D,13112,R/B,D,CIS,1982-03-24,PLMSC,1992-11-14,654.99,64.05,37102,108,0.7000,,EA,IMP
METEOR 2-8,1982-025A,13113,PAY,,CIS,1982-03-25,PLMSC,,103.93,82.54,958,930,4.2930,,EA,ORB
SL-14 R/B,1982-025B,13114,R/B,,CIS,1982-03-25,PLMSC,,103.99,82.54,959,935,4.4090,,EA,ORB
COSMOS 1343 DEB,1982-021C,13115,DEB,D,CIS,1982-03-17,PLMSC,1982-04-05,87.53,72.81,154,150,1.0000,,EA,IMP
COSMOS 1343 DEB,1982-021D,13116,DEB,D,CIS,1982-03-17,PLMSC,1982-04-01,88.19,72.83,190,180,1.0000,,EA,IMP
COSMOS 1343 DEB,1982-021E,13117,DEB,D,CIS,1982-03-17,PLMSC,1982-04-01,88.18,73.00,193,176,1.0000,,EA,IMP
COSMOS 1345,1982-026A,13118,PAY,D,CIS,1982-03-31,PLMSC,1989-09-27,87.38,73.99,152,137,10.1854,,EA,IMP
SL-8 R/B,1982-026B,13119,R/B,D,CIS,1982-03-31,PLMSC,1989-08-10,87.41,73.99,153,140,18.2421,,EA,IMP
COSMOS 1346,1982-027A,13120,PAY,D,CIS,1982-03-31,PLMSC,2017-12-17,87.28,81.17,145,135,7.3944,,EA,IMP
SL-3 R/B,1982-027B,13121,R/B,,CIS,1982-03-31,PLMSC,,94.11,81.19,482,469,5.1803,,EA,ORB
COSMOS 1347,1982-028A,13122,PAY,D,CIS,1982-04-02,TYMSC,1982-05-21,89.01,70.31,294,157,26.9900,,EA,IMP
SL-4 R/B,1982-028B,13123,R/B,D,CIS,1982-04-02,TYMSC,1982-04-05,87.82,70.35,194,139,,,EA,IMP
COSMOS 1348,1982-029A,13124,PAY,,CIS,1982-04-07,PLMSC,,718.64,71.78,32996,7402,14.9856,,EA,ORB
SL-6 R/B(1),1982-029B,13125,R/B,D,CIS,1982-04-07,PLMSC,1982-05-05,87.88,62.84,191,148,28.2600,,EA,IMP
SL-6 PLAT,1982-029C,13126,DEB,D,CIS,1982-04-07,PLMSC,1982-04-27,87.92,62.89,203,141,,,EA,IMP
COSMOS 1349,1982-030A,13127,PAY,,CIS,1982-04-08,PLMSC,,104.80,82.93,1007,963,2.0527,,EA,ORB
SL-8 R/B,1982-030B,13128,R/B,,CIS,1982-04-08,PLMSC,,104.65,82.92,1000,956,4.1579,,EA,ORB
INSAT-1A,1982-031A,13129,PAY,-,IND,1982-04-10,AFETR,,1435.89,6.99,35828,35737,0.6309,,EA,ORB
COSMOS 1350,1982-032A,13134,PAY,D,CIS,1982-04-15,PLMSC,1982-05-16,89.87,67.12,379,156,39.6700,,EA,IMP
SL-4 R/B,1982-032B,13135,R/B,D,CIS,1982-04-15,PLMSC,1982-04-18,88.19,67.13,225,145,,,EA,IMP
WESTAR 4 R/B [PAM-D],1982-014B,13136,R/B,D,US,1982-02-26,AFETR,1989-08-31,89.20,26.85,355,115,5.9684,,EA,IMP
INSAT-1A R/B [PAM-D],1982-031B,13137,R/B,D,US,1982-04-10,AFETR,1984-04-18,89.82,28.40,406,125,3.5300,,EA,IMP
SALYUT 7,1982-033A,13138,PAY,D,CIS,1982-04-19,TYMSC,1991-02-07,86.92,51.56,125,118,215.0800,,EA,IMP
SL-13 R/B,1982-033B,13139,R/B,D,CIS,1982-04-19,TYMSC,1982-04-24,87.38,51.60,146,144,,,EA,IMP
COSMOS 1335 DEB,1982-007D,13140,DEB,D,CIS,1982-01-29,PLMSC,1982-06-15,88.96,74.01,240,206,0.9200,,EA,IMP
COSMOS 1335 DEB,1982-007E,13141,DEB,D,CIS,1982-01-29,PLMSC,1982-06-11,90.01,74.02,283,267,0.1600,,EA,IMP
COSMOS 1351,1982-034A,13142,PAY,D,CIS,1982-04-21,KYMSC,1983-03-14,87.66,50.66,161,156,13.0437,,EA,IMP
SL-8 R/B,1982-034B,13143,R/B,D,CIS,1982-04-21,KYMSC,1983-02-22,87.62,50.66,162,151,18.9500,,EA,IMP
COSMOS 1352,1982-035A,13144,PAY,D,CIS,1982-04-21,TYMSC,1982-05-05,92.21,70.38,409,357,15.7600,,EA,IMP
SL-4 R/B,1982-035B,13145,R/B,D,CIS,1982-04-21,TYMSC,1982-04-29,87.34,70.36,154,132,,,EA,IMP
COSMOS 1353,1982-036A,13146,PAY,D,CIS,1982-04-23,PLMSC,1982-05-06,88.84,82.35,228,206,31.6800,,EA,IMP
SL-4 R/B,1982-036B,13147,R/B,D,CIS,1982-04-23,PLMSC,1982-04-26,87.70,82.35,165,156,,,EA,IMP
COSMOS 1354,1982-037A,13148,PAY,,CIS,1982-04-28,PLMSC,,100.50,74.04,788,776,1.9054,,EA,ORB
SL-8 R/B,1982-037B,13149,R/B,,CIS,1982-04-28,PLMSC,,100.23,74.04,779,759,4.4790,,EA,ORB
COSMOS 1355,1982-038A,13150,PAY,D,CIS,1982-04-29,TYMSC,1984-03-07,87.98,65.02,183,166,37.3148,,EA,IMP
SL-11 R/B,1982-038B,13151,R/B,D,CIS,1982-04-29,TYMSC,1982-04-29,89.13,65.04,354,109,,,EA,IMP
OPS 2849 DEB,1982-006F,13152,DEB,,US,1982-01-21,AFWTR,,,,,,,NEA,EA,ORB
COSMOS 1356,1982-039A,13153,PAY,D,CIS,1982-05-05,PLMSC,2023-07-08,87.22,81.05,144,129,9.0408,,EA,IMP
SL-3 R/B,1982-039B,13154,R/B,,CIS,1982-05-05,PLMSC,,95.31,81.15,555,513,5.2750,,EA,ORB
COSMOS 1352 DEB,1982-035C,13155,DEB,D,CIS,1982-04-21,TYMSC,1982-06-14,88.71,70.36,217,204,,,EA,IMP
COSMOS 1352 DEB,1982-035D,13156,DEB,D,CIS,1982-04-21,TYMSC,1982-11-30,87.43,70.34,151,143,2.5851,,EA,IMP
COSMOS 1352 DEB,1982-035E,13157,DEB,D,CIS,1982-04-21,TYMSC,1982-05-30,91.52,70.38,374,324,,,EA,IMP
COSMOS 1352 DEB,1982-035F,13158,DEB,D,CIS,1982-04-21,TYMSC,1982-07-02,89.12,70.36,234,229,0.6778,,EA,IMP
COSMOS 1353 DEB,1982-036C,13159,DEB,D,CIS,1982-04-23,PLMSC,1982-05-10,87.57,82.34,154,154,,,EA,IMP
COSMOS 1357,1982-040A,13160,PAY,,CIS,1982-05-06,PLMSC,,114.64,74.02,1478,1400,0.6659,,EA,ORB
COSMOS 1358,1982-040B,13161,PAY,,CIS,1982-05-06,PLMSC,,114.83,74.01,1480,1415,0.6627,,EA,ORB
COSMOS 1359,1982-040C,13162,PAY,,CIS,1982-05-06,PLMSC,,115.01,74.01,1481,1431,0.6817,,EA,ORB
COSMOS 1360,1982-040D,13163,PAY,,CIS,1982-05-06,PLMSC,,115.18,74.01,1482,1445,0.6775,,EA,ORB
COSMOS 1361,1982-040E,13164,PAY,,CIS,1982-05-06,PLMSC,,115.37,74.01,1483,1461,0.6753,,EA,ORB
COSMOS 1362,1982-040F,13165,PAY,,CIS,1982-05-06,PLMSC,,115.55,74.01,1495,1466,0.6749,,EA,ORB
COSMOS 1363,1982-040G,13166,PAY,,CIS,1982-05-06,PLMSC,,115.74,74.01,1504,1474,0.6958,,EA,ORB
COSMOS 1364,1982-040H,13167,PAY,,CIS,1982-05-06,PLMSC,,115.95,74.01,1523,1474,0.7001,,EA,ORB
SL-8 R/B,1982-040J,13168,R/B,,CIS,1982-05-06,PLMSC,,117.75,74.05,1688,1472,5.8109,,EA,ORB
SL-6 R/B(2),1982-029D,13169,R/B,,CIS,1982-04-07,PLMSC,,705.40,72.01,33832,5910,2.5118,,EA,ORB
OPS 5642,1982-041A,13170,PAY,D,US,1982-05-11,AFWTR,1982-12-05,88.71,96.23,253,169,27.4500,,EA,IMP
TITAN 3D R/B,1982-041B,13171,R/B,D,US,1982-05-11,AFWTR,1982-05-13,87.58,96.40,174,135,,,EA,IMP
OPS 6553,1982-041C,13172,PAY,,US,1982-05-11,AFWTR,,95.57,96.01,554,539,,,EA,ORB
SOYUZ-T 5,1982-042A,13173,PAY,D,CIS,1982-05-13,TYMSC,1982-08-27,90.60,51.63,315,293,43.3000,,EA,LAN
SL-4 R/B,1982-042B,13174,R/B,D,CIS,1982-05-13,TYMSC,1982-05-15,87.57,51.60,157,151,,,EA,IMP
COSMOS 1365,1982-043A,13175,PAY,,CIS,1982-05-14,TYMSC,,103.61,65.07,968,891,2.3870,,EA,ORB
ISKRA 2,1982-033C,13176,PAY,D,CIS,1982-04-19,TYMSC,1982-07-09,87.76,51.57,170,157,0.6700,,EA,IMP
COSMOS 1366,1982-044A,13177,PAY,,CIS,1982-05-17,TYMSC,,1436.09,8.16,35818,35755,0.1700,,EA,ORB
SL-12 PLAT,1982-044B,13178,DEB,D,CIS,1982-05-17,TYMSC,1982-05-18,87.14,51.62,136,130,,,EA,IMP
SL-12 R/B(1),1982-044C,13179,R/B,D,CIS,1982-05-17,TYMSC,1982-05-19,87.48,51.62,155,144,,,EA,IMP
SALYUT 7 DEB,1982-033D,13204,DEB,D,CIS,1982-04-19,TYMSC,1982-06-20,88.64,51.58,211,203,,,EA,IMP
COSMOS 1367,1982-045A,13205,PAY,,CIS,1982-05-20,PLMSC,,718.33,71.98,33391,6991,15.5699,,EA,ORB
SL-6 R/B(1),1982-045B,13206,R/B,D,CIS,1982-05-20,PLMSC,1982-06-17,88.06,62.80,203,153,,,EA,IMP
SL-6 PLAT,1982-045C,13207,DEB,D,CIS,1982-05-20,PLMSC,1982-06-04,88.05,62.84,219,137,20.6700,,EA,IMP
COSMOS 1368,1982-046A,13208,PAY,D,CIS,1982-05-21,TYMSC,1982-06-03,89.22,70.39,243,229,23.1700,,EA,IMP
SL-4 R/B,1982-046B,13209,R/B,D,CIS,1982-05-21,TYMSC,1982-05-29,87.69,70.37,172,148,,,EA,IMP
PROGRESS 13,1982-047A,13210,PAY,D,CIS,1982-05-23,TYMSC,1982-06-06,89.02,51.65,238,215,,,EA,IMP
SL-4 R/B,1982-047B,13211,R/B,D,CIS,1982-05-23,TYMSC,1982-05-25,87.40,51.61,153,138,,,EA,IMP
SL-4 DEB,1982-047C,13212,DEB,D,CIS,1982-05-23,TYMSC,1982-05-25,87.86,51.62,181,156,,,EA,IMP
COSMOS 1369,1982-048A,13213,PAY,D,CIS,1982-05-25,PLMSC,1982-06-08,89.91,82.32,284,257,,,EA,IMP
SL-4 R/B,1982-048B,13214,R/B,D,CIS,1982-05-25,PLMSC,1982-05-30,87.22,82.30,139,134,,,EA,IMP
SL-6 R/B(2),1982-045D,13215,R/B,D,CIS,1982-05-20,PLMSC,2009-01-18,87.40,62.08,197,94,5.0238,,EA,IMP
SL-4 DEB,1982-048C,13216,DEB,D,CIS,1982-05-25,PLMSC,1982-05-26,88.70,82.30,232,189,,,EA,IMP
SL-12 R/B(AUX MOTOR),1982-044D,13217,R/B,D,CIS,1982-05-17,TYMSC,1983-09-14,98.00,46.90,1236,90,0.7000,,EA,IMP
SL-12 R/B(AUX MOTOR),1982-044E,13218,R/B,D,CIS,1982-05-17,TYMSC,1983-09-14,627.65,47.03,35648,162,1.2300,,EA,IMP
COSMOS 1370,1982-049A,13219,PAY,D,CIS,1982-05-28,TYMSC,1982-07-11,89.14,64.84,253,211,31.0000,,EA,IMP
SL-4 R/B,1982-049B,13220,R/B,D,CIS,1982-05-28,TYMSC,1982-05-31,87.63,64.87,167,148,34.5600,,EA,IMP
MOLNIYA 1-54,1982-050A,13237,PAY,D,CIS,1982-05-28,PLMSC,1992-11-19,93.86,63.69,831,96,11.9900,,EA,IMP
SL-6 R/B(1),1982-050B,13238,R/B,D,CIS,1982-05-28,PLMSC,1982-07-12,87.90,62.82,191,149,20.8901,,EA,IMP
SL-6 PLAT,1982-050C,13239,DEB,D,CIS,1982-05-28,PLMSC,1982-06-28,87.77,62.80,189,138,,,EA,IMP
SL-6 DEB,1982-050D,13240,DEB,D,CIS,1982-05-28,PLMSC,1982-06-01,92.89,62.84,619,213,,,EA,IMP
COSMOS 1371,1982-051A,13241,PAY,,CIS,1982-06-01,PLMSC,,100.51,74.04,793,773,1.9413,,EA,ORB
SL-8 R/B,1982-051B,13242,R/B,,CIS,1982-06-01,PLMSC,,100.18,74.04,784,750,4.3998,,EA,ORB
COSMOS 1372,1982-052A,13243,PAY,,CIS,1982-06-01,TYMSC,,103.89,64.90,980,904,2.2680,,EA,ORB
COSMOS 1373,1982-053A,13244,PAY,D,CIS,1982-06-02,TYMSC,1982-06-16,91.98,70.38,387,357,,,EA,IMP
SL-4 R/B,1982-053B,13245,R/B,D,CIS,1982-06-02,TYMSC,1982-06-11,87.33,70.37,148,137,166.8200,,EA,IMP
COSMOS 1335 DEB,1982-007F,13246,DEB,D,CIS,1982-01-29,PLMSC,1982-08-17,89.23,74.03,247,226,0.1383,,EA,IMP
COSMOS 1335 DEB,1982-007G,13247,DEB,D,CIS,1982-01-29,PLMSC,1982-08-14,90.96,74.03,337,306,0.1200,,EA,IMP
COSMOS 1335 DEB,1982-007H,13248,DEB,D,CIS,1982-01-29,PLMSC,1982-08-11,89.16,74.02,245,221,0.1179,,EA,IMP
COSMOS 1335 DEB,1982-007J,13249,DEB,D,CIS,1982-01-29,PLMSC,1982-08-02,89.47,74.02,262,235,0.1000,,EA,IMP
COSMOS 1335 DEB,1982-007K,13250,DEB,D,CIS,1982-01-29,PLMSC,1982-07-29,89.14,74.01,246,218,0.1800,,EA,IMP
COSMOS 1335 DEB,1982-007L,13251,DEB,D,CIS,1982-01-29,PLMSC,1982-07-26,91.32,74.04,357,322,0.1100,,EA,IMP
COSMOS 1335 DEB,1982-007M,13252,DEB,D,CIS,1982-01-29,PLMSC,1982-07-24,89.22,74.00,250,221,0.1662,,EA,IMP
SL-6 R/B(2),1982-050E,13253,R/B,D,CIS,1982-05-28,PLMSC,1993-04-02,89.56,63.98,430,75,0.7000,,EA,IMP
COSMOS 1368 DEB,1982-046C,13254,DEB,D,CIS,1982-05-21,TYMSC,1982-06-06,87.59,70.39,161,149,,,EA,IMP
COSMOS 1368 DEB,1982-046D,13255,DEB,D,CIS,1982-05-21,TYMSC,1982-06-06,88.13,70.35,188,176,,,EA,IMP
COSMOS 1368 DEB,1982-046E,13256,DEB,D,CIS,1982-05-21,TYMSC,1982-06-09,87.47,70.38,154,144,,,EA,IMP
COSMOS 1374,1982-054A,13257,PAY,D,CIS,1982-06-03,KYMSC,1982-06-04,88.70,49.62,230,190,,,EA,IMP
SL-8 R/B,1982-054B,13258,R/B,D,CIS,1982-06-03,KYMSC,1982-06-05,87.55,50.66,169,138,,,EA,IMP
COSMOS 1375,1982-055A,13259,PAY,,CIS,1982-06-06,PLMSC,,103.97,65.83,958,934,0.8967,,EA,ORB
SL-8 R/B,1982-055B,13260,R/B,,CIS,1982-06-06,PLMSC,,104.76,65.83,1016,950,5.5021,,EA,ORB
SL-8 DEB,1982-055C,13261,DEB,,CIS,1982-06-06,PLMSC,,104.89,65.84,1004,975,0.4171,,EA,ORB
SL-12 R/B(AUX MOTOR),1982-020G,13262,R/B,D,CIS,1982-03-15,TYMSC,1982-10-15,125.02,46.93,3705,103,,,EA,IMP
COSMOS 1376,1982-056A,13263,PAY,D,CIS,1982-06-08,PLMSC,1982-06-22,89.96,82.34,284,261,,,EA,IMP
SL-4 R/B,1982-056B,13264,R/B,D,CIS,1982-06-08,PLMSC,1982-06-12,86.77,82.33,121,107,,,EA,IMP
COSMOS 1377,1982-057A,13265,PAY,D,CIS,1982-06-08,TYMSC,1982-07-22,88.68,64.88,254,165,74.3400,,EA,IMP
SL-4 R/B,1982-057B,13266,R/B,D,CIS,1982-06-08,TYMSC,1982-06-12,87.62,64.88,179,134,,,EA,IMP
COSMOS 1369 DEB,1982-048D,13267,DEB,D,CIS,1982-05-25,PLMSC,1982-06-27,87.57,82.30,165,143,,,EA,IMP
COSMOS 1369 DEB,1982-048E,13268,DEB,D,CIS,1982-05-25,PLMSC,1982-06-15,88.78,82.31,230,198,,,EA,IMP
WESTAR 5,1982-058A,13269,PAY,,US,1982-06-09,AFETR,,1451.42,13.07,36163,36009,3.0722,,EA,ORB
