OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
H-2A R/B,2007-005C,30588,R/B,D,JPN,2007-02-24,TANSC,2011-04-18,86.68,97.35,111,109,15.8853,,EA,IMP
H-2A DEB,2007-005D,30589,DEB,D,JPN,2007-02-24,TANSC,2010-10-21,88.02,97.31,185,168,3.3254,,EA,IMP
H-2A DEB,2007-005E,30590,DEB,D,JPN,2007-02-24,TANSC,2011-09-20,87.25,97.33,147,130,12.3256,,EA,IMP
H-2A DEB,2007-005F,30591,DEB,D,JPN,2007-02-24,TANSC,2010-09-25,87.39,97.31,155,135,2.6035,,EA,IMP
H-2A DEB,2007-005G,30651,DEB,D,JPN,2007-02-24,TANSC,2008-10-27,88.78,97.23,223,206,0.0339,,EA,IMP
OE (ASTRO),2007-006A,30772,PAY,D,US,2007-03-09,AFETR,2013-10-25,87.70,45.97,166,155,1.4385,,EA,IMP
MIDSTAR-1,2007-006B,30773,PAY,D,US,2007-03-09,AFETR,2023-08-17,87.59,46.03,160,151,0.4114,,EA,IMP
OE (NEXTSAT),2007-006C,30774,PAY,D,US,2007-03-09,AFETR,2023-04-21,87.77,45.97,166,162,3.6350,,EA,IMP
STPSAT-1,2007-006D,30775,PAY,D,US,2007-03-09,AFETR,2023-11-08,87.02,35.42,131,123,1.7070,,EA,IMP
FALCONSAT-3,2007-006E,30776,PAY,D,US,2007-03-09,AFETR,2023-01-21,88.26,35.41,194,183,0.4630,,EA,IMP
CFESAT,2007-006F,30777,PAY,D,US,2007-03-09,AFETR,2022-11-12,87.38,35.40,150,140,1.6881,,EA,IMP
ATLAS 5 CENTAUR R/B,2007-006G,30778,R/B,D,US,2007-03-09,AFETR,2014-12-22,87.72,35.67,165,159,9.0119,,EA,IMP
INSAT-4B,2007-007A,30793,PAY,-,IND,2007-03-11,FRGUI,,1453.44,6.26,36198,36053,22.5893,,EA,ORB
SKYNET 5A,2007-007B,30794,PAY,+,UK,2007-03-11,FRGUI,,1436.10,5.46,35801,35773,41.8060,,EA,ORB
ARIANE 5 R/B,2007-007C,30795,R/B,,FR,2007-03-11,FRGUI,,519.39,4.17,29814,238,26.4680,,EA,ORB
ARIANE 5 DEB [SYLDA],2007-007D,30796,DEB,D,FR,2007-03-11,FRGUI,2013-04-06,90.37,3.92,494,91,16.5335,,EA,IMP
THEMIS D,2007-004D,30797,PAY,+,US,2007-02-17,AFETR,,1644.04,8.05,78151,1378,0.5012,,EA,ORB
THEMIS E,2007-004E,30798,PAY,+,US,2007-02-17,AFETR,,1639.35,6.86,78499,854,0.6325,,EA,ORB
DELTA 2 R/B(2),2007-004G,30799,R/B,D,US,2007-02-17,AFETR,2024-05-12,1799.96,3.20,84949,326,1.5887,,EA,IMP
SOYUZ-TMA 10,2007-008A,31100,PAY,D,CIS,2007-04-07,TYMSC,2007-10-21,91.38,51.64,344,340,10.0237,,EA,LAN
SL-4 R/B,2007-008B,31101,R/B,D,CIS,2007-04-07,TYMSC,2007-04-11,87.35,51.67,145,141,5.9199,,EA,IMP
ANIK F3,2007-009A,31102,PAY,+,CA,2007-04-09,TYMSC,,1436.08,1.36,35798,35775,28.2172,,EA,ORB
BREEZE-M DEB [TANK],2007-009B,31103,DEB,,CIS,2007-04-09,TYMSC,,290.52,49.43,16028,277,6.7430,,EA,ORB
BREEZE-M R/B,2007-009C,31104,R/B,,CIS,2007-04-09,TYMSC,,733.03,11.90,35791,5313,9.3722,,EA,ORB
H-2A DEB,2007-005H,31105,DEB,D,JPN,2007-02-24,TANSC,2007-08-04,90.27,97.22,303,273,0.0296,,EA,IMP
H-2A DEB,2007-005J,31106,DEB,D,JPN,2007-02-24,TANSC,2007-07-18,89.92,97.19,287,253,0.0578,,EA,IMP
H-2A DEB,2007-005K,31107,DEB,D,JPN,2007-02-24,TANSC,2007-09-25,90.20,97.19,297,272,0.0857,,EA,IMP
H-2A DEB,2007-005L,31108,DEB,D,JPN,2007-02-24,TANSC,2007-04-12,91.11,96.53,364,294,,,EA,IMP
H-2A DEB,2007-005M,31109,DEB,D,JPN,2007-02-24,TANSC,2007-04-13,91.15,97.45,384,278,0.0359,,EA,IMP
H-2A DEB,2007-005N,31110,DEB,D,JPN,2007-02-24,TANSC,2007-04-16,91.96,97.11,423,318,0.0201,,EA,IMP
H-2A DEB,2007-005P,31111,DEB,D,JPN,2007-02-24,TANSC,2007-05-28,90.61,97.47,318,290,0.0019,,EA,IMP
H-2A DEB,2007-005Q,31112,DEB,D,JPN,2007-02-24,TANSC,2007-04-13,91.03,97.50,356,294,0.0442,,EA,IMP
HAIYANG-1B,2007-010A,31113,PAY,+,PRC,2007-04-11,TAISC,,100.63,98.36,798,778,1.3606,,EA,ORB
CZ-2C R/B,2007-010B,31114,R/B,,PRC,2007-04-11,TAISC,,101.39,98.41,867,782,7.8070,,EA,ORB
BEIDOU-2 M1,2007-011A,31115,PAY,-,PRC,2007-04-13,XICLF,,811.96,50.91,22459,22445,6.2708,,EA,ORB
CZ-3A R/B,2007-011B,31116,R/B,D,PRC,2007-04-13,XICLF,2017-07-18,92.10,54.67,657,99,14.4165,,EA,IMP
EGYPTSAT 1,2007-012A,31117,PAY,-,EGYP,2007-04-17,TYMSC,,97.31,98.07,632,627,0.9971,,EA,ORB
SAUDISAT 3,2007-012B,31118,PAY,+,SAUD,2007-04-17,TYMSC,,97.86,98.15,667,646,0.7030,,EA,ORB
SAUDICOMSAT 7,2007-012C,31119,PAY,+,SAUD,2007-04-17,TYMSC,,98.21,98.38,712,634,0.0720,,EA,ORB
SL-24 DEB,2007-012D,31120,DEB,,CIS,2007-04-17,TYMSC,,96.95,97.81,616,610,0.7139,,EA,ORB
SAUDICOMSAT 6,2007-012E,31121,PAY,+,SAUD,2007-04-17,TYMSC,,98.45,98.42,736,633,0.0661,,EA,ORB
CSTB 1,2007-012F,31122,PAY,-,US,2007-04-17,TYMSC,,97.75,98.42,697,605,0.0189,,EA,ORB
SL-24 R/B,2007-012G,31123,R/B,,CIS,2007-04-17,TYMSC,,101.87,98.01,1070,624,5.2387,,EA,ORB
SAUDICOMSAT 5,2007-012H,31124,PAY,+,SAUD,2007-04-17,TYMSC,,98.08,98.36,699,634,0.0540,,EA,ORB
SAUDICOMSAT 3,2007-012J,31125,PAY,+,SAUD,2007-04-17,TYMSC,,97.91,98.32,686,632,0.0748,,EA,ORB
MAST,2007-012K,31126,PAY,-,US,2007-04-17,TYMSC,,98.44,98.44,741,627,0.0575,,EA,ORB
SAUDICOMSAT 4,2007-012L,31127,PAY,+,SAUD,2007-04-17,TYMSC,,98.32,98.41,724,633,0.0701,,EA,ORB
LIBERTAD-1,2007-012M,31128,PAY,-,COL,2007-04-17,TYMSC,,98.37,98.45,739,622,0.0363,,EA,ORB
CP3,2007-012N,31129,PAY,-,US,2007-04-17,TYMSC,,98.22,98.46,730,617,0.0493,,EA,ORB
CAPE-1,2007-012P,31130,PAY,-,US,2007-04-17,TYMSC,,98.29,98.45,735,619,0.0450,,EA,ORB
CP4,2007-012Q,31132,PAY,-,US,2007-04-17,TYMSC,,98.18,98.44,722,621,0.0347,,EA,ORB
AEROCUBE 2,2007-012R,31133,PAY,-,US,2007-04-17,TYMSC,,98.17,98.44,722,620,0.0115,,EA,ORB
OE DEB [INTERSTAGE RING],2007-006H,31134,DEB,D,US,2007-03-09,AFETR,2012-09-27,87.93,46.04,175,170,0.5780,,EA,IMP
AGILE,2007-013A,31135,PAY,D,IT,2007-04-23,SRILR,2024-02-10,88.44,2.46,199,195,1.2619,,EA,IMP
PSLV R/B [AAM],2007-013B,31136,R/B,D,IND,2007-04-23,SRILR,2022-07-19,87.65,2.54,170,146,9.5282,,EA,IMP
NFIRE,2007-014A,31140,PAY,D,US,2007-04-24,WLPIS,2015-11-04,87.27,48.39,142,137,1.0790,,EA,IMP
MINOTAUR R/B,2007-014B,31141,R/B,D,US,2007-04-24,WLPIS,2007-09-26,87.64,48.21,162,153,1.0785,,EA,IMP
AIM,2007-015A,31304,PAY,D,US,2007-04-25,WRAS,2024-08-19,90.78,97.88,318,308,1.5217,,EA,IMP
PEGASUS R/B,2007-015B,31305,R/B,,US,2007-04-25,WRAS,,94.16,97.93,487,469,1.3000,,EA,ORB
ASTRA 1L,2007-016A,31306,PAY,+,SES,2007-05-04,FRGUI,,1436.08,1.48,35808,35764,18.3351,,EA,ORB
GALAXY 17 (G-17),2007-016B,31307,PAY,+,US,2007-05-04,FRGUI,,1436.09,3.13,35798,35775,12.6832,,EA,ORB
ARIANE 5 R/B,2007-016C,31308,R/B,,FR,2007-05-04,FRGUI,,514.59,5.74,29564,223,24.2426,,EA,ORB
ARIANE 5 DEB [SYLDA],2007-016D,31309,DEB,D,FR,2007-05-04,FRGUI,2018-04-03,88.46,5.74,254,143,13.8682,,EA,IMP
PROGRESS-M 60,2007-017A,31393,PAY,D,CIS,2007-05-12,TYMSC,2007-09-25,91.19,51.63,345,320,8.9336,,EA,IMP
SL-4 R/B,2007-017B,31394,R/B,D,CIS,2007-05-12,TYMSC,2007-05-15,87.58,51.61,162,147,8.0991,,EA,IMP
NIGCOMSAT 1,2007-018A,31395,PAY,-,NIG,2007-05-13,XICLF,,1437.09,11.97,35833,35779,7.1905,,EA,ORB
CZ-3B R/B,2007-018B,31396,R/B,D,PRC,2007-05-13,XICLF,2009-08-16,94.58,24.84,918,78,11.8920,,EA,IMP
YAOGAN-2,2007-019A,31490,PAY,+,PRC,2007-05-25,JSC,,97.12,98.26,636,605,3.0627,,EA,ORB
GLOBALSTAR M065,2007-020A,31571,PAY,-,GLOB,2007-05-29,TYMSC,,114.10,51.99,1422,1407,2.2368,,EA,ORB
FREGAT DEB,2007-020B,31572,DEB,D,CIS,2007-05-29,TYMSC,2013-12-17,90.57,51.92,320,285,0.1768,,EA,IMP
GLOBALSTAR M069,2007-020C,31573,PAY,+,GLOB,2007-05-29,TYMSC,,117.70,52.00,1578,1577,2.4163,,EA,ORB
GLOBALSTAR M072,2007-020D,31574,PAY,+,GLOB,2007-05-29,TYMSC,,120.84,51.99,1720,1717,2.2696,,EA,ORB
SL-4 R/B,2007-020E,31575,R/B,D,CIS,2007-05-29,TYMSC,2007-06-03,87.38,51.90,151,139,6.3145,,EA,IMP
GLOBALSTAR M071,2007-020F,31576,PAY,-,GLOB,2007-05-29,TYMSC,,118.20,52.01,1600,1600,2.2995,,EA,ORB
EUTELSAT 8 WEST D,2007-021A,31577,PAY,-,EUTE,2007-05-31,XICLF,,1464.36,9.70,36410,36266,28.6469,,EA,ORB
CZ-3A R/B,2007-021B,31578,R/B,D,PRC,2007-05-31,XICLF,2008-05-01,96.10,25.56,1042,101,12.6191,,EA,IMP
COSMOS 2427,2007-022A,31595,PAY,D,CIS,2007-06-07,PLMSC,2007-08-22,89.75,67.13,347,177,10.8753,,EA,IMP
SL-4 R/B,2007-022B,31596,R/B,D,CIS,2007-06-07,PLMSC,2007-06-13,87.19,67.09,153,117,5.0182,,EA,IMP
SL-4 DEB,2007-022C,31597,DEB,D,CIS,2007-06-07,PLMSC,2007-06-09,89.02,67.14,298,154,3.9836,,EA,IMP
COSMO-SKYMED 1,2007-023A,31598,PAY,+,IT,2007-06-08,AFWTR,,96.17,97.89,576,574,4.6820,,EA,ORB
DELTA 2 R/B,2007-023B,31599,R/B,D,US,2007-06-08,AFWTR,2007-08-16,87.03,98.34,133,122,6.6400,,EA,IMP
STS 117,2007-024A,31600,PAY,D,US,2007-06-08,AFETR,2007-06-22,91.42,51.63,354,334,31.6427,,EA,LAN
OFEQ 7,2007-025A,31601,PAY,D,ISRA,2007-06-10,YAVNE,2025-06-14,95.0,141.8,580,453,,NEA,EA,IMP
SHAVIT R/B,2007-025B,31602,R/B,D,ISRA,2007-06-10,YAVNE,2008-07-10,87.68,141.74,161,158,1.4522,,EA,IMP
TERRASAR-X,2007-026A,31698,PAY,+,GER,2007-06-15,TYMSC,,94.79,97.45,510,507,2.2673,,EA,ORB
SL-24 R/B,2007-026B,31699,R/B,,CIS,2007-06-15,TYMSC,,99.58,97.47,975,501,5.9220,,EA,ORB
SL-24 DEB,2007-026C,31700,DEB,D,CIS,2007-06-15,TYMSC,2012-03-09,87.59,97.33,161,150,7.9070,,EA,IMP
USA 194,2007-027A,31701,PAY,+,US,2007-06-15,AFETR,,107.38,63.38,1453,758,,NEA,EA,ORB
ATLAS 5 CENTAUR R/B,2007-027B,31702,R/B,,US,2007-06-15,AFETR,,100.94,63.33,1177,429,,,EA,ORB
USA 194 DEB,2007-027C,31708,DEB,,US,2007-06-15,AFETR,,107.38,63.38,1452,759,,NEA,EA,ORB
GENESIS 2,2007-028A,31789,PAY,D,US,2007-06-28,DLS,2025-09-02,87.46,64.45,158,140,5.3829,,EA,IMP
SL-24 R/B,2007-028B,31790,R/B,D,CIS,2007-06-28,DLS,2015-06-02,87.57,64.46,165,143,10.3848,,EA,IMP
SL-24 DEB,2007-028C,31791,DEB,,CIS,2007-06-28,DLS,,108.56,64.53,1775,545,5.6319,,EA,ORB
COSMOS 2428,2007-029A,31792,PAY,+,CIS,2007-06-29,TYMSC,,101.91,70.94,856,843,6.4839,,EA,ORB
SL-16 R/B,2007-029B,31793,R/B,,CIS,2007-06-29,TYMSC,,101.78,70.97,844,841,8.6948,,EA,ORB
SL-16 DEB,2007-029C,31794,DEB,,CIS,2007-06-29,TYMSC,,104.97,71.04,1145,841,0.0850,,EA,ORB
SL-16 DEB,2007-029D,31795,DEB,,CIS,2007-06-29,TYMSC,,105.21,70.95,1169,840,0.0840,,EA,ORB
SL-16 DEB,2007-029E,31796,DEB,,CIS,2007-06-29,TYMSC,,105.19,71.04,1163,843,0.0873,,EA,ORB
SAR-LUPE 2,2007-030A,31797,PAY,+,GER,2007-07-02,PLMSC,,92.37,98.11,396,386,,,EA,ORB
SL-8 R/B,2007-030B,31798,R/B,D,CIS,2007-07-02,PLMSC,2014-09-23,87.35,98.14,148,138,4.2310,,EA,IMP
SL-16 DEB,2007-029F,31799,DEB,,CIS,2007-06-29,TYMSC,,105.38,70.94,1178,846,0.0826,,EA,ORB
ZHONGXING-6B,2007-031A,31800,PAY,-,PRC,2007-07-05,XICLF,,1453.64,2.61,36150,36108,17.8038,,EA,ORB
CZ-3B R/B,2007-031B,31801,R/B,D,PRC,2007-07-05,XICLF,2007-07-09,909.24,24.25,49253,169,15.8489,,EA,IMP
DIRECTV 10,2007-032A,31862,PAY,-,US,2007-07-07,TYMSC,,1464.32,0.57,36358,36317,10.2603,,EA,ORB
BREEZE-M DEB [TANK],2007-032B,31863,DEB,,CIS,2007-07-07,TYMSC,,259.00,45.97,13778,385,5.9585,,EA,ORB
BREEZE-M R/B,2007-032C,31864,R/B,,CIS,2007-07-07,TYMSC,,715.68,21.79,35395,4856,9.5723,,EA,ORB
PROGRESS-M 61,2007-033A,32001,PAY,D,CIS,2007-08-02,TYMSC,2008-01-22,91.13,51.64,335,325,8.9464,,EA,IMP
SL-4 R/B,2007-033B,32002,R/B,D,CIS,2007-08-02,TYMSC,2007-08-06,87.64,51.62,164,152,6.3101,,EA,IMP
PHOENIX,2007-034A,32003,PAY,D,US,2007-08-04,AFETR,2008-05-25,,,,,,NIE,MA,LAN
DELTA 2 R/B(2),2007-034B,32004,R/B,,US,2007-08-04,AFETR,,,,,,,NEA,SU,ORB
DELTA 2 R/B(1),2007-034C,32007,R/B,D,US,2007-08-04,AFETR,2010-06-06,87.73,25.81,198,127,8.5290,,EA,IMP
STS 118,2007-035A,32008,PAY,D,US,2007-08-08,AFETR,2007-08-21,91.38,51.63,348,337,26.7038,,EA,LAN
SPACEWAY 3,2007-036A,32018,PAY,-,US,2007-08-14,FRGUI,,1452.52,4.17,36112,36103,7.9433,,EA,ORB
BSAT-3A,2007-036B,32019,PAY,-,JPN,2007-08-14,FRGUI,,1452.44,1.82,36128,36084,10.1562,,EA,ORB
ARIANE 5 DEB [SYLDA],2007-036C,32020,DEB,D,FR,2007-08-14,FRGUI,2017-01-07,95.05,2.27,908,134,12.6616,,EA,IMP
ARIANE 5 R/B,2007-036D,32021,R/B,,FR,2007-08-14,FRGUI,,581.72,2.46,33107,304,32.0606,,EA,ORB
COSMOS 2427 DEB,2007-022D,32048,DEB,D,CIS,2007-06-07,PLMSC,2007-08-23,88.57,67.13,257,151,,,EA,IMP
COSMOS 2427 DEB,2007-022E,32049,DEB,D,CIS,2007-06-07,PLMSC,2007-08-24,88.77,67.13,268,159,,,EA,IMP
INSAT-4CR,2007-037A,32050,PAY,-,IND,2007-09-02,SRILR,,1451.31,7.03,36091,36077,7.9621,,EA,ORB
GSLV R/B,2007-037B,32051,R/B,D,IND,2007-09-02,SRILR,2011-02-08,94.25,15.90,852,112,9.9800,,EA,IMP
COSMOS 2429,2007-038A,32052,PAY,-,CIS,2007-09-11,PLMSC,,104.71,82.98,1010,952,1.6656,,EA,ORB
SL-8 R/B,2007-038B,32053,R/B,,CIS,2007-09-11,PLMSC,,104.61,82.98,996,956,5.4336,,EA,ORB
KAGUYA (SELENE),2007-039A,32054,PAY,D,JPN,2007-09-14,TANSC,2009-06-10,,,,,,NIE,MO,IMP
OKINA (RELAY),2007-039B,32055,PAY,D,JPN,2007-09-14,TANSC,2009-02-12,,,,,,NIE,MO,IMP
OUNA (VRAD),2007-039C,32056,PAY,-,JPN,2007-09-14,TANSC,,,,,,,NEA,MO,ORB
H-2A R/B,2007-039D,32057,R/B,,JPN,2007-09-14,TANSC,,,,,,,NEA,MO,ORB
FOTON-M 3,2007-040A,32058,PAY,D,CIS,2007-09-14,TYMSC,2007-09-26,89.88,62.94,280,258,5.2849,,EA,IMP
SL-4 R/B,2007-040B,32059,R/B,D,CIS,2007-09-14,TYMSC,2007-10-14,87.17,62.94,141,127,7.2966,,EA,IMP
WORLDVIEW-1 (WV-1),2007-041A,32060,PAY,+,US,2007-09-18,AFWTR,,94.46,97.38,494,491,5.4800,,EA,ORB
DELTA 2 R/B,2007-041B,32061,R/B,D,US,2007-09-18,AFWTR,2007-10-28,86.98,112.30,136,114,7.7323,,EA,IMP
CBERS 2B,2007-042A,32062,PAY,-,CHBZ,2007-09-19,TAISC,,99.90,98.40,776,731,2.5120,,EA,ORB
CZ-4B R/B,2007-042B,32063,R/B,,PRC,2007-09-19,TAISC,,99.14,98.21,755,680,8.1310,,EA,ORB
FOTON-M 3 DEB,2007-040C,32246,DEB,D,CIS,2007-09-14,TYMSC,2007-12-02,86.95,62.93,127,119,1.5827,,EA,IMP
FOTON-M 3 DEB,2007-040D,32247,DEB,D,CIS,2007-09-14,TYMSC,2007-10-23,88.45,62.91,215,181,0.7150,,EA,IMP
FOTON-M 3 DEB,2007-040E,32248,DEB,D,CIS,2007-09-14,TYMSC,2007-10-21,89.96,62.92,324,221,0.1288,,EA,IMP
DAWN,2007-043A,32249,PAY,-,US,2007-09-27,AFETR,,,,,,,NEA,SU,ORB
DELTA 2 R/B(2),2007-043B,32250,R/B,,US,2007-09-27,AFETR,,,,,,,NEA,SU,ORB
DELTA 2 R/B(1),2007-043C,32251,R/B,D,US,2007-09-27,AFETR,2009-09-18,87.98,26.54,228,121,8.1124,,EA,IMP
OPTUS D2,2007-044A,32252,PAY,-,AUS,2007-10-05,FRGUI,,1449.46,2.25,36058,36037,7.9621,,EA,ORB
INTELSAT 11 (IS-11),2007-044B,32253,PAY,B,ITSO,2007-10-05,FRGUI,,1453.79,3.73,36159,36106,23.7915,,EA,ORB
ARIANE 5 R/B,2007-044C,32254,R/B,,FR,2007-10-05,FRGUI,,576.68,4.67,32808,336,23.1467,,EA,ORB
ARIANE 5 DEB [SYLDA],2007-044D,32255,DEB,,FR,2007-10-05,FRGUI,,634.82,4.63,35603,577,17.9339,,EA,ORB
SOYUZ-TMA 11,2007-045A,32256,PAY,D,CIS,2007-10-10,TYMSC,2008-04-19,91.28,51.64,338,336,17.0836,,EA,LAN
SL-4 R/B,2007-045B,32257,R/B,D,CIS,2007-10-10,TYMSC,2007-10-14,87.51,51.60,154,148,7.4309,,EA,IMP
WGS F1 (USA 195),2007-046A,32258,PAY,+,US,2007-10-11,AFETR,,1436.09,0.01,35789,35784,15.8866,,EA,ORB
ATLAS 5 CENTAUR R/B,2007-046B,32259,R/B,D,US,2007-10-11,AFETR,2008-03-21,179.12,19.21,8202,93,12.6191,,EA,IMP
NAVSTAR 60 (USA 196),2007-047A,32260,PAY,+,US,2007-10-17,AFETR,,718.02,54.15,20631,19735,9.2724,,EA,ORB
DELTA 2 R/B(2) [PAM-D],2007-047B,32261,R/B,D,US,2007-10-17,AFETR,2020-12-15,87.90,39.57,200,142,2.4160,,EA,IMP
DELTA 2 R/B(1),2007-047C,32262,R/B,D,US,2007-10-17,AFETR,2008-04-30,87.18,32.59,146,123,7.1307,,EA,IMP
GLOBALSTAR M067,2007-048A,32263,PAY,-,GLOB,2007-10-20,TYMSC,,116.06,51.97,1504,1503,2.1822,,EA,ORB
GLOBALSTAR M070,2007-048B,32264,PAY,-,GLOB,2007-10-20,TYMSC,,114.07,51.97,1414,1413,2.1831,,EA,ORB
GLOBALSTAR M066,2007-048C,32265,PAY,+,GLOB,2007-10-20,TYMSC,,117.04,51.96,1551,1544,1.9408,,EA,ORB
GLOBALSTAR M068,2007-048D,32266,PAY,-,GLOB,2007-10-20,TYMSC,,114.03,51.99,1412,1410,1.9181,,EA,ORB
SL-4 R/B,2007-048E,32267,R/B,D,CIS,2007-10-20,TYMSC,2007-10-24,87.52,51.89,155,148,8.6879,,EA,IMP
COSMOS 2430,2007-049A,32268,PAY,D,CIS,2007-10-23,PLMSC,2019-01-05,95.98,61.79,1066,66,3.9811,,EA,IMP
SL-6 PLAT,2007-049B,32269,DEB,D,CIS,2007-10-23,PLMSC,2007-12-06,87.18,62.88,150,120,2.1663,,EA,IMP
SL-6 R/B(1),2007-049C,32270,R/B,D,CIS,2007-10-23,PLMSC,2008-02-25,87.47,62.78,155,143,10.0237,,EA,IMP
SL-6 R/B(2),2007-049D,32271,R/B,D,CIS,2007-10-23,PLMSC,2022-12-26,89.31,62.75,411,70,5.8742,,EA,IMP
STS 120,2007-050A,32272,PAY,D,US,2007-10-23,AFETR,2007-11-07,90.25,51.64,339,234,44.8683,,EA,LAN
CHANG'E-1,2007-051A,32273,PAY,D,PRC,2007-10-24,XICLF,2009-03-01,,,,,6.3246,NIE,MO,IMP
CZ-3A R/B,2007-051B,32274,R/B,D,PRC,2007-10-24,XICLF,2008-01-28,115.66,30.54,2903,68,15.8866,,EA,IMP
COSMOS 2433 [GLONASS-M],2007-052A,32275,PAY,B,CIS,2007-10-26,TYMSC,,675.73,65.54,19142,19118,5.0913,,EA,ORB
COSMOS 2432 [GLONASS-M],2007-052B,32276,PAY,B,CIS,2007-10-26,TYMSC,,675.73,65.55,19150,19110,3.1623,,EA,ORB
COSMOS 2431 [GLONASS-M],2007-052C,32277,PAY,-,CIS,2007-10-26,TYMSC,,675.39,65.55,19163,19080,2.5119,,EA,ORB
SL-12 R/B(2),2007-052D,32278,R/B,,CIS,2007-10-26,TYMSC,,674.81,65.53,19155,19058,3.1698,,EA,ORB
SL-12 R/B(1),2007-052E,32279,R/B,D,CIS,2007-10-26,TYMSC,2007-10-26,86.73,64.77,131,94,,,EA,IMP
SL-12 R/B(AUX MOTOR),2007-052F,32280,R/B,,CIS,2007-10-26,TYMSC,,341.29,65.13,18949,650,0.5400,,EA,ORB
SL-12 R/B(AUX MOTOR),2007-052G,32281,R/B,,CIS,2007-10-26,TYMSC,,339.82,65.05,18980,525,0.5699,,EA,ORB
SL-6 DEB,2007-049E,32282,DEB,D,CIS,2007-10-23,PLMSC,2007-12-07,88.95,62.81,270,175,0.0034,,EA,IMP
SAR-LUPE 3,2007-053A,32283,PAY,D,GER,2007-11-01,PLMSC,2026-01-14,87.42,98.10,149,144,,,EA,IMP
SL-8 R/B,2007-053B,32284,R/B,D,CIS,2007-11-01,PLMSC,2014-04-16,87.25,98.06,144,133,4.3360,,EA,IMP
USA 197 (DSP 23),2007-054A,32287,PAY,-,US,2007-11-11,AFETR,,1502.0,5.3,381,36028,,NEA,EA,ORB
DELTA 4H R/B,2007-054B,32288,R/B,,US,2007-11-11,AFETR,,1502.02,11.66,38131,36003,,,EA,ORB
YAOGAN-3,2007-055A,32289,PAY,+,PRC,2007-11-11,TAISC,,96.58,97.81,596,594,5.1290,,EA,ORB
CZ-4C R/B,2007-055B,32290,R/B,D,PRC,2007-11-11,TAISC,2023-11-27,87.38,97.57,149,141,8.7898,,EA,IMP
STAR ONE C1,2007-056A,32293,PAY,-,BRAZ,2007-11-14,FRGUI,,1453.62,4.92,36176,36082,20.0000,,EA,ORB
SKYNET 5B,2007-056B,32294,PAY,+,UK,2007-11-14,FRGUI,,1436.10,5.41,35801,35773,15.8866,,EA,ORB
ARIANE 5 R/B,2007-056C,32295,R/B,,FR,2007-11-14,FRGUI,,471.32,5.95,27134,233,25.7105,,EA,ORB
