OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 2482 (RODNIK-S 4),2013-001A,39057,PAY,+,CIS,2013-01-15,PLMSC,,115.85,82.50,1514,1473,1.7487,,EA,ORB
COSMOS 2483 (RODNIK-S 5),2013-001B,39058,PAY,+,CIS,2013-01-15,PLMSC,,115.75,82.50,1502,1478,2.2310,,EA,ORB
COSMOS 2484 (RODNIK-S 6),2013-001C,39059,PAY,+,CIS,2013-01-15,PLMSC,,115.85,82.50,1514,1475,1.4740,,EA,ORB
BREEZE-KM R/B,2013-001D,39060,R/B,,CIS,2013-01-15,PLMSC,,115.89,82.49,1506,1486,5.2930,,EA,ORB
IGS 8A,2013-002A,39061,PAY,+,JPN,2013-01-27,TANSC,,94.9,97.5,515,512,3.6060,NEA,EA,ORB
IGS 8B,2013-002B,39062,PAY,D,JPN,2013-01-27,TANSC,2019-02-20,95.0,97.5,524,512,3.6159,,EA,IMP
H-2A R/B,2013-002C,39063,R/B,D,JPN,2013-01-27,TANSC,2015-02-04,94.1,97.5,521,430,18.9709,NEA,EA,IMP
H-2A DEB,2013-002D,39064,DEB,D,JPN,2013-01-27,TANSC,2014-08-16,94.8,97.5,514,508,11.0158,,EA,IMP
H-2A DEB,2013-002E,39065,DEB,D,JPN,2013-01-27,TANSC,2014-01-12,94.9,97.5,513,510,1.7305,NEA,EA,IMP
H-2A DEB,2013-002F,39066,DEB,D,JPN,2013-01-27,TANSC,2014-01-23,94.9,97.5,513,511,3.1380,NEA,EA,IMP
H-2A DEB,2013-002G,39067,DEB,D,JPN,2013-01-27,TANSC,2013-02-09,90.2,97.4,303,268,0.0322,NEA,EA,IMP
STSAT-2C,2013-003A,39068,PAY,D,SKOR,2013-01-30,NSC,2019-11-13,87.30,80.14,149,132,0.7372,,EA,IMP
KSLV-1 R/B,2013-003B,39069,R/B,D,SKOR,2013-01-30,NSC,2023-09-15,87.22,80.16,148,126,3.0399,,EA,IMP
TDRS 11,2013-004A,39070,PAY,+,US,2013-01-31,AFETR,,1436.03,3.62,35801,35770,25.1189,,EA,ORB
ATLAS 5 CENTAUR R/B,2013-004B,39071,R/B,,US,2013-01-31,AFETR,,686.40,25.10,34564,4231,19.2732,,EA,ORB
GLOBALSTAR M097,2013-005A,39072,PAY,+,GLOB,2013-02-06,TYMSC,,114.08,52.01,1414,1413,4.3430,,EA,ORB
GLOBALSTAR M093,2013-005B,39073,PAY,+,GLOB,2013-02-06,TYMSC,,114.08,52.01,1414,1413,4.8199,,EA,ORB
GLOBALSTAR M094,2013-005C,39074,PAY,+,GLOB,2013-02-06,TYMSC,,114.08,52.00,1414,1413,4.7808,,EA,ORB
GLOBALSTAR M096,2013-005D,39075,PAY,+,GLOB,2013-02-06,TYMSC,,114.08,52.01,1414,1413,4.5814,,EA,ORB
GLOBALSTAR M078,2013-005E,39076,PAY,+,GLOB,2013-02-06,TYMSC,,114.08,51.99,1415,1412,4.3422,,EA,ORB
GLOBALSTAR M095,2013-005F,39077,PAY,+,GLOB,2013-02-06,TYMSC,,114.08,52.01,1415,1413,4.8715,,EA,ORB
AMAZONAS 3,2013-006A,39078,PAY,+,SPN,2013-02-07,FRGUI,,1436.08,0.06,35805,35767,318.7396,,EA,ORB
AZERSPACE 1,2013-006B,39079,PAY,+,AZER,2013-02-07,FRGUI,,1436.08,0.03,35793,35780,50.1187,,EA,ORB
ARIANE 5 R/B,2013-006C,39080,R/B,,FR,2013-02-07,FRGUI,,585.76,6.54,33330,294,25.9950,,EA,ORB
ARIANE 5 DEB [SYLDA],2013-006D,39081,DEB,D,FR,2013-02-07,FRGUI,2026-01-28,102.88,6.19,1636,153,8.9202,,EA,IMP
PROGRESS-M 18M,2013-007A,39082,PAY,D,CIS,2013-02-11,TYMSC,2013-07-26,92.90,51.65,420,414,0.0030,,EA,IMP
SL-4 R/B,2013-007B,39083,R/B,D,CIS,2013-02-11,TYMSC,2013-02-13,87.22,51.62,141,132,8.9433,,EA,IMP
LANDSAT 8,2013-008A,39084,PAY,+,US,2013-02-11,AFWTR,,98.83,98.23,703,702,7.1149,,EA,ORB
