OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
CZ-2D R/B,2016-023B,41449,R/B,D,PRC,2016-04-05,JSC,2016-04-18,87.49,42.89,150,150,9.4719,,EA,IMP
CZ-2D DEB,2016-023C,41450,DEB,D,PRC,2016-04-05,JSC,2016-04-07,87.86,42.86,172,165,0.0924,,EA,IMP
CZ-2D DEB,2016-023D,41451,DEB,D,PRC,2016-04-05,JSC,2016-04-06,88.85,42.90,227,208,0.0267,,EA,IMP
DRAGON CRS-8,2016-024A,41452,PAY,D,US,2016-04-08,AFETR,2016-05-11,92.63,51.64,405,402,8.3240,,EA,LAN
DRAGON CRS-8 DEB,2016-024B,41453,DEB,D,US,2016-04-08,AFETR,2016-04-13,87.97,51.65,186,161,0.7907,,EA,IMP
DRAGON CRS-8 DEB,2016-024C,41454,DEB,D,US,2016-04-08,AFETR,2016-04-13,87.84,51.65,186,149,0.7584,,EA,IMP
SJ-10 MODULE,2016-023E,41455,PAY,D,PRC,2016-04-05,JSC,2016-07-01,87.20,42.89,140,131,6.1420,,EA,IMP
SENTINEL-1B,2016-025A,41456,PAY,-,ESA,2016-04-25,FRGUI,,96.04,98.09,577,561,5.5865,,EA,ORB
MICROSCOPE,2016-025B,41457,PAY,-,FR,2016-04-25,FRGUI,,98.65,98.25,695,693,1.0554,,EA,ORB
OUFTI-1,2016-025C,41458,PAY,D,BEL,2016-04-25,FRGUI,2024-03-11,87.95,98.12,180,166,0.0520,,EA,IMP
E-ST@R-II,2016-025D,41459,PAY,D,IT,2016-04-25,FRGUI,2024-05-05,87.39,98.10,150,141,0.0218,,EA,IMP
AAUSAT 4,2016-025E,41460,PAY,D,DEN,2016-04-25,FRGUI,2023-09-06,87.89,98.12,173,167,0.0680,,EA,IMP
ASAP-S,2016-025F,41461,UNK,D,FR,2016-04-25,FRGUI,2024-08-09,90.30,98.13,310,269,2.4280,,EA,IMP
SJ-10 DEB,2016-023F,41462,DEB,D,PRC,2016-04-05,JSC,2016-04-30,90.79,42.91,437,190,0.0482,,EA,IMP
MVL-300,2016-026A,41464,PAY,D,CIS,2016-04-28,VOSTO,2023-12-16,87.51,96.94,164,139,2.6614,,EA,IMP
AIST-2D (RS48),2016-026B,41465,PAY,D,CIS,2016-04-28,VOSTO,2024-04-15,87.20,96.91,142,129,2.3530,,EA,IMP
SAMSAT-218D,2016-026C,41466,PAY,D,CIS,2016-04-28,VOSTO,2022-03-04,88.29,97.11,192,188,0.0589,,EA,IMP
SL-4 R/B,2016-026D,41467,R/B,D,CIS,2016-04-28,VOSTO,2016-04-30,87.06,97.30,137,120,12.9181,,EA,IMP
VOLGA R/B,2016-026E,41468,R/B,D,CIS,2016-04-28,VOSTO,2016-04-28,89.73,97.30,491,31,0.0125,,EA,IMP
IRNSS-1G,2016-027A,41469,PAY,P,IND,2016-04-28,SRILR,,1436.16,5.35,35809,35767,8.5592,,EA,ORB
PSLV R/B,2016-027B,41470,R/B,,IND,2016-04-28,SRILR,,340.34,17.79,19261,278,2.0861,,EA,ORB
JCSAT-2B,2016-028A,41471,PAY,+,JPN,2016-05-06,AFETR,,1436.11,0.02,35792,35782,9.8591,,EA,ORB
FALCON 9 R/B,2016-028B,41472,R/B,D,US,2016-05-06,AFETR,2016-09-15,99.99,23.67,1417,99,16.9700,,EA,IMP
YAOGAN-30 01,2016-029A,41473,PAY,+,PRC,2016-05-15,JSC,,97.54,97.90,652,629,3.7059,,EA,ORB
GSAT0211 (GALILEO 14),2016-030A,41549,PAY,+,ESA,2016-05-24,FRGUI,,844.71,55.08,23233,23211,6.5968,,EA,ORB
GSAT0210 (GALILEO 13),2016-030B,41550,PAY,+,ESA,2016-05-24,FRGUI,,844.71,55.08,23236,23208,15.8866,,EA,ORB
FREGAT R/B,2016-030C,41551,R/B,,CIS,2016-05-24,FRGUI,,859.20,54.96,23629,23491,2.2589,,EA,ORB
THAICOM 8,2016-031A,41552,PAY,+,THAI,2016-05-27,AFETR,,1436.09,0.07,35795,35778,8.0064,,EA,ORB
FALCON 9 R/B,2016-031B,41553,R/B,D,US,2016-05-27,AFETR,2019-01-06,340.25,20.01,19454,79,0.0030,,EA,IMP
COSMOS 2516 [GLONASS-M],2016-032A,41554,PAY,-,CIS,2016-05-29,PLMSC,,675.72,63.85,19175,19084,7.7297,,EA,ORB
FREGAT R/B,2016-032B,41555,R/B,,CIS,2016-05-29,PLMSC,,692.00,63.71,19746,19329,2.0653,,EA,ORB
ZIYUAN 3-02 (ZY 3-02),2016-033A,41556,PAY,+,PRC,2016-05-30,TAISC,,94.65,97.38,511,492,4.6130,,EA,ORB
NUSAT-1 (FRESCO),2016-033B,41557,PAY,D,ARGN,2016-05-30,TAISC,2023-10-21,87.38,97.36,153,136,0.2301,,EA,IMP
NUSAT-2 (BATATA),2016-033C,41558,PAY,D,ARGN,2016-05-30,TAISC,2023-10-04,87.26,97.41,146,132,0.2559,,EA,IMP
CZ-4B R/B,2016-033D,41559,R/B,D,PRC,2016-05-30,TAISC,2017-01-08,87.09,97.35,139,121,6.8229,,EA,IMP
COSMOS 2517 (GEO-IK 2),2016-034A,41579,PAY,+,CIS,2016-06-04,PLMSC,,103.90,99.19,944,942,3.0880,,EA,ORB
BREEZE-KM R/B,2016-034B,41580,R/B,,CIS,2016-06-04,PLMSC,,100.99,99.17,956,654,4.0810,,EA,ORB
INTELSAT 31 (IS-31),2016-035A,41581,PAY,+,ITSO,2016-06-09,TYMSC,,1436.08,0.03,35792,35781,7.8945,,EA,ORB
BREEZE-M R/B,2016-035B,41582,R/B,,CIS,2016-06-09,TYMSC,,1278.10,30.96,63610,1658,2.3934,,EA,ORB
BREEZE-M DEB [TANK],2016-035C,41583,DEB,,CIS,2016-06-09,TYMSC,,258.68,50.73,13775,365,4.6813,,EA,ORB
USA 268,2016-036A,41584,PAY,+,US,2016-06-11,AFETR,,1436.09,6.91,35997,35576,,NEA,EA,ORB
DELTA 4 R/B,2016-036B,41585,R/B,,US,2016-06-11,AFETR,,1383.56,5.57,35697,33806,,,EA,ORB
BEIDOU-2 G7,2016-037A,41586,PAY,+,PRC,2016-06-12,XICLF,,1436.02,1.88,35810,35760,19.0112,,EA,ORB
CZ-3B R/B,2016-037B,41587,R/B,,PRC,2016-06-12,XICLF,,308.97,19.41,17322,200,8.9807,,EA,ORB
ABS-2A (MONGOLSAT-1),2016-038A,41588,PAY,+,ABS,2016-06-15,AFETR,,1436.11,0.01,35796,35777,11.9244,,EA,ORB
EUTELSAT 117 WEST B,2016-038B,41589,PAY,+,EUTE,2016-06-15,AFETR,,1436.08,0.01,35788,35784,0.0794,,EA,ORB
FALCON 9 R/B,2016-038C,41590,R/B,,US,2016-06-15,AFETR,,985.54,23.31,52566,288,21.7819,,EA,ORB
BRISAT,2016-039A,41591,PAY,+,INDO,2016-06-18,FRGUI,,1436.09,0.01,35796,35777,9.4719,,EA,ORB
ECHOSTAR 18,2016-039B,41592,PAY,+,US,2016-06-18,FRGUI,,1436.10,0.01,35793,35780,37.7081,,EA,ORB
ARIANE 5 R/B,2016-039C,41593,R/B,,FR,2016-06-18,FRGUI,,586.14,6.04,33371,274,1.2589,,EA,ORB
ARIANE 5 DEB (SYLDA),2016-039D,41594,DEB,,FR,2016-06-18,FRGUI,,327.92,5.96,18339,409,1.2589,,EA,ORB
LEMUR-2-DRMUZZ,2016-019B,41595,PAY,D,US,2016-03-23,AFETR,2017-06-25,87.46,51.61,155,143,0.1130,,EA,IMP
LEMUR-2-BRIDGEMAN,2016-019C,41596,PAY,D,US,2016-03-23,AFETR,2017-03-08,87.65,51.65,162,154,0.0820,,EA,IMP
LEMUR-2-CUBECHEESE,2016-019D,41597,PAY,D,US,2016-03-23,AFETR,2017-03-06,87.38,51.59,154,136,0.1060,,EA,IMP
LEMUR-2-NATE,2016-019E,41598,PAY,D,US,2016-03-23,AFETR,2017-02-27,87.56,51.61,158,149,0.0999,,EA,IMP
CARTOSAT-2C,2016-040A,41599,PAY,+,IND,2016-06-22,SRILR,,94.78,97.44,513,503,1.9953,,EA,ORB
SATHYABAMASAT,2016-040B,41600,PAY,D,IND,2016-06-22,SRILR,2023-07-09,87.39,97.12,155,136,0.0620,,EA,IMP
SKYSAT-C1,2016-040C,41601,PAY,+,US,2016-06-22,SRILR,,93.67,96.95,457,451,0.3800,,EA,ORB
GHGSAT-D,2016-040D,41602,PAY,D,CA,2016-06-22,SRILR,2024-12-09,87.21,97.04,140,133,0.2000,,EA,IMP
LAPAN-A3,2016-040E,41603,PAY,+,INDO,2016-06-22,SRILR,,93.90,97.15,473,458,0.2815,,EA,ORB
BIROS,2016-040F,41604,PAY,D,GER,2016-06-22,SRILR,2026-01-22,87.15,97.05,139,127,0.6185,,EA,IMP
M3MSAT,2016-040G,41605,PAY,D,CA,2016-06-22,SRILR,2025-12-19,87.29,97.03,146,135,0.1860,,EA,IMP
FLOCK 2P-6,2016-040H,41606,PAY,D,US,2016-06-22,SRILR,2023-01-08,87.61,97.14,163,149,0.0500,,EA,IMP
SWAYAM,2016-040J,41607,PAY,D,IND,2016-06-22,SRILR,2023-08-17,87.64,97.11,166,149,0.0301,,EA,IMP
FLOCK 2P-11,2016-040K,41608,PAY,D,US,2016-06-22,SRILR,2022-10-20,88.63,97.17,215,199,0.0500,,EA,IMP
FLOCK 2P-2,2016-040L,41609,PAY,D,US,2016-06-22,SRILR,2023-01-16,88.13,97.14,191,174,0.0450,,EA,IMP
FLOCK 2P-9,2016-040M,41610,PAY,D,US,2016-06-22,SRILR,2023-03-20,88.07,97.16,186,172,0.0430,,EA,IMP
FLOCK 2P-4,2016-040N,41611,PAY,D,US,2016-06-22,SRILR,2022-12-18,88.28,97.12,191,187,0.0537,,EA,IMP
FLOCK 2P-10,2016-040P,41612,PAY,D,US,2016-06-22,SRILR,2023-03-06,88.00,97.15,183,168,0.0569,,EA,IMP
FLOCK 2P-8,2016-040Q,41613,PAY,D,US,2016-06-22,SRILR,2023-03-28,87.97,97.17,183,165,0.0410,,EA,IMP
FLOCK 2P-12,2016-040R,41614,PAY,D,US,2016-06-22,SRILR,2023-01-16,87.99,97.11,182,169,0.0579,,EA,IMP
FLOCK 2P-7,2016-040S,41615,PAY,D,US,2016-06-22,SRILR,2022-11-25,88.80,97.14,220,210,0.0490,,EA,IMP
FLOCK 2P-5,2016-040T,41616,PAY,D,US,2016-06-22,SRILR,2022-12-13,88.89,97.14,224,215,0.0334,,EA,IMP
FLOCK 2P-1,2016-040U,41617,PAY,D,US,2016-06-22,SRILR,2022-11-16,88.06,97.16,185,172,0.0490,,EA,IMP
FLOCK 2P-3,2016-040V,41618,PAY,D,US,2016-06-22,SRILR,2023-03-28,88.08,97.17,188,171,0.0375,,EA,IMP
BEESAT-4,2016-040W,41619,PAY,D,GER,2016-06-22,SRILR,2023-09-23,87.91,97.12,178,164,0.0380,,EA,IMP
PSLV R/B,2016-040X,41620,R/B,D,IND,2016-06-22,SRILR,2023-05-19,87.40,97.50,154,137,6.7064,,EA,IMP
PSLV DEB,2016-040Y,41621,DEB,D,IND,2016-06-22,SRILR,2022-10-17,87.70,97.20,169,153,5.3409,,EA,IMP
MUOS-5,2016-041A,41622,PAY,+,US,2016-06-24,AFETR,,1436.08,2.07,36639,34933,14.2529,,EA,ORB
ATLAS 5 CENTAUR R/B,2016-041B,41623,R/B,,US,2016-06-24,AFETR,,687.24,19.30,35133,3705,3.3231,,EA,ORB
YZ-1A R/B,2016-042A,41624,R/B,D,PRC,2016-06-25,WSC,2016-06-27,91.23,40.81,382,288,11.9244,,EA,IMP
AX-1 (AOXIANG ZHIXING),2016-042B,41625,PAY,D,PRC,2016-06-25,WSC,2016-09-29,88.03,40.80,185,169,0.1160,,EA,IMP
YZ-1A DEB,2016-042C,41626,DEB,D,PRC,2016-06-25,WSC,2016-09-11,86.87,40.78,123,116,2.5159,,EA,IMP
REENTRY SHROUD,2016-042D,41627,PAY,D,PRC,2016-06-25,WSC,2016-07-02,88.04,40.80,197,158,6.3246,,EA,IMP
CZ-7 R/B,2016-042E,41628,R/B,D,PRC,2016-06-25,WSC,2016-07-28,87.24,40.79,144,131,7.8396,,EA,IMP
AL-1 (AOLONG 1),2016-042F,41629,PAY,D,PRC,2016-06-25,WSC,2016-08-27,87.21,40.79,147,125,1.3190,,EA,IMP
CZ-7 DEB,2016-042G,41630,DEB,D,PRC,2016-06-25,WSC,2016-07-04,88.55,40.66,241,164,0.0184,,EA,IMP
CZ-7 DEB,2016-042H,41631,DEB,D,PRC,2016-06-25,WSC,2016-07-04,88.48,40.47,249,149,0.0570,,EA,IMP
CZ-7 DEB,2016-042J,41632,DEB,D,PRC,2016-06-25,WSC,2016-07-04,89.39,41.15,318,170,0.0570,,EA,IMP
CZ-7 DEB,2016-042K,41633,DEB,D,PRC,2016-06-25,WSC,2016-07-03,88.98,40.97,289,159,0.0750,,EA,IMP
SJ 16-02,2016-043A,41634,PAY,+,PRC,2016-06-29,JSC,,96.40,75.00,592,580,9.7720,,EA,ORB
CZ-4B R/B,2016-043B,41635,R/B,D,PRC,2016-06-29,JSC,2022-04-06,86.82,74.98,159,75,6.7827,,EA,IMP
TIANGE 1,2016-042L,41636,PAY,D,PRC,2016-06-25,WSC,2016-08-27,87.87,40.76,173,165,0.2570,,EA,IMP
TIANGE 2,2016-042M,41637,PAY,D,PRC,2016-06-25,WSC,2016-08-24,87.69,40.82,163,157,0.2129,,EA,IMP
CZ-7 DEB,2016-042N,41638,DEB,D,PRC,2016-06-25,WSC,2016-06-29,88.49,40.82,264,136,,,EA,IMP
SOYUZ-MS 01,2016-044A,41639,PAY,D,CIS,2016-07-07,TYMSC,2016-10-30,92.64,51.64,409,399,5.0238,,EA,LAN
SL-4 R/B,2016-044B,41640,R/B,D,CIS,2016-07-07,TYMSC,2016-07-10,87.74,51.63,167,158,5.9763,,EA,IMP
PROGRESS-MS 03,2016-045A,41670,PAY,D,CIS,2016-07-16,TYMSC,2017-01-31,92.65,51.64,410,399,0.0030,,EA,IMP
SL-4 R/B,2016-045B,41671,R/B,D,CIS,2016-07-16,TYMSC,2016-07-19,88.87,51.64,234,204,11.2259,,EA,IMP
DRAGON CRS-9,2016-046A,41672,PAY,D,US,2016-07-18,AFETR,2016-08-26,92.41,51.64,395,391,14.2317,,EA,LAN
DRAGON CRS-9 DEB,2016-046B,41673,DEB,D,US,2016-07-18,AFETR,2016-07-22,87.65,51.63,170,146,0.4747,,EA,IMP
DRAGON CRS-9 DEB,2016-046C,41674,DEB,D,US,2016-07-18,AFETR,2016-07-22,87.94,51.68,187,158,0.1575,,EA,IMP
USA 269,2016-047A,41724,PAY,+,US,2016-07-28,AFETR,,1436.10,3.93,35794,35779,,NEA,EA,ORB
TIANTONG-1 1,2016-048A,41725,PAY,+,PRC,2016-08-05,XICLF,,1436.07,3.97,35802,35770,27.8959,,EA,ORB
CZ-3B R/B,2016-048B,41726,R/B,D,PRC,2016-08-05,XICLF,2017-07-21,90.54,28.20,496,106,9.7570,,EA,IMP
GAOFEN-3,2016-049A,41727,PAY,+,PRC,2016-08-09,TAISC,,99.85,98.40,752,750,3.9379,,EA,ORB
CZ-4C R/B,2016-049B,41728,R/B,,PRC,2016-08-09,TAISC,,97.85,97.96,724,587,7.4900,,EA,ORB
JCSAT-16,2016-050A,41729,PAY,+,JPN,2016-08-14,AFETR,,1436.10,0.02,35792,35782,18.8988,,EA,ORB
FALCON 9 R/B,2016-050B,41730,R/B,D,US,2016-08-14,AFETR,2016-09-26,93.38,20.82,788,92,17.6380,,EA,IMP
QSS (MOZI),2016-051A,41731,PAY,D,PRC,2016-08-15,JSC,2026-01-25,87.38,97.29,150,139,2.1050,,EA,IMP
3CAT-2,2016-051B,41732,PAY,D,SPN,2016-08-15,JSC,2023-12-18,87.24,97.36,143,132,0.1264,,EA,IMP
LIXING-1 (LX-1),2016-051C,41733,PAY,D,PRC,2016-08-15,JSC,2016-08-19,87.03,97.35,132,123,0.1300,,EA,IMP
USA 270,2016-052A,41744,PAY,+,US,2016-08-19,AFETR,,1435.26,3.95,35785,35755,,,EA,ORB
USA 271,2016-052B,41745,PAY,+,US,2016-08-19,AFETR,,1436.33,3.96,35824,35759,,,EA,ORB
DELTA 4 R/B,2016-052C,41746,R/B,,US,2016-08-19,AFETR,,1454.62,8.86,36172,36125,,,EA,ORB
INTELSAT 36 (IS-36),2016-053A,41747,PAY,+,ITSO,2016-08-24,FRGUI,,1436.09,0.01,35793,35780,6.4930,,EA,ORB
INTELSAT 33E (IS-33E),2016-053B,41748,PAY,-,ITSO,2016-08-24,FRGUI,,1436.96,1.74,35901,35706,40.9678,,EA,ORB
ARIANE 5 R/B,2016-053C,41749,R/B,,FR,2016-08-24,FRGUI,,583.53,6.54,33222,285,1.5949,,EA,ORB
ARIANE 5 DEB [SYLDA],2016-053D,41750,DEB,,FR,2016-08-24,FRGUI,,330.68,6.02,18606,319,2.2589,,EA,ORB
INSAT-3DR,2016-054A,41752,PAY,+,IND,2016-09-08,SRILR,,1436.09,0.06,35832,35741,8.2903,,EA,ORB
GSLV R/B,2016-054B,41753,R/B,D,IND,2016-09-08,SRILR,2019-04-29,89.05,20.55,356,98,6.7662,,EA,IMP
OSIRIS-APEX,2016-055A,41757,PAY,X,US,2016-09-08,AFETR,,,,,,,NEA,SU,ORB
ATLAS 5 CENTAUR R/B,2016-055B,41758,R/B,,US,2016-09-08,AFETR,,,,,,,NEA,SU,ORB
OFEQ 11,2016-056A,41759,PAY,D,ISRA,2016-09-13,YAVNE,2024-06-09,,,,,,NEA,EA,IMP
SHAVIT R/B,2016-056B,41760,R/B,D,ISRA,2016-09-13,YAVNE,2016-10-21,,,,,,NEA,EA,IMP
TIANGONG-2,2016-057A,41765,PAY,D,PRC,2016-09-15,JSC,2019-07-19,90.12,42.78,376,185,15.8489,,EA,IMP
CZ-2F R/B,2016-057B,41766,R/B,D,PRC,2016-09-15,JSC,2016-09-29,88.02,42.78,197,156,32.0280,,EA,IMP
CZ-2F DEB,2016-057C,41767,DEB,D,PRC,2016-09-15,JSC,2016-09-20,88.75,42.92,302,123,0.0030,,EA,IMP
PERUSAT 1,2016-058A,41770,PAY,+,PERU,2016-09-16,FRGUI,,98.73,98.20,699,697,2.3328,,EA,ORB
SKYSAT-C4,2016-058B,41771,PAY,+,US,2016-09-16,FRGUI,,92.88,96.92,418,413,0.3870,,EA,ORB
SKYSAT-C5,2016-058C,41772,PAY,+,US,2016-09-16,FRGUI,,93.86,97.04,466,461,0.4255,,EA,ORB
SKYSAT-C2,2016-058D,41773,PAY,+,US,2016-09-16,FRGUI,,93.30,97.02,439,433,0.3390,,EA,ORB
SKYSAT-C3,2016-058E,41774,PAY,P,US,2016-09-16,FRGUI,,92.59,96.90,404,399,0.3639,,EA,ORB
