OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
DELTA 1 R/B,1969-006B,3664,R/B,D,US,1969-01-22,AFETR,1979-12-08,88.06,32.94,180,177,0.9177,,EA,IMP
OPS 7585,1969-007A,3665,PAY,D,US,1969-01-22,AFWTR,1969-02-03,96.62,106.11,1057,136,,,EA,IMP
OPS 7585 DEB,1969-007B,3666,DEB,D,US,1969-01-22,AFWTR,1969-01-26,92.81,106.11,694,130,,,EA,IMP
COSMOS 264,1969-008A,3667,PAY,D,CIS,1969-01-23,TYMSC,1969-02-05,89.70,69.92,312,207,,,EA,IMP
SL-3 R/B,1969-008B,3668,R/B,D,CIS,1969-01-23,TYMSC,1969-01-30,87.95,69.92,176,170,,,EA,IMP
ISIS 1,1969-009A,3669,PAY,,CA,1969-01-30,AFWTR,,127.38,88.44,3440,576,1.8530,,EA,ORB
DELTA 1 R/B,1969-009B,3670,R/B,,US,1969-01-30,AFWTR,,125.57,88.41,3282,574,0.5627,,EA,ORB
SL-3 DEB,1969-008C,3671,DEB,D,CIS,1969-01-23,TYMSC,1969-02-13,87.95,69.90,176,170,,,EA,IMP
OPS 3890,1969-010A,3672,PAY,D,US,1969-02-05,AFWTR,1969-02-24,88.21,81.55,247,125,,,EA,IMP
OPS 2644,1969-010B,3673,PAY,,US,1969-02-05,AFWTR,,113.95,80.39,1428,1388,0.4534,,EA,ORB
INTELSAT 3-F3,1969-011A,3674,PAY,-,ITSO,1969-02-06,AFETR,,1695.48,9.33,41565,39879,1.7836,,EA,ORB
COSMOS 265,1969-012A,3675,PAY,D,CIS,1969-02-07,PLMSC,1969-05-01,88.82,71.00,242,191,,,EA,IMP
SL-7 R/B,1969-012B,3676,R/B,D,CIS,1969-02-07,PLMSC,1969-03-17,87.87,70.96,169,169,,,EA,IMP
OPS 0757 (TACSAT),1969-013A,3691,PAY,-,US,1969-02-09,AFETR,,1433.89,3.01,35832,35655,1.0000,,EA,ORB
TITAN 3C TRANSTAGE R/B,1969-013B,3692,R/B,,US,1969-02-09,AFETR,,1476.40,1.48,37281,35863,2.2625,,EA,ORB
MARINER 6,1969-014A,3759,PAY,,US,1969-02-25,AFETR,,,,,,,NEA,SU,ORB
ATLAS CENTAUR R/B,1969-014B,3760,R/B,,US,1969-02-25,AFETR,,,,,,,NEA,SU,ORB
COSMOS 266,1969-015A,3761,PAY,D,CIS,1969-02-25,PLMSC,1969-03-05,89.81,72.89,330,200,,,EA,IMP
SL-3 R/B,1969-015B,3762,R/B,D,CIS,1969-02-25,PLMSC,1969-03-04,87.79,72.88,174,157,,,EA,IMP
SL-3 DEB,1969-015C,3763,DEB,D,CIS,1969-02-25,PLMSC,1969-02-26,88.89,72.80,242,197,,,EA,IMP
ESSA 9 (TOS-G),1969-016A,3764,PAY,-,US,1969-02-26,AFETR,,115.21,101.41,1505,1425,0.7838,,EA,ORB
COSMOS 267,1969-017A,3765,PAY,D,CIS,1969-02-26,TYMSC,1969-03-06,89.78,64.99,323,204,,,EA,IMP
SL-3 R/B,1969-017B,3766,R/B,D,CIS,1969-02-26,TYMSC,1969-03-05,88.04,64.97,184,171,,,EA,IMP
DELTA 1 R/B,1969-016B,3767,R/B,,US,1969-02-26,AFETR,,115.06,101.37,1497,1419,0.5710,,EA,ORB
APOLLO 9 CM,1969-018A,3769,PAY,D,US,1969-03-03,AFETR,1969-03-13,90.80,33.50,444,183,,,EA,LAN
SATURN 5 R/B,1969-018B,3770,R/B,,US,1969-03-03,AFETR,,,,,,,NEA,SU,ORB
APOLLO 9 LM APS,1969-018C,3771,PAY,D,US,1969-03-03,AFETR,1981-10-23,87.75,28.81,196,131,29.8770,,EA,IMP
OPS 4248,1969-019A,3772,PAY,D,US,1969-03-04,AFWTR,1969-03-18,89.47,92.00,371,125,,,EA,IMP
COSMOS 268,1969-020A,3773,PAY,D,CIS,1969-03-05,KYMSC,1970-05-09,88.42,48.33,238,154,,,EA,IMP
SL-7 R/B,1969-020B,3774,R/B,D,CIS,1969-03-05,KYMSC,1970-02-11,88.38,48.34,230,159,,,EA,IMP
COSMOS 269,1969-021A,3775,PAY,D,CIS,1969-03-05,PLMSC,1978-10-21,88.32,74.04,192,192,7.1271,,EA,IMP
SL-8 R/B,1969-021B,3776,R/B,D,CIS,1969-03-05,PLMSC,1978-07-20,88.49,74.10,207,193,13.1419,,EA,IMP
COSMOS 270,1969-022A,3777,PAY,D,CIS,1969-03-06,PLMSC,1969-03-14,89.72,65.40,322,199,,,EA,IMP
SL-3 R/B,1969-022B,3778,R/B,D,CIS,1969-03-06,PLMSC,1969-03-13,87.82,65.38,173,159,,,EA,IMP
SL-8 DEB,1969-021C,3779,DEB,D,CIS,1969-03-05,PLMSC,1969-04-24,91.05,73.10,346,306,,,EA,IMP
APOLLO 9 LM DPS,1969-018D,3780,PAY,D,US,1969-03-03,AFETR,1969-03-22,87.92,33.64,171,171,,,EA,IMP
SL-8 DEB,1969-021D,3781,DEB,D,CIS,1969-03-05,PLMSC,1969-05-07,89.71,73.83,260,260,,,EA,IMP
SL-8 DEB,1969-021E,3782,DEB,D,CIS,1969-03-05,PLMSC,1970-04-02,91.14,72.85,335,326,,,EA,IMP
SL-8 DEB,1969-021F,3798,DEB,D,CIS,1969-03-05,PLMSC,1970-05-02,90.91,73.56,331,307,,,EA,IMP
SL-8 DEB,1969-021G,3799,DEB,D,CIS,1969-03-05,PLMSC,1969-11-26,90.72,72.75,332,288,,,EA,IMP
SL-8 DEB,1969-021H,3800,DEB,D,CIS,1969-03-05,PLMSC,1969-09-08,90.40,72.66,294,294,,,EA,IMP
SL-8 DEB,1969-021J,3801,DEB,D,CIS,1969-03-05,PLMSC,1970-04-04,90.86,73.16,317,317,,,EA,IMP
SL-8 DEB,1969-021K,3802,DEB,D,CIS,1969-03-05,PLMSC,1970-05-02,90.81,73.67,314,314,,,EA,IMP
SL-8 DEB,1969-021L,3803,DEB,D,CIS,1969-03-05,PLMSC,1969-06-11,90.24,72.50,288,284,,,EA,IMP
SL-8 DEB,1969-021M,3804,DEB,D,CIS,1969-03-05,PLMSC,1969-03-19,90.48,74.32,344,252,,,EA,IMP
SL-8 DEB,1969-021N,3805,DEB,D,CIS,1969-03-05,PLMSC,1969-09-04,90.76,74.01,312,312,,,EA,IMP
SL-8 DEB,1969-021P,3806,DEB,D,CIS,1969-03-05,PLMSC,1969-06-29,88.59,73.36,212,198,,,EA,IMP
COSMOS 271,1969-023A,3807,PAY,D,CIS,1969-03-15,PLMSC,1969-03-23,89.56,65.40,312,193,,,EA,IMP
SL-3 R/B,1969-023B,3808,R/B,D,CIS,1969-03-15,PLMSC,1969-03-22,87.56,65.38,168,139,,,EA,IMP
COSMOS 272,1969-024A,3818,PAY,,CIS,1969-03-17,PLMSC,,109.26,73.99,1207,1178,2.4890,,EA,ORB
SL-8 R/B,1969-024B,3819,R/B,,CIS,1969-03-17,PLMSC,,109.12,73.99,1194,1178,4.9001,,EA,ORB
SL-8 DEB,1969-021Q,3820,DEB,D,CIS,1969-03-05,PLMSC,1969-04-07,88.48,74.15,214,185,,,EA,IMP
SL-8 DEB,1969-021R,3821,DEB,D,CIS,1969-03-05,PLMSC,1969-05-17,90.56,71.86,340,263,,,EA,IMP
SL-8 DEB,1969-021S,3822,DEB,D,CIS,1969-03-05,PLMSC,1969-04-09,92.20,74.42,408,356,,,EA,IMP
OV1-17,1969-025A,3823,PAY,D,US,1969-03-18,AFWTR,1970-03-05,88.07,99.17,179,179,,,EA,IMP
OV1-18,1969-025B,3824,PAY,D,US,1969-03-18,AFWTR,1972-08-27,87.66,98.84,159,159,,,EA,IMP
OV1-19,1969-025C,3825,PAY,,US,1969-03-18,AFWTR,,150.23,104.76,5490,477,0.6760,,EA,ORB
OV1-17A (ORBISCAL 2),1969-025D,3826,PAY,D,US,1969-03-18,AFWTR,1969-03-24,87.77,99.13,173,156,,,EA,IMP
OV1-19 R/B,1969-025E,3827,R/B,,US,1969-03-18,AFWTR,,148.45,104.74,5332,486,1.0284,,EA,ORB
OV1-18 R/B,1969-025F,3828,R/B,D,US,1969-03-18,AFWTR,1979-03-15,87.83,98.86,169,165,2.2673,,EA,IMP
OPS 3722,1969-026A,3829,PAY,D,US,1969-03-19,AFWTR,1969-03-24,87.29,83.07,165,116,0.3100,,EA,IMP
OPS 2285,1969-026B,3830,PAY,D,US,1969-03-19,AFWTR,1971-12-06,87.86,83.05,168,168,,,EA,IMP
COSMOS 273,1969-027A,3831,PAY,D,CIS,1969-03-22,PLMSC,1969-03-30,89.67,65.43,320,197,,,EA,IMP
SL-3 R/B,1969-027B,3832,R/B,D,CIS,1969-03-22,PLMSC,1969-03-28,88.30,65.42,209,171,,,EA,IMP
COSMOS 274,1969-028A,3833,PAY,D,CIS,1969-03-24,TYMSC,1969-04-01,89.46,64.98,292,204,,,EA,IMP
SL-3 R/B,1969-028B,3834,R/B,D,CIS,1969-03-24,TYMSC,1969-03-29,87.71,64.97,173,149,,,EA,IMP
METEOR 1-1,1969-029A,3835,PAY,D,CIS,1969-03-26,PLMSC,2012-03-26,87.24,81.12,145,130,4.4684,,EA,IMP
SL-3 R/B,1969-029B,3836,R/B,D,CIS,1969-03-26,PLMSC,1989-06-10,88.11,81.12,195,167,22.1049,,EA,IMP
MARINER 7,1969-030A,3837,PAY,,US,1969-03-27,AFETR,,,,,,,NEA,SU,ORB
OPS 2644 DEB,1969-010C,3840,DEB,,US,1969-02-05,AFWTR,,114.41,80.60,1455,1402,0.0595,,EA,ORB
OPS 2644 DEB,1969-010D,3841,DEB,,US,1969-02-05,AFWTR,,113.67,80.18,1419,1370,0.0574,,EA,ORB
SL-8 DEB,1969-021T,3844,DEB,D,CIS,1969-03-05,PLMSC,1983-07-19,87.51,74.09,160,143,0.4926,,EA,IMP
ATLAS CENTAUR R/B,1969-030B,3845,R/B,,US,1969-03-27,AFETR,,,,,,,NEA,SU,ORB
COSMOS 275,1969-031A,3846,PAY,D,CIS,1969-03-28,PLMSC,1970-02-07,88.03,70.95,197,157,,,EA,IMP
SL-7 R/B,1969-031B,3847,R/B,D,CIS,1969-03-28,PLMSC,1969-09-16,88.27,70.95,198,179,,,EA,IMP
SL-3 DEB,1969-029C,3849,DEB,D,CIS,1969-03-26,PLMSC,1980-10-31,88.71,81.31,216,206,0.2160,,EA,IMP
SL-3 DEB,1969-029D,3850,DEB,D,CIS,1969-03-26,PLMSC,1969-09-08,90.50,81.18,301,297,,,EA,IMP
SL-3 DEB,1969-029E,3851,DEB,D,CIS,1969-03-26,PLMSC,1986-11-12,87.75,81.16,167,159,0.1400,,EA,IMP
SL-3 DEB,1969-029F,3852,DEB,D,CIS,1969-03-26,PLMSC,1970-07-13,87.97,81.07,174,174,,,EA,IMP
SL-3 DEB,1969-029G,3853,DEB,D,CIS,1969-03-26,PLMSC,1970-10-07,91.78,81.35,385,339,,,EA,IMP
COSMOS 276,1969-032A,3854,PAY,D,CIS,1969-04-04,PLMSC,1969-04-11,90.14,81.35,364,198,,,EA,IMP
COSMOS 277,1969-033A,3855,PAY,D,CIS,1969-04-04,PLMSC,1969-07-06,87.90,70.92,182,158,,,EA,IMP
SL-3 R/B,1969-032B,3856,R/B,D,CIS,1969-04-04,PLMSC,1969-04-14,88.07,81.33,198,160,,,EA,IMP
SL-7 R/B,1969-033B,3857,R/B,D,CIS,1969-04-04,PLMSC,1969-05-18,88.03,70.91,177,177,,,EA,IMP
SL-3 DEB,1969-029H,3858,DEB,D,CIS,1969-03-26,PLMSC,1970-05-18,91.53,80.91,381,318,,,EA,IMP
SL-3 DEB,1969-029J,3859,DEB,D,CIS,1969-03-26,PLMSC,1979-11-28,90.54,81.14,314,288,0.2826,,EA,IMP
SL-3 DEB,1969-029K,3860,DEB,D,CIS,1969-03-26,PLMSC,1971-12-26,90.39,81.17,312,275,,,EA,IMP
SL-3 DEB,1969-029L,3861,DEB,D,CIS,1969-03-26,PLMSC,1974-06-04,89.03,81.31,234,220,,,EA,IMP
SL-3 DEB,1969-029M,3862,DEB,D,CIS,1969-03-26,PLMSC,1970-12-13,90.29,81.30,308,269,,,EA,IMP
SL-3 DEB,1969-029N,3863,DEB,D,CIS,1969-03-26,PLMSC,1972-06-18,89.58,81.05,259,249,,,EA,IMP
SL-3 DEB,1969-029P,3864,DEB,D,CIS,1969-03-26,PLMSC,1970-02-23,92.84,81.31,446,381,,,EA,IMP
SL-3 DEB,1969-029Q,3865,DEB,D,CIS,1969-03-26,PLMSC,1973-04-25,89.19,81.27,248,221,,,EA,IMP
SL-3 DEB,1969-029R,3866,DEB,D,CIS,1969-03-26,PLMSC,1969-06-01,91.11,81.06,354,305,,,EA,IMP
SL-3 DEB,1969-029S,3867,DEB,D,CIS,1969-03-26,PLMSC,1971-02-13,89.18,81.30,253,215,,,EA,IMP
SL-3 DEB,1969-029T,3868,DEB,D,CIS,1969-03-26,PLMSC,1970-02-04,90.37,81.15,310,275,,,EA,IMP
SL-3 DEB,1969-029U,3869,DEB,D,CIS,1969-03-26,PLMSC,1971-06-01,95.81,81.37,690,425,,,EA,IMP
SL-3 DEB,1969-029V,3870,DEB,D,CIS,1969-03-26,PLMSC,1970-08-26,90.38,81.12,305,282,,,EA,IMP
SL-3 DEB,1969-029W,3871,DEB,D,CIS,1969-03-26,PLMSC,1982-06-03,94.60,81.35,586,413,0.0992,,EA,IMP
SL-3 DEB,1969-029X,3877,DEB,D,CIS,1969-03-26,PLMSC,1979-11-23,89.67,81.00,277,239,0.0962,,EA,IMP
SL-3 DEB,1969-029Y,3878,DEB,D,CIS,1969-03-26,PLMSC,1969-06-23,91.47,81.08,389,304,,,EA,IMP
SL-3 DEB,1969-029Z,3879,DEB,D,CIS,1969-03-26,PLMSC,1987-10-14,87.79,81.31,171,160,0.2400,,EA,IMP
SL-3 DEB,1969-029AA,3880,DEB,D,CIS,1969-03-26,PLMSC,1969-08-21,,,,,,,EA,IMP
SL-3 DEB,1969-029AB,3881,DEB,D,CIS,1969-03-26,PLMSC,1972-01-06,88.58,81.07,207,201,,,EA,IMP
SL-3 DEB,1969-029AC,3882,DEB,D,CIS,1969-03-26,PLMSC,1977-11-19,91.51,81.04,363,334,0.0027,,EA,IMP
COSMOS 278,1969-034A,3883,PAY,D,CIS,1969-04-09,PLMSC,1969-04-17,89.51,65.42,306,195,,,EA,IMP
SL-3 R/B,1969-034B,3884,R/B,D,CIS,1969-04-09,PLMSC,1969-04-16,87.12,65.40,132,132,,,EA,IMP
MOLNIYA 1-11,1969-035A,3885,PAY,D,CIS,1969-04-11,TYMSC,1974-04-17,110.41,64.55,2407,84,,,EA,IMP
SL-6 R/B(2),1969-035C,3886,R/B,D,CIS,1969-04-11,TYMSC,1974-07-01,94.63,64.56,915,86,,,EA,IMP
SL-6 R/B(1),1969-035B,3887,R/B,D,CIS,1969-04-11,TYMSC,1969-05-01,89.28,64.80,276,201,,,EA,IMP
SL-6 PLAT,1969-035D,3888,DEB,D,CIS,1969-04-11,TYMSC,1969-05-05,87.75,65.00,164,162,,,EA,IMP
OPS 3148,1969-036A,3889,PAY,-,US,1969-04-13,AFETR,,,,,,,NEA,EA,ORB
NIMBUS 3,1969-037A,3890,PAY,-,US,1969-04-14,AFWTR,,107.25,99.69,1129,1070,2.3971,,EA,ORB
SECOR 13 (EGRS 13),1969-037B,3891,PAY,,US,1969-04-14,AFWTR,,107.22,99.64,1128,1068,0.2082,,EA,ORB
THORAD AGENA D R/B,1969-037C,3892,R/B,,US,1969-04-14,AFWTR,,107.29,99.89,1130,1073,4.1698,,EA,ORB
COSMOS 279,1969-038A,3893,PAY,D,CIS,1969-04-15,TYMSC,1969-04-23,88.99,51.74,259,190,,,EA,IMP
SL-3 R/B,1969-038B,3894,R/B,D,CIS,1969-04-15,TYMSC,1969-04-18,88.31,51.74,217,165,,,EA,IMP
OPS 5310,1969-039A,3895,PAY,D,US,1969-04-15,AFWTR,1969-04-30,89.28,108.76,351,127,,,EA,IMP
SL-3 DEB,1969-029AD,3905,DEB,D,CIS,1969-03-26,PLMSC,1969-09-12,90.16,80.98,283,282,,,EA,IMP
COSMOS 280,1969-040A,3906,PAY,D,CIS,1969-04-23,TYMSC,1969-05-06,89.04,51.57,256,197,,,EA,IMP
SL-4 R/B,1969-040B,3907,R/B,D,CIS,1969-04-23,TYMSC,1969-04-26,87.92,51.61,180,163,,,EA,IMP
SL-3 DEB,1969-029AE,3913,DEB,D,CIS,1969-03-26,PLMSC,1970-03-07,92.86,81.31,455,374,,,EA,IMP
OPS 1101,1969-041A,3914,PAY,D,US,1969-05-02,AFWTR,1969-05-23,88.04,64.98,209,147,,,EA,IMP
OPS 1721,1969-041B,3915,PAY,D,US,1969-05-02,AFWTR,1970-02-16,88.19,65.74,193,177,,,EA,IMP
SL-3 DEB,1969-029AF,3917,DEB,D,CIS,1969-03-26,PLMSC,1969-07-01,91.90,81.15,388,347,,,EA,IMP
SL-3 DEB,1969-029AG,3918,DEB,D,CIS,1969-03-26,PLMSC,1969-05-10,,,,,,,EA,IMP
COSMOS 280 DEB,1969-040C,3919,DEB,D,CIS,1969-04-23,TYMSC,1969-05-08,88.24,51.59,198,177,,,EA,IMP
COSMOS 280 DEB,1969-040D,3920,DEB,D,CIS,1969-04-23,TYMSC,1969-05-08,88.38,51.58,200,189,,,EA,IMP
SL-3 DEB,1969-029AH,3921,DEB,D,CIS,1969-03-26,PLMSC,1971-07-19,90.00,81.31,280,269,,,EA,IMP
SL-8 DEB,1969-021U,3924,DEB,D,CIS,1969-03-05,PLMSC,1969-12-30,91.07,72.83,351,304,,,EA,IMP
SL-3 DEB,1969-029AJ,3933,DEB,D,CIS,1969-03-26,PLMSC,1970-08-06,90.24,81.28,311,262,,,EA,IMP
SL-8 DEB,1969-021V,3937,DEB,D,CIS,1969-03-05,PLMSC,1969-08-13,91.04,74.11,330,320,,,EA,IMP
COSMOS 281,1969-042A,3939,PAY,D,CIS,1969-05-13,PLMSC,1969-05-21,89.42,65.41,294,197,,,EA,IMP
SL-3 R/B,1969-042B,3940,R/B,D,CIS,1969-05-13,PLMSC,1969-05-17,88.50,65.42,235,165,,,EA,IMP
APOLLO 10 CM,1969-043A,3941,PAY,D,US,1969-05-18,AFETR,1969-05-26,,,,,,NIE,EA,LAN
OPS 1101 DEB,1969-041C,3942,DEB,D,US,1969-05-02,AFWTR,1969-05-19,88.38,64.89,220,168,,,EA,IMP
SATURN 5 R/B,1969-043B,3943,R/B,,US,1969-05-18,AFETR,,,,,,,NEA,SU,ORB
COSMOS 282,1969-044A,3944,PAY,D,CIS,1969-05-20,PLMSC,1969-05-28,89.72,65.41,320,201,,,EA,IMP
SL-3 R/B,1969-044B,3945,R/B,D,CIS,1969-05-20,PLMSC,1969-05-28,88.46,65.39,216,180,,,EA,IMP
INTELSAT 3-F4,1969-045A,3947,PAY,-,ITSO,1969-05-22,AFETR,,1599.21,3.57,39022,38821,2.5125,,EA,ORB
APOLLO 10 LM DPS,1969-043C,3948,PAY,,US,1969-05-18,AFETR,,,,,,,NEA,MO,ORB
APOLLO 10 LM APS,1969-043D,3949,PAY,,US,1969-05-18,AFETR,,,,,,,NEA,SU,ORB
ERS 29 (OV5-5),1969-046A,3950,PAY,,US,1969-05-23,AFETR,,3119.99,33.99,112017,16684,0.0030,,EA,ORB
ERS 26 (OV5-6),1969-046B,3951,PAY,,US,1969-05-23,AFETR,,3114.85,32.95,113085,15461,0.0030,,EA,ORB
OV5-9,1969-046C,3952,PAY,,US,1969-05-23,AFETR,,3114.97,32.93,113065,15484,0.0030,,EA,ORB
OPS 6909 (VELA 9),1969-046D,3954,PAY,,US,1969-05-23,AFETR,,6698.02,89.09,198251,24401,0.7568,,EA,ORB
OPS 6911 (VELA 10),1969-046E,3955,PAY,,US,1969-05-23,AFETR,,6722.09,62.55,208267,14949,0.3100,,EA,ORB
TITAN 3C TRANSTAGE R/B,1969-046F,3956,R/B,,US,1969-05-23,AFETR,,3117.05,17.57,120923,7690,6.3096,,EA,ORB
COSMOS 283,1969-047A,3957,PAY,D,CIS,1969-05-27,PLMSC,1969-12-10,87.84,81.87,195,140,,,EA,IMP
SL-7 R/B,1969-047B,3958,R/B,D,CIS,1969-05-27,PLMSC,1969-10-01,88.72,81.89,268,154,,,EA,IMP
SL-3 DEB,1969-029AK,3966,DEB,D,CIS,1969-03-26,PLMSC,1969-09-10,93.79,81.02,527,393,,,EA,IMP
SL-3 DEB,1969-029AL,3967,DEB,D,CIS,1969-03-26,PLMSC,1969-06-26,93.80,81.10,516,405,,,EA,IMP
COSMOS 284,1969-048A,3971,PAY,D,CIS,1969-05-29,TYMSC,1969-06-06,89.43,51.76,289,204,,,EA,IMP
SL-3 R/B,1969-048B,3972,R/B,D,CIS,1969-05-29,TYMSC,1969-06-04,87.88,51.73,179,160,,,EA,IMP
SL-3 DEB,1969-048C,3973,DEB,D,CIS,1969-05-29,TYMSC,1969-05-30,88.24,51.75,206,169,,,EA,IMP
SL-8 DEB,1969-021W,3976,DEB,D,CIS,1969-03-05,PLMSC,1970-05-16,95.39,72.32,630,445,,,EA,IMP
SL-8 DEB,1969-021X,3977,DEB,D,CIS,1969-03-05,PLMSC,1969-08-18,92.68,74.04,411,401,,,EA,IMP
COSMOS 285,1969-049A,3983,PAY,D,CIS,1969-06-03,PLMSC,1969-10-07,88.32,71.01,206,177,,,EA,IMP
OPS 1077,1969-050A,3984,PAY,D,US,1969-06-03,AFWTR,1969-06-14,89.54,109.96,375,129,,,EA,IMP
SL-7 R/B,1969-049B,3985,R/B,D,CIS,1969-06-03,PLMSC,1969-08-05,87.36,71.01,145,143,,,EA,IMP
OGO 6,1969-051A,3986,PAY,D,US,1969-06-05,AFWTR,1979-10-12,88.29,81.93,197,183,8.1476,,EA,IMP
THOR AGENA D R/B,1969-051B,3987,R/B,D,US,1969-06-05,AFWTR,1980-06-12,87.65,81.93,166,150,5.9185,,EA,IMP
COSMOS 286,1969-052A,3988,PAY,D,CIS,1969-06-15,PLMSC,1969-06-23,89.73,65.42,324,198,,,EA,IMP
SL-3 R/B,1969-052B,3989,R/B,D,CIS,1969-06-15,PLMSC,1969-06-23,88.80,65.40,257,173,,,EA,IMP
EXPLORER 41 (IMP-5),1969-053A,3990,PAY,D,US,1969-06-21,AFWTR,1972-12-23,4840.78,84.55,172901,3926,,,EA,IMP
COSMOS 287,1969-054A,3991,PAY,D,CIS,1969-06-24,TYMSC,1969-07-02,88.92,51.77,255,187,,,EA,IMP
SL-3 R/B,1969-054B,3992,R/B,D,CIS,1969-06-24,TYMSC,1969-06-27,88.44,51.75,229,166,,,EA,IMP
DELTA 1 R/B,1969-053B,3993,R/B,D,US,1969-06-21,AFWTR,1976-12-10,4764.97,83.99,173667,1176,,,EA,IMP
COSMOS 288,1969-055A,3994,PAY,D,CIS,1969-06-27,TYMSC,1969-07-05,89.09,51.76,263,196,,,EA,IMP
SL-3 R/B,1969-055B,3995,R/B,D,CIS,1969-06-27,TYMSC,1969-07-02,88.03,51.76,189,165,,,EA,IMP
BIOSAT 3,1969-056A,4000,PAY,D,US,1969-06-29,AFETR,1970-01-20,87.68,33.54,161,158,,,EA,IMP
DELTA 1 R/B,1969-056B,4001,R/B,D,US,1969-06-29,AFETR,1969-12-01,89.52,33.55,251,250,,,EA,IMP
DELTA 1 DEB,1969-056C,4022,DEB,D,US,1969-06-29,AFETR,1969-07-13,91.93,33.49,423,315,,,EA,IMP
COSMOS 289,1969-057A,4034,PAY,D,CIS,1969-07-10,PLMSC,1969-07-15,89.68,65.40,324,193,,,EA,IMP
SL-3 R/B,1969-057B,4035,R/B,D,CIS,1969-07-10,PLMSC,1969-07-16,88.70,65.37,254,166,,,EA,IMP
LUNA 15,1969-058A,4036,PAY,D,CIS,1969-07-13,TYMSC,1969-07-21,,,,,,NIE,MO,IMP
SL-12 PLAT,1969-058B,4037,DEB,D,CIS,1969-07-13,TYMSC,1969-07-16,88.39,51.53,205,185,,,EA,IMP
SL-12 R/B,1969-058C,4038,R/B,D,CIS,1969-07-13,TYMSC,1969-07-16,88.50,51.51,216,184,,,EA,IMP
APOLLO 11 CM (COLUMBIA),1969-059A,4039,PAY,D,US,1969-07-16,AFETR,1969-07-24,,,,,,NIE,EA,LAN
SATURN 5 R/B,1969-059B,4040,R/B,,US,1969-07-16,AFETR,,,,,,,NEA,SU,ORB
APOLLO 11 LM APS,1969-059C,4041,PAY,,US,1969-07-16,AFETR,,,,,,,NEA,MO,ORB
COSMOS 290,1969-060A,4042,PAY,D,CIS,1969-07-22,PLMSC,1969-07-30,89.65,65.41,323,192,,,EA,IMP
MOLNIYA 1-12,1969-061A,4043,PAY,D,CIS,1969-07-22,TYMSC,1971-06-18,156.09,65.05,6391,59,,,EA,IMP
SL-3 R/B,1969-060B,4044,R/B,D,CIS,1969-07-22,PLMSC,1969-07-29,,,,,,,EA,IMP
SL-6 R/B(1),1969-061B,4045,R/B,D,CIS,1969-07-22,TYMSC,1969-08-28,88.15,64.91,192,174,,,EA,IMP
SL-6 PLAT,1969-061C,4046,DEB,D,CIS,1969-07-22,TYMSC,1969-08-23,87.81,64.92,187,145,,,EA,IMP
