OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 471,1972-001A,5764,PAY,D,CIS,1972-01-12,TYMSC,1972-01-25,88.88,65.00,264,175,,,EA,IMP
SL-4 R/B,1972-001B,5765,R/B,D,CIS,1972-01-12,TYMSC,1972-01-20,87.91,65.00,180,162,,,EA,IMP
SL-4 DEB,1972-001C,5767,DEB,D,CIS,1972-01-12,TYMSC,1972-01-15,89.30,65.01,297,182,,,EA,IMP
OPS 1737,1972-002A,5769,PAY,D,US,1972-01-20,AFWTR,1972-02-29,88.54,96.91,256,149,,,EA,IMP
TITAN 3D R/B,1972-002B,5770,R/B,D,US,1972-01-20,AFWTR,1972-01-23,87.83,96.98,198,137,,,EA,IMP
TITAN 3D DEB,1972-002C,5771,DEB,D,US,1972-01-20,AFWTR,1972-01-23,88.03,97.00,211,143,,,EA,IMP
OPS 7719,1972-002D,5772,PAY,D,US,1972-01-20,AFWTR,1979-04-17,87.77,96.48,170,158,2.0830,,EA,IMP
COSMOS 471 DEB,1972-001D,5773,DEB,D,CIS,1972-01-12,TYMSC,1972-01-24,87.97,64.98,193,156,,,EA,IMP
COSMOS 471 DEB,1972-001E,5774,DEB,D,CIS,1972-01-12,TYMSC,1972-01-24,87.37,64.98,144,144,,,EA,IMP
INTELSAT 4-F4,1972-003A,5775,PAY,-,ITSO,1972-01-23,AFETR,,1442.54,6.60,35919,35906,2.1227,,EA,ORB
COSMOS 472,1972-004A,5804,PAY,D,CIS,1972-01-25,PLMSC,1972-08-18,88.19,81.91,230,140,,,EA,IMP
SL-7 R/B,1972-004B,5805,R/B,D,CIS,1972-01-25,PLMSC,1972-05-06,88.55,81.95,262,144,,,EA,IMP
COSMOS 471 DEB,1972-001F,5806,DEB,D,CIS,1972-01-12,TYMSC,1972-01-26,90.74,64.99,453,169,,,EA,IMP
COSMOS 471 DEB,1972-001G,5812,DEB,D,CIS,1972-01-12,TYMSC,1972-01-28,88.48,64.98,220,179,,,EA,IMP
HEOS-A2,1972-005A,5814,PAY,D,ESRO,1972-01-31,AFWTR,1974-09-03,7466.51,90.00,239335,995,,,EA,IMP
DELTA 1 R/B(1),1972-005B,5815,R/B,D,US,1972-01-31,AFWTR,1978-09-27,88.13,89.72,194,170,17.6095,,EA,IMP
