OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 18,1963-018A,586,PAY,D,CIS,1963-05-24,TYMSC,1963-06-02,89.33,64.91,279,204,,,EA,IMP
SL-7 R/B,1963-018B,587,R/B,D,CIS,1963-05-24,TYMSC,1963-06-08,88.28,64.95,189,189,,,EA,IMP
SL-7 R/B,1963-017G,588,R/B,D,CIS,1963-05-22,KYMSC,1964-04-02,89.13,49.01,254,209,,,EA,IMP
DASH 1,1963-014D,589,PAY,,US,1963-05-09,AFWTR,,166.35,87.36,3690,3593,1.0326,,EA,ORB
THOR AGENA D,1963-019A,590,PAY,D,US,1963-06-12,AFWTR,1963-07-11,88.46,81.82,226,171,,,EA,IMP
VOSTOK 5,1963-020A,591,PAY,D,CIS,1963-06-14,TYMSC,1963-06-19,87.72,64.92,164,159,,,EA,IMP
SL-3 R/B,1963-020B,592,R/B,D,CIS,1963-06-14,TYMSC,1963-06-16,87.44,64.85,178,118,,,EA,IMP
THOR AGENA D R/B,1963-021A,593,R/B,D,US,1963-06-15,AFWTR,1963-08-07,89.07,69.90,304,153,,,EA,IMP
TRANSIT 5A-3,1963-022A,594,PAY,D,US,1963-06-16,AFWTR,1990-08-03,87.64,89.78,168,147,3.4392,,EA,IMP
VOSTOK 6,1963-023A,595,PAY,D,CIS,1963-06-16,TYMSC,1963-06-19,88.04,64.92,192,163,,,EA,IMP
SL-3 R/B,1963-023B,596,R/B,D,CIS,1963-06-16,TYMSC,1963-06-18,88.36,65.08,223,163,,,EA,IMP
SURCAL 1B,1963-021F,597,PAY,D,US,1963-06-15,AFWTR,1963-07-05,90.32,69.82,420,160,,,EA,IMP
FTV 1292,1963-021E,598,PAY,D,US,1963-06-15,AFWTR,1963-07-27,88.64,69.88,262,153,,,EA,IMP
SOLRAD 6,1963-021C,599,PAY,D,US,1963-06-15,AFWTR,1963-08-01,88.73,69.86,275,148,,,EA,IMP
RADOSE 112,1963-021D,600,PAY,D,US,1963-06-15,AFWTR,1963-07-30,89.23,69.89,324,150,,,EA,IMP
LOFTI 2A,1963-021B,601,PAY,D,US,1963-06-15,AFWTR,1963-07-18,88.47,69.86,245,153,,,EA,IMP
WESTFORD NEEDLES,1963-014E,602,DEB,,US,1963-05-09,AFWTR,,166.04,87.37,3643,3615,0.5152,,EA,ORB
SCOUT X-3 R/B,1963-022B,603,R/B,D,US,1963-06-16,AFWTR,2000-05-17,87.62,89.87,166,147,0.7935,,EA,IMP
TIROS 7,1963-024A,604,PAY,D,US,1963-06-19,AFETR,1994-06-03,88.32,58.17,194,188,1.3081,,EA,IMP
DELTA 1 R/B,1963-024B,605,R/B,D,US,1963-06-19,AFETR,1978-12-23,88.73,58.14,222,201,0.3311,,EA,IMP
DELTA 1 DEB,1963-024C,606,DEB,D,US,1963-06-19,AFETR,1988-06-09,87.96,58.30,175,171,0.1300,,EA,IMP
DELTA 1 DEB,1963-024D,607,DEB,D,US,1963-06-19,AFETR,1980-02-01,88.43,58.04,200,194,0.1127,,EA,IMP
ERS 6,1963-014C,608,PAY,,US,1963-05-09,AFWTR,,166.42,87.36,3659,3630,0.7286,,EA,ORB
THOR AGENA D,1963-025A,609,PAY,D,US,1963-06-27,AFWTR,1963-07-26,88.18,81.59,204,165,,,EA,IMP
SCOUT X-3 DEB,1963-022C,610,DEB,D,US,1963-06-16,AFWTR,1991-11-15,89.64,90.00,261,252,0.1369,,EA,IMP
SCOUT X-3 DEB,1963-022D,611,DEB,D,US,1963-06-16,AFWTR,1971-03-01,89.84,89.69,276,257,,,EA,IMP
GRS,1963-026A,612,PAY,D,US,1963-06-28,WLPIS,1983-12-14,87.44,49.64,151,144,1.0952,,EA,IMP
THOR AGENA B,1963-027A,613,PAY,D,US,1963-06-29,AFWTR,1969-10-26,87.95,82.28,173,173,,,EA,IMP
HITCH HIKER 1,1963-025B,614,PAY,D,US,1963-06-27,AFWTR,2024-08-13,88.56,81.92,235,171,0.4140,,EA,IMP
THOR AGENA B DEB,1963-027B,615,DEB,D,US,1963-06-29,AFWTR,1964-11-15,90.58,82.28,311,295,,,EA,IMP
THOR AGENA B DEB,1963-027C,616,DEB,D,US,1963-06-29,AFWTR,1963-07-10,88.77,82.32,250,177,,,EA,IMP
THOR AGENA D DEB,1963-021G,617,DEB,D,US,1963-06-15,AFWTR,1963-07-03,89.80,69.82,369,160,,,EA,IMP
ATLAS AGENA D,1963-028A,618,PAY,D,US,1963-07-12,AFWTR,1963-07-17,87.76,95.37,164,164,,,EA,IMP
ATLAS AGENA D DEB,1963-028B,619,DEB,D,US,1963-07-12,AFWTR,1963-07-13,87.89,95.32,217,123,,,EA,IMP
ATLAS AGENA D R/B,1963-028C,620,R/B,D,US,1963-07-12,AFWTR,1963-07-16,88.09,95.37,185,176,,,EA,IMP
THOR AGENA D,1963-029A,621,PAY,D,US,1963-07-19,AFWTR,1963-08-13,88.04,82.86,180,174,,,EA,IMP
MIDAS 7/ERS 10,1963-030A,622,PAY,,US,1963-07-19,AFWTR,,167.85,88.45,3731,3671,8.6031,,EA,ORB
THOR AGENA D DEB,1963-029B,623,DEB,D,US,1963-07-19,AFWTR,1963-07-29,88.25,82.85,188,188,0.3200,,EA,IMP
DASH 2,1963-030D,624,PAY,D,US,1963-07-19,AFWTR,1971-04-12,92.54,84.31,529,269,,,EA,IMP
DELTA 1 R/B,1963-031B,625,R/B,D,US,1963-07-26,AFETR,1989-07-09,87.59,32.51,176,135,0.8974,,EA,IMP
THOR AGENA D,1963-032A,626,PAY,D,US,1963-07-31,AFWTR,1963-08-12,,,,,,,EA,IMP
THOR AGENA D DEB,1963-032B,627,DEB,D,US,1963-07-31,AFWTR,1963-08-10,90.22,74.91,410,160,,,EA,IMP
WESTFORD NEEDLES,1963-014F,628,DEB,,US,1963-05-09,AFWTR,,166.79,87.35,3683,3635,0.4595,,EA,ORB
WESTFORD NEEDLES,1963-014G,629,DEB,,US,1963-05-09,AFWTR,,166.37,87.36,3665,3619,1.0664,,EA,ORB
ATLAS AGENA B DEB,1963-030C,630,DEB,,US,1963-07-19,AFWTR,,167.47,88.46,3750,3623,0.5078,,EA,ORB
ATLAS AGENA B DEB,1963-030E,631,DEB,,US,1963-07-19,AFWTR,,168.25,88.44,3875,3559,0.4979,,EA,ORB
COSMOS 19,1963-033A,632,PAY,D,CIS,1963-08-06,KYMSC,1964-03-30,88.69,49.00,217,202,,,EA,IMP
SL-7 R/B,1963-033B,633,R/B,D,CIS,1963-08-06,KYMSC,1963-12-08,89.46,48.94,254,241,,,EA,IMP
SYNCOM 2 (A 26),1963-031A,634,PAY,-,US,1963-07-26,AFETR,,1436.09,29.85,35818,35755,2.1538,,EA,ORB
ERS 9,1963-030B,635,PAY,,US,1963-07-19,AFWTR,,167.84,88.42,3746,3656,0.0859,,EA,ORB
THOR AGENA D,1963-034A,636,PAY,D,US,1963-08-25,AFWTR,1963-09-12,,,,,,,EA,IMP
THOR AGENA D,1963-035A,637,PAY,D,US,1963-08-29,AFWTR,1963-11-07,88.48,81.88,200,199,,,EA,IMP
0.1 SQ METER TARGET,1963-035B,638,PAY,D,US,1963-08-29,AFWTR,1963-10-13,88.89,81.85,226,213,,,EA,IMP
THOR AGENA D DEB,1963-035C,639,DEB,D,US,1963-08-29,AFWTR,1963-09-02,90.71,81.90,323,296,,,EA,IMP
THOR AGENA D DEB,1963-035D,640,DEB,D,US,1963-08-29,AFWTR,1963-09-01,90.25,81.89,296,278,,,EA,IMP
ATLAS AGENA D,1963-036A,641,PAY,D,US,1963-09-06,AFWTR,1963-09-13,89.02,94.37,278,174,,,EA,IMP
THOR AGENA D DEB,1963-034B,642,DEB,D,US,1963-08-25,AFWTR,1963-09-08,88.79,74.99,281,149,,,EA,IMP
ATLAS AGENA D DEB,1963-036B,663,DEB,D,US,1963-09-06,AFWTR,1963-09-13,87.39,94.30,156,135,,,EA,IMP
ATLAS AGENA D DEB,1963-036C,664,DEB,D,US,1963-09-06,AFWTR,1963-09-10,88.03,94.34,193,160,,,EA,IMP
ATLAS AGENA D DEB,1963-036D,665,DEB,D,US,1963-09-06,AFWTR,1963-09-08,,,,,,NIE,EA,IMP
ATLAS AGENA D DEB,1963-036E,666,DEB,D,US,1963-09-06,AFWTR,1963-09-10,,,,,,,EA,IMP
ATLAS AGENA D DEB,1963-036F,667,DEB,D,US,1963-09-06,AFWTR,1963-09-10,88.47,94.37,227,171,,,EA,IMP
THOR AGENA D,1963-037A,668,PAY,D,US,1963-09-23,AFWTR,1963-10-12,87.60,74.93,170,142,,,EA,IMP
THOR ABLESTAR R/B,1963-038A,669,R/B,,US,1963-09-28,AFWTR,,106.97,89.98,1105,1068,3.2528,,EA,ORB
TRANSIT 5B-1,1963-038B,670,PAY,,US,1963-09-28,AFWTR,,107.09,89.97,1122,1061,0.7391,,EA,ORB
RADIATION SAT (5E-1),1963-038C,671,PAY,,US,1963-09-28,AFWTR,,107.04,89.97,1121,1059,1.5705,,EA,ORB
THOR ABLESTAR DEB,1963-038D,672,DEB,,US,1963-09-28,AFWTR,,105.19,89.99,1021,985,0.0299,,EA,ORB
COSMOS 20,1963-040A,673,PAY,D,CIS,1963-10-18,TYMSC,1963-10-26,89.50,64.89,297,202,,,EA,IMP
VELA 2,1963-039A,674,PAY,,US,1963-10-17,AFETR,,6490.49,47.86,184056,33707,0.0030,,EA,ORB
ERS 12,1963-039B,675,PAY,D,US,1963-10-17,AFETR,1966-02-05,2319.36,35.90,102374,953,,,EA,IMP
SL-3 R/B,1963-040B,676,R/B,D,CIS,1963-10-18,TYMSC,1963-10-30,88.64,64.87,231,184,,,EA,IMP
ATLAS AGENA D,1963-041A,677,PAY,D,US,1963-10-25,AFWTR,1963-10-29,88.61,99.08,292,120,,,EA,IMP
ATLAS AGENA D R/B,1963-041B,678,R/B,D,US,1963-10-25,AFWTR,1963-10-29,88.43,99.08,277,117,,,EA,IMP
ATLAS AGENA D DEB,1963-041C,679,DEB,D,US,1963-10-25,AFWTR,1963-10-29,88.17,99.08,252,117,,,EA,IMP
ATLAS AGENA D DEB,1963-041D,680,DEB,D,US,1963-10-25,AFWTR,1963-10-29,88.35,99.08,270,117,,,EA,IMP
THOR AGENA D,1963-042A,681,PAY,D,US,1963-10-29,AFWTR,1964-01-21,88.37,89.87,196,191,,,EA,IMP
HITCH HIKER 2,1963-042B,682,PAY,D,US,1963-10-29,AFWTR,1965-05-23,87.91,89.94,178,164,,,EA,IMP
POLYOT 1,1963-043A,683,PAY,D,CIS,1963-11-01,TYMSC,1982-10-16,88.35,58.82,206,180,8.3325,,EA,IMP
SL-5 DEB,1963-043B,684,DEB,D,CIS,1963-11-01,TYMSC,1966-11-23,89.67,58.58,274,242,,,EA,IMP
SL-5 R/B,1963-043C,685,R/B,D,CIS,1963-11-01,TYMSC,1965-10-29,90.41,58.96,337,253,,,EA,IMP
SL-5 DEB,1963-043D,686,DEB,D,CIS,1963-11-01,TYMSC,1966-12-19,90.53,59.79,347,255,,,EA,IMP
COSMOS 21,1963-044A,687,PAY,D,CIS,1963-11-11,TYMSC,1963-11-14,88.50,64.78,220,181,,,EA,IMP
SL-6 R/B,1963-044B,688,R/B,D,CIS,1963-11-11,TYMSC,1963-11-12,88.36,65.08,205,182,,,EA,IMP
COSMOS 22,1963-045A,689,PAY,D,CIS,1963-11-16,TYMSC,1963-11-22,90.28,64.90,382,195,,,EA,IMP
SL-3 R/B,1963-045B,690,R/B,D,CIS,1963-11-16,TYMSC,1963-12-03,88.39,64.83,223,167,,,EA,IMP
THOR AGENA D DEB,1963-042C,691,DEB,D,US,1963-10-29,AFWTR,1963-11-29,90.35,89.91,311,272,,,EA,IMP
VELA 1,1963-039C,692,PAY,,US,1963-10-17,AFETR,,6527.65,33.41,170547,48095,2.0000,,EA,ORB
EXPLORER 18 (IMP-1),1963-046A,693,PAY,D,US,1963-11-27,AFETR,1965-12-30,5610.65,35.19,192044,4386,,,EA,IMP
ATLAS CENTAUR 2,1963-047A,694,PAY,,US,1963-11-27,AFETR,,101.94,30.35,1245,456,6.3880,,EA,ORB
THOR AGENA D,1963-048A,695,PAY,D,US,1963-11-27,AFWTR,1963-12-15,88.50,70.04,245,156,,,EA,IMP
ATLAS CENTAUR 2 DEB,1963-047B,696,DEB,D,US,1963-11-27,AFETR,1992-03-20,89.42,30.02,263,229,1.2012,,EA,IMP
ATLAS CENTAUR 2 DEB,1963-047C,697,DEB,D,US,1963-11-27,AFETR,1989-06-24,91.47,30.00,378,316,0.2253,,EA,IMP
ATLAS CENTAUR 2 DEB,1963-047D,698,DEB,,US,1963-11-27,AFETR,,104.77,29.93,1373,595,0.2996,,EA,ORB
ATLAS CENTAUR 2 DEB,1963-047E,699,DEB,D,US,1963-11-27,AFETR,1985-03-04,89.94,30.41,285,258,0.1371,,EA,IMP
ATLAS CENTAUR 2 DEB,1963-047F,700,DEB,,US,1963-11-27,AFETR,,107.44,30.48,1645,571,0.4914,,EA,ORB
ATLAS CENTAUR 2 DEB,1963-047G,701,DEB,,US,1963-11-27,AFETR,,104.09,30.01,1321,583,0.5220,,EA,ORB
WESTFORD NEEDLES,1963-014H,702,DEB,,US,1963-05-09,AFWTR,,166.35,87.37,3727,3556,0.8261,,EA,ORB
THOR ABLESTAR R/B,1963-049A,703,R/B,,US,1963-12-05,AFWTR,,106.67,89.92,1086,1059,3.3116,,EA,ORB
TRANSIT 5B-2,1963-049B,704,PAY,,US,1963-12-05,AFWTR,,106.89,89.92,1110,1055,1.1223,,EA,ORB
TRANSIT 5E-3,1963-049C,705,PAY,,US,1963-12-05,AFWTR,,106.85,89.92,1107,1054,1.2861,,EA,ORB
THOR ABLESTAR DEB,1963-049D,706,DEB,,US,1963-12-05,AFWTR,,106.14,89.91,1066,1029,0.0541,,EA,ORB
COSMOS 23,1963-050A,707,PAY,D,CIS,1963-12-13,KYMSC,1964-03-27,89.12,48.94,259,203,,,EA,IMP
SL-7 R/B,1963-050B,708,R/B,D,CIS,1963-12-13,KYMSC,1964-03-06,90.55,49.08,392,211,,,EA,IMP
SL-7 DEB,1963-050C,709,DEB,D,CIS,1963-12-13,KYMSC,1964-01-03,,,,,,,EA,IMP
SL-7 DEB,1963-050D,710,DEB,D,CIS,1963-12-13,KYMSC,1964-01-01,91.39,48.96,455,231,,,EA,IMP
ATLAS AGENA D,1963-051A,711,PAY,D,US,1963-12-18,AFWTR,1963-12-20,88.47,97.90,272,126,,,EA,IMP
COSMOS 24,1963-052A,712,PAY,D,CIS,1963-12-19,TYMSC,1963-12-28,90.45,65.03,394,199,,,EA,IMP
SL-3 R/B,1963-052B,713,R/B,D,CIS,1963-12-19,TYMSC,1964-01-25,88.73,65.01,246,178,,,EA,IMP
EXPLORER 19 (ADI-1),1963-053A,714,PAY,D,US,1963-12-19,AFWTR,1981-05-10,90.11,78.67,301,259,9.9821,,EA,IMP
THOR ABLESTAR DEB,1963-049E,715,DEB,,US,1963-12-05,AFWTR,,104.67,89.90,1000,958,0.0166,,EA,ORB
TIROS 8,1963-054A,716,PAY,-,US,1963-12-21,AFETR,,97.74,58.49,666,636,0.7475,,EA,ORB
DELTA 1 R/B,1963-054B,717,R/B,D,US,1963-12-21,AFETR,1990-10-05,88.08,58.45,184,175,0.7528,,EA,IMP
THOR AGENA D,1963-055A,718,PAY,D,US,1963-12-21,AFWTR,1964-01-08,88.64,64.78,257,158,,,EA,IMP
HITCH HIKER 3,1963-055B,719,PAY,D,US,1963-12-21,AFWTR,1964-11-07,88.68,64.53,215,204,,,EA,IMP
DELTA 1 DEB,1963-054C,720,DEB,,US,1963-12-21,AFETR,,99.26,58.47,802,645,0.0453,,EA,ORB
SCOUT X-4 R/B,1963-053B,721,R/B,,US,1963-12-19,AFWTR,,114.73,78.60,2294,592,0.6627,,EA,ORB
SCOUT X-4 DEB,1963-053C,722,DEB,D,US,1963-12-19,AFWTR,2018-04-18,91.07,78.37,359,294,0.0491,,EA,IMP
SCOUT X-4 DEB,1963-053D,723,DEB,D,US,1963-12-19,AFWTR,1982-11-12,,,,,0.0341,,EA,IMP
SCOUT X-4 DEB,1963-053E,724,DEB,D,US,1963-12-19,AFWTR,2025-06-01,90.01,78.52,292,258,0.0260,,EA,IMP
SCOUT X-4 DEB,1963-053F,725,DEB,D,US,1963-12-19,AFWTR,1974-12-23,,,,,,,EA,IMP
SCOUT X-4 DEB,1963-053G,726,DEB,D,US,1963-12-19,AFWTR,2014-11-14,88.55,78.46,213,193,0.0446,,EA,IMP
SCOUT X-4 DEB,1963-053H,732,DEB,,US,1963-12-19,AFWTR,,102.21,78.55,1145,582,0.0550,,EA,ORB
DELTA 1 DEB,1963-054D,736,DEB,D,US,1963-12-21,AFETR,1981-11-25,88.20,58.46,191,180,0.0245,,EA,IMP
ATLAS CENTAUR 2 DEB,1963-047H,739,DEB,,US,1963-11-27,AFETR,,103.95,30.43,1410,480,0.2872,,EA,ORB
THOR ABLESTAR DEB,1963-038E,745,DEB,,US,1963-09-28,AFWTR,,106.22,89.99,1067,1037,0.0600,,EA,ORB
THOR ABLESTAR DEB,1963-049F,753,DEB,,US,1963-12-05,AFWTR,,106.28,89.91,1075,1033,0.0606,,EA,ORB
TRANSIT 5B-1 DEB,1963-038F,1528,DEB,D,US,1963-09-28,AFWTR,1980-01-15,97.70,89.81,664,634,0.0390,,EA,IMP
ATLAS CENTAUR 2 DEB,1963-047J,1994,DEB,D,US,1963-11-27,AFETR,1989-07-30,89.53,30.49,264,238,0.4878,,EA,IMP
TRANSIT 5B-1 DEB,1963-038G,2097,DEB,,US,1963-09-28,AFWTR,,105.38,90.00,1040,984,0.0121,,EA,ORB
WESTFORD NEEDLES,1963-014J,2359,DEB,,US,1963-05-09,AFWTR,,165.16,86.84,4856,2331,0.1812,,EA,ORB
WESTFORD NEEDLES,1963-014K,2360,DEB,D,US,1963-05-09,AFWTR,2007-06-27,94.31,83.30,762,208,0.1372,,EA,IMP
WESTFORD NEEDLES,1963-014L,2361,DEB,,US,1963-05-09,AFWTR,,166.23,87.38,3781,3492,0.4453,,EA,ORB
WESTFORD NEEDLES,1963-014M,2362,DEB,,US,1963-05-09,AFWTR,,162.50,85.11,6018,954,0.2454,,EA,ORB
WESTFORD NEEDLES,1963-014N,2363,DEB,D,US,1963-05-09,AFWTR,2000-07-23,92.12,83.69,504,253,0.1583,,EA,IMP
WESTFORD NEEDLES,1963-014P,2364,DEB,,US,1963-05-09,AFWTR,,166.04,87.58,4207,3051,0.3744,,EA,ORB
WESTFORD NEEDLES,1963-014Q,2365,DEB,,US,1963-05-09,AFWTR,,165.92,87.31,3801,3447,0.3538,,EA,ORB
WESTFORD NEEDLES,1963-014R,2366,DEB,D,US,1963-05-09,AFWTR,2018-11-27,90.79,83.90,415,212,0.1292,,EA,IMP
WESTFORD NEEDLES,1963-014S,2367,DEB,,US,1963-05-09,AFWTR,,157.33,84.18,6058,493,0.1348,,EA,ORB
WESTFORD NEEDLES,1963-014T,2372,DEB,,US,1963-05-09,AFWTR,,166.18,87.45,4000,3269,0.2378,,EA,ORB
WESTFORD NEEDLES,1963-014U,2373,DEB,D,US,1963-05-09,AFWTR,1993-06-22,92.10,83.95,484,271,0.2200,,EA,IMP
WESTFORD NEEDLES,1963-014V,2374,DEB,D,US,1963-05-09,AFWTR,2002-07-18,90.22,83.77,330,240,0.1626,,EA,IMP
WESTFORD NEEDLES,1963-014W,2375,DEB,,US,1963-05-09,AFWTR,,164.57,86.60,5203,1937,0.1510,,EA,ORB
WESTFORD NEEDLES,1963-014X,2377,DEB,,US,1963-05-09,AFWTR,,165.77,87.41,4101,3135,0.1954,,EA,ORB
WESTFORD NEEDLES,1963-014Y,2378,DEB,,US,1963-05-09,AFWTR,,166.14,87.36,3905,3361,0.2746,,EA,ORB
WESTFORD NEEDLES,1963-014Z,2379,DEB,D,US,1963-05-09,AFWTR,2024-04-18,114.79,83.64,2584,308,0.1273,,EA,IMP
WESTFORD NEEDLES,1963-014AA,2380,DEB,,US,1963-05-09,AFWTR,,165.81,87.20,4231,3008,0.1867,,EA,ORB
WESTFORD NEEDLES,1963-014AB,2381,DEB,,US,1963-05-09,AFWTR,,166.00,87.29,3842,3412,0.2840,,EA,ORB
WESTFORD NEEDLES,1963-014DG,2429,DEB,D,US,1963-05-09,AFWTR,1979-01-01,161.65,84.53,6235,669,,,EA,IMP
WESTFORD NEEDLES,1963-014DH,2430,DEB,D,US,1963-05-09,AFWTR,1979-01-01,161.17,84.30,6170,695,,,EA,IMP
WESTFORD NEEDLES,1963-014AC,2431,DEB,,US,1963-05-09,AFWTR,,165.80,87.53,3950,3288,0.2337,,EA,ORB
THOR ABLESTAR DEB,1963-049G,2432,DEB,,US,1963-12-05,AFWTR,,106.80,89.92,1105,1052,0.1580,,EA,ORB
WESTFORD NEEDLES,1963-014AD,2496,DEB,D,US,1963-05-09,AFWTR,2001-07-22,89.35,83.62,273,212,0.1765,,EA,IMP
WESTFORD NEEDLES,1963-014AE,2497,DEB,D,US,1963-05-09,AFWTR,1981-03-30,159.85,85.00,5985,772,0.0119,,EA,IMP
WESTFORD NEEDLES,1963-014AF,2499,DEB,D,US,1963-05-09,AFWTR,1977-04-12,159.90,83.60,6267,494,,,EA,IMP
WESTFORD NEEDLES,1963-014AG,2500,DEB,D,US,1963-05-09,AFWTR,1974-11-19,156.64,83.61,6044,451,,,EA,IMP
WESTFORD NEEDLES,1963-014AH,2522,DEB,D,US,1963-05-09,AFWTR,1978-01-18,163.09,84.90,6051,969,2.5000,,EA,IMP
WESTFORD NEEDLES,1963-014AJ,2530,DEB,,US,1963-05-09,AFWTR,,165.84,87.60,4156,3085,0.1714,,EA,ORB
WESTFORD NEEDLES,1963-014AK,2531,DEB,,US,1963-05-09,AFWTR,,166.03,87.30,3652,3605,0.1737,,EA,ORB
