OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
THOR AGENA D R/B,1964-001A,727,R/B,,US,1964-01-11,AFWTR,,103.17,69.91,920,897,7.1944,,EA,ORB
GGSE 1 (GGRS),1964-001B,728,PAY,,US,1964-01-11,AFWTR,,103.02,69.91,913,890,0.3670,,EA,ORB
SECOR 1B,1964-001C,729,PAY,,US,1964-01-11,AFWTR,,103.21,69.90,921,900,0.2342,,EA,ORB
SOLRAD 7A,1964-001D,730,PAY,,US,1964-01-11,AFWTR,,103.15,69.91,919,896,0.4252,,EA,ORB
GREB,1964-001E,731,PAY,,US,1964-01-11,AFWTR,,103.13,69.91,918,895,0.5096,,EA,ORB
THOR AGENA D R/B,1964-002A,733,R/B,,US,1964-01-19,AFWTR,,100.41,99.12,802,754,4.4740,,EA,ORB
OPS 3367 A,1964-002B,734,PAY,,US,1964-01-19,AFWTR,,100.72,98.98,803,782,0.3186,,EA,ORB
OPS 3367 B,1964-002C,735,PAY,,US,1964-01-19,AFWTR,,100.80,98.98,809,784,0.3221,,EA,ORB
RELAY 2,1964-003A,737,PAY,,US,1964-01-21,AFETR,,194.72,46.45,7642,1859,0.7637,,EA,ORB
DELTA 1 R/B,1964-003B,738,R/B,,US,1964-01-21,AFETR,,194.77,46.46,7649,1855,0.5191,,EA,ORB
ECHO 2 (A-12),1964-004A,740,PAY,D,US,1964-01-25,AFWTR,1969-06-07,94.48,81.40,522,465,,,EA,IMP
THOR AGENA B R/B,1964-004B,741,R/B,,US,1964-01-25,AFWTR,,108.78,81.49,1301,1040,3.7857,,EA,ORB
ECHO 2 DEB [METAL OBJ],1964-004C,742,DEB,,US,1964-01-25,AFWTR,,108.57,81.47,1289,1032,0.9107,,EA,ORB
ECHO 2 DEB [METAL OBJ],1964-004D,743,DEB,,US,1964-01-25,AFWTR,,108.52,81.52,1289,1028,0.9600,,EA,ORB
SATURN 1 (SATURN SA-5),1964-005A,744,PAY,D,US,1964-01-29,AFETR,1966-04-30,88.08,31.42,184,174,,,EA,IMP
ELEKTRON 1,1964-006A,746,PAY,,CIS,1964-01-30,TYMSC,,158.07,60.89,6207,405,2.7047,,EA,ORB
RANGER 6 (RA-6),1964-007A,747,PAY,D,US,1964-01-30,AFETR,1964-02-02,,,,,,NIE,MO,IMP
ELEKTRON 2,1964-006B,748,PAY,D,CIS,1964-01-30,TYMSC,1997-04-20,100.49,56.70,1490,74,3.9388,,EA,IMP
THOR AGENA B DEB,1964-004E,749,DEB,D,US,1964-01-25,AFWTR,1966-02-23,89.29,81.51,259,220,,,EA,IMP
ELEKTRON 1 DEB,1964-006C,750,DEB,,CIS,1964-01-30,TYMSC,,114.91,60.74,2529,374,0.1614,,EA,ORB
SL-3 R/B,1964-006D,751,R/B,D,CIS,1964-01-30,TYMSC,1998-02-15,148.46,56.26,5730,89,11.0575,,EA,IMP
OPS 3444,1964-008A,752,PAY,D,US,1964-02-15,AFWTR,1964-03-09,89.15,75.01,303,162,,,EA,IMP
OPS 2423,1964-009A,754,PAY,D,US,1964-02-25,AFWTR,1964-03-01,87.96,95.60,188,160,,,EA,IMP
OPS 3444 DEB,1964-008B,755,DEB,D,US,1964-02-15,AFWTR,1964-02-26,,,,,,,EA,IMP
OPS 2423 DEB,1964-009B,756,DEB,D,US,1964-02-25,AFWTR,1964-02-26,,,,,,NIE,EA,IMP
COSMOS 25,1964-010A,757,PAY,D,CIS,1964-02-27,KYMSC,1964-11-21,88.65,49.03,216,200,,,EA,IMP
SL-7 R/B,1964-010B,758,R/B,D,CIS,1964-02-27,KYMSC,1964-06-18,88.90,49.08,242,198,,,EA,IMP
OPS 3722,1964-011A,759,PAY,D,US,1964-02-28,AFWTR,1969-02-19,88.02,82.08,180,173,,,EA,IMP
OPS 3722 DEB,1964-011B,760,DEB,D,US,1964-02-28,AFWTR,1965-08-17,90.00,82.02,281,268,,,EA,IMP
OPS 3722 DEB,1964-011C,761,DEB,D,US,1964-02-28,AFWTR,1965-09-21,89.01,82.05,236,215,,,EA,IMP
SL-7 DEB,1964-010C,762,DEB,D,CIS,1964-02-27,KYMSC,1964-03-04,91.12,49.05,394,265,,,EA,IMP
SL-7 DEB,1964-010D,763,DEB,D,CIS,1964-02-27,KYMSC,1964-04-23,89.99,49.35,292,256,,,EA,IMP
OPS 3435,1964-012A,764,PAY,D,US,1964-03-11,AFWTR,1964-03-16,88.61,95.70,241,170,,,EA,IMP
ATLAS AGENA D R/B,1964-012B,765,R/B,D,US,1964-03-11,AFWTR,1964-03-12,,,,,,,EA,IMP
COSMOS 26,1964-013A,766,PAY,D,CIS,1964-03-18,KYMSC,1964-09-28,87.72,48.96,180,143,,,EA,IMP
SL-7 R/B,1964-013B,767,R/B,D,CIS,1964-03-18,KYMSC,1964-05-17,88.96,48.99,238,209,,,EA,IMP
SL-7 DEB,1964-013C,768,DEB,D,CIS,1964-03-18,KYMSC,1964-05-04,90.65,48.90,365,247,,,EA,IMP
SL-7 DEB,1964-013D,769,DEB,D,CIS,1964-03-18,KYMSC,1964-03-25,90.46,48.95,334,259,,,EA,IMP
SL-6 R/B,1964-014B,770,R/B,D,CIS,1964-03-27,TYMSC,1964-03-28,88.28,64.75,221,158,,,EA,IMP
ARIEL 2 (UK-2),1964-015A,771,PAY,D,UK,1964-03-27,WLPIS,1967-11-18,89.22,51.59,275,196,,,EA,IMP
COSMOS 27,1964-014A,772,PAY,D,CIS,1964-03-27,TYMSC,1964-03-29,88.56,64.80,209,198,,,EA,IMP
SL-6 DEB,1964-014C,773,DEB,D,CIS,1964-03-27,TYMSC,1964-03-31,88.65,64.88,226,189,,,EA,IMP
SL-6 DEB,1964-014D,774,DEB,D,CIS,1964-03-27,TYMSC,1964-04-04,88.70,64.81,232,188,,,EA,IMP
SCOUT X-3 R/B,1964-015B,775,R/B,D,US,1964-03-27,WLPIS,1967-04-13,89.87,51.57,317,220,,,EA,IMP
SL-6 PLAT,1964-016A,776,DEB,D,CIS,1964-04-02,TYMSC,1964-04-03,88.61,64.99,234,177,,,EA,IMP
SL-6 R/B,1964-016B,777,R/B,D,CIS,1964-04-02,TYMSC,1964-04-02,,,,,,,EA,IMP
SL-6 DEB,1964-016C,778,DEB,D,CIS,1964-04-02,TYMSC,1964-04-05,88.73,64.85,233,191,,,EA,IMP
COSMOS 28,1964-017A,779,PAY,D,CIS,1964-04-04,TYMSC,1964-04-12,90.35,65.02,378,205,,,EA,IMP
SL-3 R/B,1964-017B,780,R/B,D,CIS,1964-04-04,TYMSC,1964-05-03,88.80,65.03,241,189,,,EA,IMP
SL-3 DEB,1964-017C,781,DEB,D,CIS,1964-04-04,TYMSC,1964-04-07,89.76,65.09,320,205,,,EA,IMP
GEMINI 1,1964-018A,782,PAY,D,US,1964-04-08,AFETR,1964-04-12,87.60,32.54,174,138,,,EA,IMP
SL-5 R/B,1964-019B,783,R/B,D,CIS,1964-04-12,TYMSC,1964-05-08,90.49,59.94,372,226,,,EA,IMP
POLYOT 2,1964-019A,784,PAY,D,CIS,1964-04-12,TYMSC,1966-06-08,87.89,58.02,170,170,,,EA,IMP
ZOND 1,1964-016D,785,PAY,,CIS,1964-04-02,TYMSC,,,,,,0.0091,NEA,SU,ORB
OPS 3743,1964-020A,786,PAY,D,US,1964-04-23,AFWTR,1964-04-29,89.43,103.77,363,130,903.0000,,EA,IMP
OPS 3743 DEB,1964-020B,787,DEB,D,US,1964-04-23,AFWTR,1964-04-26,89.49,103.73,340,159,,,EA,IMP
OPS 3743 DEB,1964-020C,788,DEB,D,US,1964-04-23,AFWTR,1964-04-25,89.10,103.61,302,157,,,EA,IMP
OPS 3743 DEB,1964-020D,789,DEB,D,US,1964-04-23,AFWTR,1964-04-25,88.99,103.55,285,164,,,EA,IMP
OPS 3743 DEB,1964-020E,790,DEB,D,US,1964-04-23,AFWTR,1964-04-24,88.63,103.41,294,119,,,EA,IMP
COSMOS 29,1964-021A,791,PAY,D,CIS,1964-04-25,TYMSC,1964-05-02,89.48,65.01,295,202,,,EA,IMP
SL-3 R/B,1964-021B,792,R/B,D,CIS,1964-04-25,TYMSC,1964-05-11,88.24,65.03,194,181,,,EA,IMP
SL-3 DEB,1964-021C,793,DEB,D,CIS,1964-04-25,TYMSC,1964-04-27,88.71,65.06,221,200,,,EA,IMP
SL-3 DEB,1964-021D,794,DEB,D,CIS,1964-04-25,TYMSC,1964-04-28,89.38,64.98,283,205,,,EA,IMP
SL-3 DEB,1964-021E,795,DEB,D,CIS,1964-04-25,TYMSC,1964-04-27,88.60,65.05,242,168,,,EA,IMP
OPS 2921,1964-022A,796,PAY,D,US,1964-04-27,AFWTR,1964-05-26,88.44,79.87,232,162,,,EA,IMP
COSMOS 30,1964-023A,797,PAY,D,CIS,1964-05-18,TYMSC,1964-05-26,90.20,64.88,365,203,,,EA,IMP
SL-3 R/B,1964-023B,798,R/B,D,CIS,1964-05-18,TYMSC,1964-06-07,88.16,64.83,192,176,,,EA,IMP
OPS 3592,1964-024A,799,PAY,D,US,1964-05-19,AFWTR,1964-05-22,88.57,101.11,244,163,,,EA,IMP
APOLLO MODEL 1,1964-025A,800,PAY,D,US,1964-05-28,AFETR,1964-06-01,88.14,31.77,189,176,,,EA,IMP
OPS 4412 (TRANSIT 9),1964-026A,801,PAY,,US,1964-06-04,AFWTR,,101.61,90.46,869,801,1.1986,,EA,ORB
OPS 3483,1964-027A,802,PAY,D,US,1964-06-04,AFWTR,1964-06-18,88.42,79.92,259,133,,,EA,IMP
COSMOS 31,1964-028A,803,PAY,D,CIS,1964-06-06,KYMSC,1964-10-20,88.38,48.95,214,175,,,EA,IMP
SL-7 R/B,1964-028B,804,R/B,D,CIS,1964-06-06,KYMSC,1964-08-16,88.00,48.95,194,158,,,EA,IMP
SCOUT X-4 DEB,1964-026B,805,DEB,,US,1964-06-04,AFWTR,,100.26,89.86,791,752,0.0450,,EA,ORB
SCOUT X-4 DEB,1964-026C,806,DEB,D,US,1964-06-04,AFWTR,2002-11-19,88.60,90.75,221,190,0.0423,,EA,IMP
COSMOS 32,1964-029A,807,PAY,D,CIS,1964-06-10,TYMSC,1964-06-18,89.77,51.24,323,203,,,EA,IMP
SL-3 R/B,1964-029B,808,R/B,D,CIS,1964-06-10,TYMSC,1964-07-14,88.08,51.23,179,179,,,EA,IMP
SCOUT X-4 R/B,1964-026D,809,R/B,,US,1964-06-04,AFWTR,,102.07,90.45,884,829,0.3358,,EA,ORB
SL-3 DEB,1964-029C,810,DEB,D,CIS,1964-06-10,TYMSC,1964-06-12,89.04,51.22,258,196,,,EA,IMP
OPS 3236 (STARFLASH 1A),1964-030A,811,PAY,D,US,1964-06-13,AFWTR,1965-06-02,88.12,114.97,187,176,,,EA,IMP
OPS 4467 A,1964-031A,812,PAY,,US,1964-06-18,AFWTR,,101.08,99.83,813,806,0.3410,,EA,ORB
