OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
SKYNET 4A,1990-001A,20401,PAY,-,UK,1990-01-01,AFETR,,1454.60,12.48,36205,36091,8.1093,,EA,ORB
JCSAT-2,1990-001B,20402,PAY,-,JPN,1990-01-01,AFETR,,1461.32,16.01,36525,36033,8.2346,,EA,ORB
TITAN 3 R/B,1990-001C,20403,R/B,D,US,1990-01-01,AFETR,1990-01-09,88.85,28.58,283,153,162.9500,,EA,IMP
SKYNET 4A R/B [PAM-D2],1990-001D,20404,R/B,,US,1990-01-01,AFETR,,561.18,21.55,31983,334,3.2913,,EA,ORB
TITAN 3 DEB,1990-001E,20405,DEB,D,US,1990-01-01,AFETR,1990-01-15,87.80,28.59,211,120,71.4900,,EA,IMP
JCSAT-2 PKM [SSUS-A],1990-001F,20406,R/B,D,US,1990-01-01,AFETR,2013-09-26,87.60,26.37,184,127,3.2465,,EA,IMP
STS 32,1990-002A,20409,PAY,D,US,1990-01-09,AFETR,1990-01-20,91.10,28.50,330,327,,,EA,LAN
LEASAT 5,1990-002B,20410,PAY,-,US,1990-01-09,AFETR,,1445.93,11.08,35992,35966,12.5892,,EA,ORB
LEASAT 5 PKM [SSUS-A],1990-002C,20411,R/B,,US,1990-01-09,AFETR,,177.39,27.25,7949,211,3.6536,,EA,ORB
COSMOS 2055,1990-003A,20426,PAY,D,CIS,1990-01-17,PLMSC,1990-01-29,88.98,62.82,248,200,7.5000,,EA,IMP
SL-4 R/B,1990-003B,20427,R/B,D,CIS,1990-01-17,PLMSC,1990-01-24,87.48,62.79,151,148,13.1100,,EA,IMP
SL-4 DEB,1990-003C,20428,DEB,D,CIS,1990-01-17,PLMSC,1990-01-19,88.82,62.84,224,209,,,EA,IMP
SL-4 DEB,1990-003D,20429,DEB,D,CIS,1990-01-17,PLMSC,1990-01-18,88.10,62.80,187,174,0.0100,,EA,IMP
COSMOS 2056,1990-004A,20432,PAY,,CIS,1990-01-18,PLMSC,,100.40,74.03,793,762,1.9961,,EA,ORB
SL-8 R/B,1990-004B,20433,R/B,,CIS,1990-01-18,PLMSC,,100.17,74.04,795,738,5.3040,,EA,ORB
SL-8 DEB,1990-004C,20434,DEB,,CIS,1990-01-18,PLMSC,,99.29,74.04,734,716,0.0146,,EA,ORB
SL-8 DEB,1990-004D,20435,DEB,,CIS,1990-01-18,PLMSC,,98.28,74.02,685,668,0.0179,,EA,ORB
SPOT 2,1990-005A,20436,PAY,-,FR,1990-01-22,FRGUI,,97.70,98.72,738,559,6.2170,,EA,ORB
UOSAT 3 (UO-14),1990-005B,20437,PAY,-,UK,1990-01-22,FRGUI,,100.47,98.80,789,773,0.3270,,EA,ORB
UOSAT 4 (UO-15),1990-005C,20438,PAY,-,UK,1990-01-22,FRGUI,,100.58,98.78,793,779,0.2946,,EA,ORB
PACSAT (AO-16),1990-005D,20439,PAY,-,US,1990-01-22,FRGUI,,100.42,98.85,787,770,0.1147,,EA,ORB
DOVE (DO-17),1990-005E,20440,PAY,-,BRAZ,1990-01-22,FRGUI,,100.38,98.86,784,769,0.1785,,EA,ORB
WEBERSAT (WO-18),1990-005F,20441,PAY,-,US,1990-01-22,FRGUI,,100.42,98.87,787,770,0.1218,,EA,ORB
LUSAT (LO-19),1990-005G,20442,PAY,P,ARGN,1990-01-22,FRGUI,,100.41,98.88,786,769,0.1459,,EA,ORB
ARIANE 40 R/B,1990-005H,20443,R/B,,FR,1990-01-22,FRGUI,,100.00,98.29,767,751,9.7360,,EA,ORB
MOLNIYA 3-37,1990-006A,20444,PAY,D,CIS,1990-01-23,PLMSC,2003-06-23,88.48,61.60,287,112,11.5839,,EA,IMP
SL-6 R/B(1),1990-006B,20445,R/B,D,CIS,1990-01-23,PLMSC,1990-02-22,87.39,62.79,159,132,11.1900,,EA,IMP
SL-6 R/B(2),1990-006C,20446,R/B,D,CIS,1990-01-23,PLMSC,2002-10-23,88.50,62.30,323,78,7.3758,,EA,IMP
SL-6 PLAT,1990-006D,20447,DEB,D,CIS,1990-01-23,PLMSC,1990-02-15,87.67,62.81,188,130,3.5800,,EA,IMP
HITEN (MUSES-A),1990-007A,20448,PAY,D,JPN,1990-01-24,KSCUT,1993-04-12,,,,,,NIE,MO,IMP
M-3S2 R/B(1),1990-007C,20449,R/B,D,JPN,1990-01-24,KSCUT,1990-01-26,88.32,30.75,199,184,3.0300,,EA,IMP
