OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
COSMOS 897,1977-017A,9860,PAY,D,CIS,1977-03-10,PLMSC,1977-03-23,90.30,72.84,410,168,,,EA,IMP
SL-4 R/B,1977-017B,9861,R/B,D,CIS,1977-03-10,PLMSC,1977-03-15,88.21,72.84,219,153,,,EA,IMP
PALAPA 2,1977-018A,9862,PAY,,INDO,1977-03-10,AFETR,,1439.31,8.54,35865,35834,5.5241,,EA,ORB
OPS 4915,1977-019A,9863,PAY,D,US,1977-03-13,AFWTR,1977-05-26,88.96,96.43,322,125,,,EA,IMP
DELTA 1 R/B(2),1977-018B,9864,R/B,D,US,1977-03-10,AFETR,2019-06-10,87.67,24.29,194,124,2.0170,,EA,IMP
COSMOS 896 DEB,1977-016C,9865,DEB,D,CIS,1977-03-03,PLMSC,1977-03-25,87.57,72.89,161,147,,,EA,IMP
DELTA 1 R/B(1),1977-018C,9866,R/B,D,US,1977-03-10,AFETR,1977-12-17,106.03,28.64,1899,186,,,EA,IMP
DELTA 1 DEB,1977-018D,9867,DEB,D,US,1977-03-10,AFETR,1977-10-13,117.33,28.70,2934,196,,,EA,IMP
DELTA 1 DEB,1977-018E,9868,DEB,D,US,1977-03-10,AFETR,1978-02-15,116.46,28.69,2838,210,,,EA,IMP
COSMOS 896 DEB,1977-016D,9869,DEB,D,CIS,1977-03-03,PLMSC,1977-03-17,88.40,72.89,232,158,,,EA,IMP
COSMOS 896 DEB,1977-016E,9870,DEB,D,CIS,1977-03-03,PLMSC,1977-03-17,88.26,72.85,226,152,,,EA,IMP
COSMOS 898,1977-020A,9871,PAY,D,CIS,1977-03-17,PLMSC,1977-03-30,88.81,81.35,221,210,,,EA,IMP
SL-4 R/B,1977-020B,9872,R/B,D,CIS,1977-03-17,PLMSC,1977-03-22,87.67,81.34,159,159,,,EA,IMP
COSMOS 896 DEB,1977-016F,9873,DEB,D,CIS,1977-03-03,PLMSC,1977-03-24,88.87,72.88,245,192,,,EA,IMP
COSMOS 896 DEB,1977-016G,9874,DEB,D,CIS,1977-03-03,PLMSC,1977-03-23,90.32,72.93,352,229,,,EA,IMP
COSMOS 896 DEB,1977-016H,9875,DEB,D,CIS,1977-03-03,PLMSC,1977-03-21,90.66,72.90,393,221,,,EA,IMP
COSMOS 897 DEB,1977-017C,9876,DEB,D,CIS,1977-03-10,PLMSC,1977-03-31,87.84,72.84,190,145,,,EA,IMP
COSMOS 897 DEB,1977-017D,9877,DEB,D,CIS,1977-03-10,PLMSC,1977-03-27,89.43,72.80,325,168,,,EA,IMP
COSMOS 897 DEB,1977-017E,9878,DEB,D,CIS,1977-03-10,PLMSC,1977-03-26,90.18,72.82,399,167,,,EA,IMP
COSMOS 897 DEB,1977-017F,9879,DEB,D,CIS,1977-03-10,PLMSC,1977-05-20,89.89,72.86,377,161,,,EA,IMP
MOLNIYA 1-36,1977-021A,9880,PAY,,CIS,1977-03-24,PLMSC,,718.82,63.68,38184,2222,17.6444,,EA,ORB
SL-6 R/B(1),1977-021B,9881,R/B,D,CIS,1977-03-24,PLMSC,1977-04-19,87.96,62.83,180,168,,,EA,IMP
SL-6 PLAT,1977-021C,9882,DEB,D,CIS,1977-03-24,PLMSC,1977-04-12,87.77,62.80,177,151,,,EA,IMP
COSMOS 899,1977-022A,9883,PAY,D,CIS,1977-03-24,PLMSC,1980-10-19,88.26,74.02,192,185,5.7578,,EA,IMP
SL-8 R/B,1977-022B,9884,R/B,D,CIS,1977-03-24,PLMSC,1980-12-25,88.28,74.02,194,185,15.7900,,EA,IMP
COSMOS 897 DEB,1977-017G,9885,DEB,D,CIS,1977-03-10,PLMSC,1977-03-27,89.97,72.89,354,192,,,EA,IMP
COSMOS 898 DEB,1977-020C,9886,DEB,D,CIS,1977-03-17,PLMSC,1977-03-30,87.94,81.35,172,172,,,EA,IMP
COSMOS 898 DEB,1977-020D,9887,DEB,D,CIS,1977-03-17,PLMSC,1977-04-03,87.52,81.34,152,152,,,EA,IMP
COSMOS 900,1977-023A,9898,PAY,D,CIS,1977-03-29,PLMSC,1979-10-11,87.63,82.91,167,147,5.7864,,EA,IMP
SL-8 R/B,1977-023B,9899,R/B,D,CIS,1977-03-29,PLMSC,1979-09-06,88.31,82.92,195,187,12.2429,,EA,IMP
SL-8 DEB,1977-022C,9900,DEB,D,CIS,1977-03-24,PLMSC,1978-04-11,92.36,74.07,401,379,0.0028,,EA,IMP
METEOR 1-27,1977-024A,9903,PAY,,CIS,1977-04-05,PLMSC,,102.22,81.27,890,838,3.5882,,EA,ORB
SL-3 R/B,1977-024B,9904,R/B,,CIS,1977-04-05,PLMSC,,102.32,81.26,907,830,6.6970,,EA,ORB
COSMOS 901,1977-025A,9905,PAY,D,CIS,1977-04-05,PLMSC,1978-06-28,88.08,70.96,201,159,1.8398,,EA,IMP
SL-7 R/B,1977-025B,9906,R/B,D,CIS,1977-04-05,PLMSC,1978-03-25,87.91,70.93,175,167,9.5099,,EA,IMP
SL-3 DEB,1977-024C,9907,DEB,D,CIS,1977-04-05,PLMSC,2025-06-14,91.86,82.86,379,352,0.0185,,EA,IMP
COSMOS 902,1977-026A,9908,PAY,D,CIS,1977-04-07,PLMSC,1977-04-20,89.01,81.39,281,170,,,EA,IMP
SL-4 R/B,1977-026B,9909,R/B,D,CIS,1977-04-07,PLMSC,1977-04-09,88.02,81.39,206,147,,,EA,IMP
SL-4 DEB,1977-026C,9910,DEB,D,CIS,1977-04-07,PLMSC,1977-04-10,88.26,81.41,211,165,,,EA,IMP
COSMOS 903,1977-027A,9911,PAY,D,CIS,1977-04-11,PLMSC,2014-08-04,95.63,62.33,996,102,9.8245,,EA,IMP
SL-6 R/B(1),1977-027B,9912,R/B,D,CIS,1977-04-11,PLMSC,1977-06-06,88.22,62.81,201,172,,,EA,IMP
SL-6 PLAT,1977-027C,9913,DEB,D,CIS,1977-04-11,PLMSC,1977-05-01,88.07,62.84,213,145,,,EA,IMP
SL-6 R/B(2),1977-027D,9921,R/B,,CIS,1977-04-11,PLMSC,,724.01,72.20,34406,6256,5.5274,,EA,ORB
SL-6 R/B(2),1977-021D,9927,R/B,D,CIS,1977-03-24,PLMSC,2019-10-15,90.77,61.45,547,78,6.5805,,EA,IMP
COSMOS 902 DEB,1977-026D,9928,DEB,D,CIS,1977-04-07,PLMSC,1977-04-20,88.31,81.39,221,161,,,EA,IMP
COSMOS 902 DEB,1977-026E,9929,DEB,D,CIS,1977-04-07,PLMSC,1977-04-23,87.55,81.39,161,146,,,EA,IMP
COSMOS 904,1977-028A,9930,PAY,D,CIS,1977-04-20,TYMSC,1977-05-04,89.67,71.37,315,201,,,EA,IMP
GEOS-1,1977-029A,9931,PAY,-,ESA,1977-04-20,AFETR,,734.03,27.59,38381,2773,4.3042,,EA,ORB
DELTA 1 R/B(1),1977-029B,9932,R/B,D,US,1977-04-20,AFETR,1977-04-20,88.40,28.74,233,158,,,EA,IMP
DELTA 1 R/B(2),1977-029C,9933,R/B,D,US,1977-04-20,AFETR,1989-12-17,87.95,25.89,207,139,4.0328,,EA,IMP
DELTA 1 DEB,1977-029D,9934,DEB,D,US,1977-04-20,AFETR,1977-04-20,122.02,28.34,3379,163,,,EA,IMP
SL-4 R/B,1977-028B,9935,R/B,D,CIS,1977-04-20,TYMSC,1977-04-29,87.81,71.36,172,159,,,EA,IMP
SL-4 DEB,1977-028C,9936,DEB,D,CIS,1977-04-20,TYMSC,1977-04-23,,,,,,,EA,IMP
COSMOS 905,1977-030A,9937,PAY,D,CIS,1977-04-26,PLMSC,1977-05-26,89.12,67.12,295,166,,,EA,IMP
COSMOS 906,1977-031A,9938,PAY,D,CIS,1977-04-27,KYMSC,1980-03-23,88.95,50.63,230,215,12.9156,,EA,IMP
SL-4 R/B,1977-030B,9939,R/B,D,CIS,1977-04-26,PLMSC,1977-05-01,87.60,67.12,172,139,,,EA,IMP
SL-4 DEB,1977-030C,9940,DEB,D,CIS,1977-04-26,PLMSC,1977-05-14,88.81,67.11,246,185,,,EA,IMP
MOLNIYA 3-7,1977-032A,9941,PAY,D,CIS,1977-04-28,PLMSC,2019-08-08,92.42,61.49,715,71,14.5505,,EA,IMP
SL-6 R/B(1),1977-032B,9942,R/B,D,CIS,1977-04-28,PLMSC,1977-05-15,87.64,62.76,162,153,,,EA,IMP
SL-6 PLAT,1977-032C,9943,DEB,D,CIS,1977-04-28,PLMSC,1977-05-15,87.86,62.79,181,156,,,EA,IMP
COSMOS 907,1977-033A,9944,PAY,D,CIS,1977-05-05,PLMSC,1977-05-16,89.44,62.80,330,164,,,EA,IMP
SL-4 R/B,1977-033B,9945,R/B,D,CIS,1977-05-05,PLMSC,1977-05-12,88.36,62.78,228,159,,,EA,IMP
SL-4 DEB,1977-033C,9946,DEB,D,CIS,1977-05-05,PLMSC,1977-05-06,89.98,62.83,368,179,,,EA,IMP
SL-4 DEB,1977-033D,9947,DEB,D,CIS,1977-05-05,PLMSC,1977-05-06,89.48,62.73,321,177,,,EA,IMP
SL-6 R/B(2),1977-032D,9980,R/B,D,CIS,1977-04-28,PLMSC,2017-04-22,87.42,62.21,207,86,4.4212,,EA,IMP
TANSEI-3 DEB,1977-012E,9981,DEB,,JPN,1977-02-19,KSCUT,,132.77,65.21,3702,784,0.0678,,EA,ORB
TANSEI-3 DEB,1977-012F,9982,DEB,,JPN,1977-02-19,KSCUT,,133.20,65.90,3747,776,0.0714,,EA,ORB
TANSEI-3 DEB,1977-012G,9983,DEB,,JPN,1977-02-19,KSCUT,,133.87,65.61,3773,809,0.0660,,EA,ORB
OPS 9437 (DSCS 2-7),1977-034A,10000,PAY,-,US,1977-05-12,AFETR,,1489.56,7.91,36912,36741,5.5856,,EA,ORB
OPS 9438 (DSCS 2-8),1977-034B,10001,PAY,-,US,1977-05-12,AFETR,,1509.02,8.61,37350,37054,6.1634,,EA,ORB
TITAN 3C TRANSTAGE R/B,1977-034C,10002,R/B,,US,1977-05-12,AFETR,,1506.98,8.53,38424,35901,1.8626,,EA,ORB
TITAN 3C R/B(1),1977-034D,10003,R/B,D,US,1977-05-12,AFETR,1977-05-14,88.64,28.56,262,152,,,EA,IMP
COSMOS 907 DEB,1977-033E,10004,DEB,D,CIS,1977-05-05,PLMSC,1977-05-17,88.57,62.81,249,159,,,EA,IMP
COSMOS 907 DEB,1977-033F,10005,DEB,D,CIS,1977-05-05,PLMSC,1977-05-20,88.13,62.80,213,151,,,EA,IMP
COSMOS 907 DEB,1977-033G,10006,DEB,D,CIS,1977-05-05,PLMSC,1977-05-24,88.81,62.78,270,161,,,EA,IMP
COSMOS 908,1977-035A,10007,PAY,D,CIS,1977-05-17,TYMSC,1977-05-31,88.76,51.79,257,169,,,EA,IMP
SL-4 R/B,1977-035B,10008,R/B,D,CIS,1977-05-17,TYMSC,1977-05-21,88.21,51.79,213,158,,,EA,IMP
SL-4 DEB,1977-035C,10009,DEB,D,CIS,1977-05-17,TYMSC,1977-05-22,88.75,51.80,261,165,,,EA,IMP
COSMOS 909,1977-036A,10010,PAY,,CIS,1977-05-19,PLMSC,,117.04,65.86,2104,992,1.3944,,EA,ORB
SL-8 R/B,1977-036B,10011,R/B,,CIS,1977-05-19,PLMSC,,116.86,65.87,2093,986,4.9427,,EA,ORB
OPS 4915 DEB,1977-019B,10012,DEB,D,US,1977-03-13,AFWTR,1977-05-21,88.52,96.42,287,116,,,EA,IMP
SL-8 DEB,1977-036C,10013,DEB,,CIS,1977-05-19,PLMSC,,117.00,65.86,2102,990,0.4060,,EA,ORB
COSMOS 910,1977-037A,10014,PAY,D,CIS,1977-05-23,TYMSC,1977-05-23,,,,,,,EA,IMP
SL-11 R/B,1977-037B,10015,R/B,D,CIS,1977-05-23,TYMSC,1977-05-27,88.15,65.08,238,128,,,EA,IMP
OPS 9751,1977-038A,10016,PAY,-,US,1977-05-23,AFETR,,1436.64,7.30,41308,30287,,,EA,ORB
ATLAS AGENA R/B(1),1977-038B,10017,R/B,,US,1977-05-23,AFETR,,,,,,,NEA,EA,ORB
SL-11 DEB,1977-037C,10018,DEB,D,CIS,1977-05-23,TYMSC,1977-05-24,88.09,65.27,228,132,,,EA,IMP
COSMOS 911,1977-039A,10019,PAY,,CIS,1977-05-25,PLMSC,,104.69,82.94,999,962,2.3844,,EA,ORB
SL-8 R/B,1977-039B,10020,R/B,,CIS,1977-05-25,PLMSC,,104.47,82.95,991,948,4.7085,,EA,ORB
COSMOS 912,1977-040A,10021,PAY,D,CIS,1977-05-26,PLMSC,1977-06-08,88.83,81.36,222,211,,,EA,IMP
SL-4 R/B,1977-040B,10022,R/B,D,CIS,1977-05-26,PLMSC,1977-05-31,87.44,81.37,148,148,,,EA,IMP
COSMOS 905 DEB,1977-030D,10023,DEB,D,CIS,1977-04-26,PLMSC,1977-05-26,,,,,,,EA,IMP
INTELSAT 4A-F4,1977-041A,10024,PAY,-,ITSO,1977-05-26,AFETR,,1448.12,8.78,36079,35964,2.3464,,EA,ORB
ATLAS CENTAUR R/B,1977-041B,10025,R/B,,US,1977-05-26,AFETR,,646.07,21.41,36141,614,17.0618,,EA,ORB
SL-4 DEB,1977-040C,10026,DEB,D,CIS,1977-05-26,PLMSC,1977-05-27,,,,,,NIE,EA,IMP
COSMOS 908 DEB,1977-035D,10027,DEB,D,CIS,1977-05-17,TYMSC,1977-06-03,87.79,51.78,176,155,,,EA,IMP
COSMOS 913,1977-042A,10028,PAY,D,CIS,1977-05-30,PLMSC,1979-12-29,88.06,74.01,181,176,13.1096,,EA,IMP
SL-8 R/B,1977-042B,10029,R/B,D,CIS,1977-05-30,PLMSC,1979-11-02,87.51,74.00,157,145,11.3229,,EA,IMP
COSMOS 914,1977-043A,10030,PAY,D,CIS,1977-05-31,TYMSC,1977-06-13,89.49,65.01,298,201,,,EA,IMP
SL-4 R/B,1977-043B,10031,R/B,D,CIS,1977-05-31,TYMSC,1977-06-11,88.11,65.01,189,173,,,EA,IMP
SL-4 DEB,1977-043C,10032,DEB,D,CIS,1977-05-31,TYMSC,1977-06-16,88.89,65.03,250,189,,,EA,IMP
OPS 5644 (DMSP 5D-1 F2),1977-044A,10033,PAY,-,US,1977-06-05,AFWTR,,100.59,99.11,814,759,,,EA,ORB
OPS 5644 DEB,1977-044B,10034,DEB,,US,1977-06-05,AFWTR,,,,,,,NEA,EA,ORB
COSMOS 912 DEB,1977-040D,10035,DEB,D,CIS,1977-05-26,PLMSC,1977-06-12,87.82,81.37,173,159,,,EA,IMP
COSMOS 912 DEB,1977-040E,10036,DEB,D,CIS,1977-05-26,PLMSC,1977-06-18,88.43,81.36,198,195,,,EA,IMP
OPS 5644 DEB,1977-044C,10037,DEB,,US,1977-06-05,AFWTR,,,,,,,NEA,EA,ORB
COSMOS 915,1977-045A,10038,PAY,D,CIS,1977-06-08,PLMSC,1977-06-21,89.39,62.81,316,172,,,EA,IMP
SL-4 R/B,1977-045B,10039,R/B,D,CIS,1977-06-08,PLMSC,1977-06-11,88.10,62.77,208,153,,,EA,IMP
COSMOS 916,1977-046A,10040,PAY,D,CIS,1977-06-10,PLMSC,1977-06-21,89.92,62.80,295,246,,,EA,IMP
SL-4 R/B,1977-046B,10041,R/B,D,CIS,1977-06-10,PLMSC,1977-07-01,88.24,62.77,188,188,,,EA,IMP
SL-4 DEB,1977-046C,10042,DEB,D,CIS,1977-06-10,PLMSC,1977-06-29,89.46,62.82,256,240,,,EA,IMP
SL-4 DEB,1977-046D,10043,DEB,D,CIS,1977-06-10,PLMSC,1977-06-18,89.95,62.77,294,249,,,EA,IMP
SL-4 DEB,1977-046E,10044,DEB,D,CIS,1977-06-10,PLMSC,1977-06-25,89.74,62.76,283,241,,,EA,IMP
COSMOS 914 DEB,1977-043D,10045,DEB,D,CIS,1977-05-31,TYMSC,1977-06-18,88.84,65.01,242,192,,,EA,IMP
COSMOS 914 DEB,1977-043E,10046,DEB,D,CIS,1977-05-31,TYMSC,1977-07-02,88.00,65.00,182,169,,,EA,IMP
COSMOS 917,1977-047A,10059,PAY,D,CIS,1977-06-16,PLMSC,2023-01-04,92.24,61.80,587,182,6.4940,,EA,IMP
SL-6 R/B(1),1977-047B,10060,R/B,D,CIS,1977-06-16,PLMSC,1977-08-17,88.39,62.76,211,178,,,EA,IMP
GOES 2,1977-048A,10061,PAY,-,US,1977-06-16,AFETR,,1448.73,6.27,36081,35986,2.5118,,EA,ORB
DELTA 1 R/B(1),1977-048B,10062,R/B,,US,1977-06-16,AFETR,,107.54,28.42,1657,569,8.8880,,EA,ORB
DELTA 1 DEB,1977-048C,10063,DEB,D,US,1977-06-16,AFETR,1977-07-12,91.96,28.41,562,180,,,EA,IMP
SIGNE 3,1977-049A,10064,PAY,D,FR,1977-06-17,KYMSC,1979-06-21,87.87,50.62,169,169,0.9971,,EA,IMP
COSMOS 918,1977-050A,10065,PAY,D,CIS,1977-06-17,TYMSC,1977-06-18,87.69,65.07,198,123,,,EA,IMP
SL-6 PLAT,1977-047C,10066,DEB,D,CIS,1977-06-16,PLMSC,1977-07-14,89.26,62.86,307,168,,,EA,IMP
DELTA 1 DEB,1977-048D,10067,DEB,D,US,1977-06-16,AFETR,1977-06-27,91.92,28.39,561,176,,,EA,IMP
SL-11 R/B,1977-050B,10068,R/B,D,CIS,1977-06-17,TYMSC,1977-06-18,87.69,65.07,198,123,,,EA,IMP
SL-8 R/B,1977-049B,10069,R/B,D,CIS,1977-06-17,KYMSC,1980-02-05,88.47,50.64,202,195,17.0246,,EA,IMP
COSMOS 919,1977-051A,10070,PAY,D,CIS,1977-06-18,PLMSC,1978-08-28,87.75,70.99,177,150,1.1906,,EA,IMP
SL-7 R/B,1977-051B,10071,R/B,D,CIS,1977-06-18,PLMSC,1978-04-21,87.87,70.97,191,147,4.8799,,EA,IMP
SL-7 DEB,1977-051C,10072,DEB,D,CIS,1977-06-18,PLMSC,1977-07-15,91.02,71.11,399,250,,,EA,IMP
COSMOS 915 DEB,1977-045C,10073,DEB,D,CIS,1977-06-08,PLMSC,1977-06-25,88.09,62.81,204,156,,,EA,IMP
COSMOS 915 DEB,1977-045D,10074,DEB,D,CIS,1977-06-08,PLMSC,1977-06-23,88.70,62.80,252,169,,,EA,IMP
DELTA 1 DEB,1977-048E,10075,DEB,D,US,1977-06-16,AFETR,1977-07-11,89.26,28.37,261,215,,,EA,IMP
COSMOS 915 DEB,1977-045E,10084,DEB,D,CIS,1977-06-08,PLMSC,1977-06-23,88.95,62.81,278,167,,,EA,IMP
OPS 5644 DEB,1977-044D,10085,DEB,,US,1977-06-05,AFWTR,,,,,,,NEA,EA,ORB
COSMOS 920,1977-052A,10086,PAY,D,CIS,1977-06-22,TYMSC,1977-07-05,89.14,64.99,296,169,,,EA,IMP
SL-4 R/B,1977-052B,10087,R/B,D,CIS,1977-06-22,TYMSC,1977-06-27,88.05,65.00,206,150,,,EA,IMP
COSMOS 916 DEB,1977-046F,10088,DEB,D,CIS,1977-06-10,PLMSC,1977-06-27,88.68,62.79,214,205,,,EA,IMP
SL-6 R/B(2),1977-047D,10089,R/B,,CIS,1977-06-16,PLMSC,,722.43,66.97,35505,5079,4.8439,,EA,ORB
COSMOS 916 DEB,1977-046G,10090,DEB,D,CIS,1977-06-10,PLMSC,1977-07-01,88.66,62.78,214,202,,,EA,IMP
NTS 2,1977-053A,10091,PAY,,US,1977-06-23,AFWTR,,718.35,63.05,20381,20002,3.0330,,EA,ORB
MOLNIYA 1-37,1977-054A,10092,PAY,D,CIS,1977-06-24,TYMSC,1993-05-20,88.84,62.61,343,91,24.1900,,EA,IMP
SL-6 R/B(1),1977-054B,10093,R/B,D,CIS,1977-06-24,TYMSC,1977-08-24,88.32,62.92,203,179,,,EA,IMP
