OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
ATHENA 1 R/B(OAM),2001-043E,26933,R/B,D,US,2001-09-30,KODAK,2001-10-06,87.40,67.00,168,123,7.1000,,EA,IMP
USA 161,2001-044A,26934,PAY,-,US,2001-10-05,AFWTR,,,,,,,NEA,EA,ORB
TITAN 4 R/B,2001-044B,26935,R/B,D,US,2001-10-05,AFWTR,2001-12-09,,,,,,NIE,EA,IMP
RADUGA-1 6,2001-045A,26936,PAY,-,CIS,2001-10-06,TYMSC,,1473.24,14.65,36591,36430,6.3170,,EA,ORB
SL-12 R/B(1),2001-045B,26937,R/B,D,CIS,2001-10-06,TYMSC,2001-10-09,87.21,51.65,138,135,28.5000,,EA,IMP
SL-12 PLAT,2001-045C,26938,DEB,D,CIS,2001-10-06,TYMSC,2001-10-07,87.44,51.64,151,143,6.1000,,EA,IMP
SL-12 R/B(2),2001-045D,26939,R/B,,CIS,2001-10-06,TYMSC,,1436.46,13.94,35900,35687,1.5848,,EA,ORB
SL-12 R/B(AUX MOTOR),2001-045E,26940,R/B,D,CIS,2001-10-06,TYMSC,2002-05-30,110.61,46.87,2405,105,0.7962,,EA,IMP
SL-12 R/B(AUX MOTOR),2001-045F,26941,R/B,D,CIS,2001-10-06,TYMSC,2002-04-20,100.18,46.83,1441,93,0.6492,,EA,IMP
SL-12 DEB,2001-045G,26942,DEB,D,CIS,2001-10-06,TYMSC,2001-10-11,89.59,51.65,341,168,0.0527,,EA,IMP
SL-12 DEB,2001-045H,26947,DEB,D,CIS,2001-10-06,TYMSC,2001-10-11,89.23,51.63,311,162,,,EA,IMP
USA 162,2001-046A,26948,PAY,-,US,2001-10-11,AFETR,,1425.80,13.97,35606,35563,,NEA,EA,ORB
ATLAS 2AS CENTAUR R/B,2001-046B,26949,R/B,,US,2001-10-11,AFETR,,,,,,,NEA,EA,ORB
QUICKBIRD 2,2001-047A,26953,PAY,D,US,2001-10-18,AFWTR,2015-01-27,87.08,97.06,136,124,3.7811,,EA,IMP
DELTA 2 R/B,2001-047B,26954,R/B,D,US,2001-10-18,AFWTR,2001-10-26,87.84,108.86,213,122,12.8690,,EA,IMP
SOYUZ-TM 33,2001-048A,26955,PAY,D,CIS,2001-10-21,TYMSC,2002-05-05,92.38,51.63,397,386,29.0000,,EA,LAN
SL-4 R/B,2001-048B,26956,R/B,D,CIS,2001-10-21,TYMSC,2001-10-22,87.82,51.64,170,163,23.0000,,EA,IMP
TES,2001-049A,26957,PAY,D,IND,2001-10-22,SRILR,2025-12-25,87.37,97.82,149,139,3.2203,,EA,IMP
PROBA-1,2001-049B,26958,PAY,+,ESA,2001-10-22,SRILR,,95.51,97.96,580,506,,,EA,ORB
BIRD 2,2001-049C,26959,PAY,D,GER,2001-10-22,SRILR,2023-10-11,87.72,97.77,168,155,0.4219,,EA,IMP
PSLV R/B,2001-049D,26960,R/B,D,IND,2001-10-22,SRILR,2026-01-29,87.50,97.63,157,145,4.8780,,EA,IMP
MOLNIYA 3-52,2001-050A,26970,PAY,D,CIS,2001-10-25,PLMSC,2011-12-06,88.33,63.80,316,67,8.0511,,EA,IMP
SL-6 R/B(1),2001-050B,26971,R/B,D,CIS,2001-10-25,PLMSC,2001-11-27,87.42,62.73,164,129,14.0000,,EA,IMP
SL-6 PLAT,2001-050C,26972,DEB,D,CIS,2001-10-25,PLMSC,2001-11-10,87.31,62.79,162,121,4.0259,,EA,IMP
SL-6 R/B(2),2001-050D,26973,R/B,D,CIS,2001-10-25,PLMSC,2012-04-23,89.51,64.03,413,87,6.3836,,EA,IMP
PROGRESS-M1 7,2001-051A,26983,PAY,D,CIS,2001-11-26,TYMSC,2002-03-20,92.31,51.65,392,384,3.2541,,EA,IMP
SL-4 R/B,2001-051B,26984,R/B,D,CIS,2001-11-26,TYMSC,2001-11-28,87.57,51.64,161,148,17.0700,,EA,IMP
DIRECTV 4S,2001-052A,26985,PAY,-,US,2001-11-27,FRGUI,,1450.71,6.42,36092,36053,16.0775,,EA,ORB
ARIANE 44LP R/B,2001-052B,26986,R/B,D,FR,2001-11-27,FRGUI,2015-05-12,89.34,7.16,407,76,20.7799,,EA,IMP
COSMOS 2382 [GLONASS-M],2001-053A,26987,PAY,-,CIS,2001-12-01,TYMSC,,675.72,64.12,19139,19121,3.1623,,EA,ORB
COSMOS 2381 [GLONASS],2001-053B,26988,PAY,-,CIS,2001-12-01,TYMSC,,675.73,64.13,19246,19014,3.9905,,EA,ORB
COSMOS 2380 [GLONASS],2001-053C,26989,PAY,-,CIS,2001-12-01,TYMSC,,675.73,64.13,19146,19113,1.9952,,EA,ORB
SL-12 R/B(1),2001-053D,26990,R/B,D,CIS,2001-12-01,TYMSC,2001-12-02,87.31,64.90,176,106,18.4000,,EA,IMP
SL-12 PLAT,2001-053E,26991,DEB,D,CIS,2001-12-01,TYMSC,2001-12-02,90.76,65.16,458,165,6.0000,,EA,IMP
SL-12 R/B(2),2001-053F,26992,R/B,,CIS,2001-12-01,TYMSC,,674.17,64.16,19133,19048,1.9953,,EA,ORB
SL-12 R/B(AUX MOTOR),2001-053G,26993,R/B,D,CIS,2001-12-01,TYMSC,2008-08-26,91.60,63.69,608,98,0.9655,,EA,IMP
SL-12 R/B(AUX MOTOR),2001-053H,26994,R/B,D,CIS,2001-12-01,TYMSC,2008-07-19,88.05,63.74,282,74,0.7934,,EA,IMP
STS 108,2001-054A,26995,PAY,D,US,2001-12-05,AFETR,2001-12-17,91.85,51.64,377,353,,,EA,LAN
STARSHINE 2,2001-054B,26996,PAY,D,US,2001-12-05,AFETR,2002-04-26,87.19,51.61,136,134,0.2418,,EA,IMP
JASON-1,2001-055A,26997,PAY,-,US,2001-12-07,AFWTR,,112.14,66.04,1332,1318,3.2688,,EA,ORB
TIMED,2001-055B,26998,PAY,+,US,2001-12-07,AFWTR,,96.29,74.07,583,579,2.7177,,EA,ORB
DELTA 2 R/B,2001-055C,26999,R/B,D,US,2001-12-07,AFWTR,2002-01-01,87.25,76.62,165,111,4.8088,,EA,IMP
DELTA 2 DEB [DPAF],2001-055D,27000,DEB,,US,2001-12-07,AFWTR,,112.06,66.04,1330,1313,5.8360,,EA,ORB
METEOR-3M,2001-056A,27001,PAY,,CIS,2001-12-10,TYMSC,,105.18,99.82,1013,993,6.7092,,EA,ORB
KOMPASS,2001-056B,27002,PAY,,CIS,2001-12-10,TYMSC,,105.06,99.80,1011,983,0.5020,,EA,ORB
BADR-B,2001-056C,27003,PAY,-,PAKI,2001-12-10,TYMSC,,105.08,99.81,1013,983,0.2722,,EA,ORB
MAROC-TUBSAT,2001-056D,27004,PAY,+,GER,2001-12-10,TYMSC,,105.09,99.81,1013,984,0.3490,,EA,ORB
REFLECTOR,2001-056E,27005,PAY,,CIS,2001-12-10,TYMSC,,105.00,99.77,1007,981,0.2265,,EA,ORB
SL-16 R/B,2001-056F,27006,R/B,,CIS,2001-12-10,TYMSC,,105.03,99.79,1006,986,9.5435,,EA,ORB
SL-16 DEB,2001-056G,27007,DEB,,CIS,2001-12-10,TYMSC,,104.37,99.51,974,956,0.0167,,EA,ORB
COSMOS 2383,2001-057A,27053,PAY,D,CIS,2001-12-21,TYMSC,2004-03-20,87.30,64.96,155,126,21.9976,,EA,IMP
SL-11 R/B,2001-057B,27054,R/B,D,CIS,2001-12-21,TYMSC,2001-12-21,87.62,64.98,208,105,22.8700,,EA,IMP
COSMOS 2384,2001-058A,27055,PAY,-,CIS,2001-12-28,PLMSC,,114.30,82.55,1432,1415,0.9247,,EA,ORB
COSMOS 2385,2001-058B,27056,PAY,+,CIS,2001-12-28,PLMSC,,114.23,82.54,1426,1415,0.8418,,EA,ORB
COSMOS 2386,2001-058C,27057,PAY,+,CIS,2001-12-28,PLMSC,,114.14,82.55,1417,1415,0.9025,,EA,ORB
GONETS-D1 7,2001-058D,27058,PAY,-,CIS,2001-12-28,PLMSC,,114.10,82.54,1416,1413,0.8295,,EA,ORB
GONETS-D1 8,2001-058E,27059,PAY,-,CIS,2001-12-28,PLMSC,,114.14,82.54,1419,1414,0.9353,,EA,ORB
GONETS-D1 9,2001-058F,27060,PAY,-,CIS,2001-12-28,PLMSC,,114.01,82.54,1417,1404,0.8570,,EA,ORB
SL-14 R/B,2001-058G,27061,R/B,,CIS,2001-12-28,PLMSC,,114.84,82.54,1482,1414,5.7345,,EA,ORB
PSLV DEB,2001-049E,27062,DEB,D,IND,2001-10-22,SRILR,2001-12-30,89.55,98.54,309,196,0.3125,,EA,IMP
PSLV DEB,2001-049F,27063,DEB,D,IND,2001-10-22,SRILR,2015-06-17,88.27,97.61,197,181,0.0260,,EA,IMP
PSLV DEB,2001-049G,27064,DEB,D,IND,2001-10-22,SRILR,2002-05-13,88.61,97.73,220,191,0.0056,,EA,IMP
PSLV DEB,2001-049H,27065,DEB,D,IND,2001-10-22,SRILR,2003-05-13,88.79,97.67,220,209,0.0443,,EA,IMP
PSLV DEB,2001-049J,27066,DEB,D,IND,2001-10-22,SRILR,2002-08-16,90.34,98.04,310,273,0.0466,,EA,IMP
PSLV DEB,2001-049K,27067,DEB,D,IND,2001-10-22,SRILR,2003-01-25,90.12,97.74,284,277,0.0826,,EA,IMP
PSLV DEB,2001-049L,27068,DEB,D,IND,2001-10-22,SRILR,2013-09-16,87.34,97.73,157,129,0.0970,,EA,IMP
PSLV DEB,2001-049M,27069,DEB,D,IND,2001-10-22,SRILR,2014-11-11,87.89,97.21,175,165,0.0315,,EA,IMP
