OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
USA 225 DEB,2011-006D,37367,DEB,,US,2011-02-06,AFWTR,,89.7,51.6,264,256,,NEA,EA,ORB
ATV-2 (JOHANNES KEPLER),2011-007A,37368,PAY,D,ESA,2011-02-16,FRGUI,2011-06-21,91.99,51.64,385,359,25.0700,,EA,IMP
ARIANE 5 R/B,2011-007B,37369,R/B,D,FR,2011-02-16,FRGUI,2011-02-17,89.55,51.63,255,249,10.0237,,EA,IMP
STS 133,2011-008A,37371,PAY,D,US,2011-02-24,AFETR,2011-03-09,91.26,51.64,355,318,13.9659,,EA,LAN
COSMOS 2471 [GLONASS-K],2011-009A,37372,PAY,-,CIS,2011-02-26,PLMSC,,676.34,65.37,19166,19124,7.9433,,EA,ORB
FREGAT R/B,2011-009B,37373,R/B,,CIS,2011-02-26,PLMSC,,690.37,65.66,19675,19319,3.9811,,EA,ORB
OTV 2 (USA 226),2011-010A,37375,PAY,D,US,2011-03-05,AFETR,2012-06-16,,,,,,NEA,EA,LAN
USA 227,2011-011A,37377,PAY,+,US,2011-03-11,AFETR,,1456.27,5.59,36209,36152,,NEA,EA,ORB
DELTA 4 R/B,2011-011B,37378,R/B,D,US,2011-03-11,AFETR,2024-04-22,88.94,25.83,330,114,,,EA,IMP
SOYUZ-TMA 21,2011-012A,37382,PAY,D,CIS,2011-04-04,TYMSC,2011-09-16,92.24,51.64,392,377,6.5850,,EA,LAN
SL-4 R/B,2011-012B,37383,R/B,D,CIS,2011-04-04,TYMSC,2011-04-07,87.43,51.61,151,143,5.4520,,EA,IMP
BEIDOU-2 IGSO-3,2011-013A,37384,PAY,+,PRC,2011-04-09,XICLF,,1436.36,62.49,35946,35637,31.6228,,EA,ORB
CZ-3A R/B,2011-013B,37385,R/B,,PRC,2011-04-09,XICLF,,546.85,55.53,30080,1467,11.5280,,EA,ORB
USA 229,2011-014A,37386,PAY,+,US,2011-04-15,AFWTR,,107.38,63.43,1370,840,,NEA,EA,ORB
RESOURCESAT-2,2011-015A,37387,PAY,+,IND,2011-04-20,SRILR,,101.29,98.76,829,811,5.5918,,EA,ORB
YOUTHSAT,2011-015B,37388,PAY,+,IND,2011-04-20,SRILR,,101.01,98.38,817,795,0.6880,,EA,ORB
X-SAT,2011-015C,37389,PAY,+,SING,2011-04-20,SRILR,,101.04,98.36,818,797,0.4684,,EA,ORB
PSLV R/B,2011-015D,37390,R/B,,IND,2011-04-20,SRILR,,100.82,98.51,811,783,5.5519,,EA,ORB
USA 229 DEB,2011-014B,37391,DEB,,US,2011-04-15,AFWTR,,107.36,63.42,1368,841,,NEA,EA,ORB
INTELSAT 28 (IS-28),2011-016A,37392,PAY,+,ITSO,2011-04-22,FRGUI,,1436.08,1.97,35803,35770,25.1189,,EA,ORB
YAHSAT 1A,2011-016B,37393,PAY,+,UAE,2011-04-22,FRGUI,,1436.09,0.01,35798,35775,31.6228,,EA,ORB
ARIANE 5 R/B,2011-016C,37394,R/B,,FR,2011-04-22,FRGUI,,451.20,5.54,25977,240,24.5620,,EA,ORB
ARIANE 5 DEB [SYLDA],2011-016D,37395,DEB,D,FR,2011-04-22,FRGUI,2018-02-27,89.12,5.49,306,156,14.9250,,EA,IMP
PROGRESS-M 10M,2011-017A,37396,PAY,D,CIS,2011-04-27,TYMSC,2011-10-29,92.35,51.64,404,375,7.9433,,EA,IMP
SL-4 R/B,2011-017B,37397,R/B,D,CIS,2011-04-27,TYMSC,2011-04-29,87.48,51.61,155,144,5.5940,,EA,IMP
MERIDIAN 4,2011-018A,37398,PAY,D,CIS,2011-05-04,PLMSC,2026-07-20,91.85,62.07,669,62,26.1127,,EA,IMP
SL-26 R/B,2011-018B,37399,R/B,,CIS,2011-05-04,PLMSC,,99.64,62.40,1397,86,1.9953,,EA,ORB
SBIRS GEO-1 (USA 230),2011-019A,37481,PAY,+,US,2011-05-07,AFETR,,1436.09,4.68,35794,35779,19.9526,,EA,ORB
ATLAS 5 CENTAUR R/B,2011-019B,37482,R/B,D,US,2011-05-07,AFETR,2011-08-17,101.43,21.04,1548,105,6.3096,,EA,IMP
STS 134,2011-020A,37577,PAY,D,US,2011-05-16,AFETR,2011-06-01,91.36,51.65,345,337,25.1189,,EA,LAN
TELSTAR 14R,2011-021A,37602,PAY,-,CA,2011-05-20,TYMSC,,1454.76,0.18,36180,36123,12.5893,,EA,ORB
BREEZE-M R/B,2011-021B,37603,R/B,,CIS,2011-05-20,TYMSC,,747.03,14.84,34168,7620,12.1443,,EA,ORB
BREEZE-M DEB [TANK],2011-021C,37604,DEB,,CIS,2011-05-20,TYMSC,,336.31,49.36,18952,330,5.8462,,EA,ORB
GSAT-8,2011-022A,37605,PAY,+,IND,2011-05-20,FRGUI,,1436.08,2.29,35805,35768,6.3096,,EA,ORB
ST-2,2011-022B,37606,PAY,+,STCT,2011-05-20,FRGUI,,1436.07,0.02,35793,35779,5.6234,,EA,ORB
ARIANE 5 R/B,2011-022C,37607,R/B,,FR,2011-05-20,FRGUI,,273.07,2.46,14991,138,25.5188,,EA,ORB
ARIANE 5 DEB [SYLDA],2011-022D,37608,DEB,D,FR,2011-05-20,FRGUI,2013-01-21,90.33,2.22,458,124,15.3017,,EA,IMP
SOYUZ-TMA 02M,2011-023A,37633,PAY,D,CIS,2011-06-07,TYMSC,2011-11-22,92.43,51.65,417,370,5.2820,,EA,LAN
SL-4 R/B,2011-023B,37634,R/B,D,CIS,2011-06-07,TYMSC,2011-06-11,87.10,51.65,133,128,10.0756,,EA,IMP
SAC-D,2011-024A,37673,PAY,-,ARGN,2011-06-10,AFWTR,,97.38,97.98,634,633,8.9220,,EA,ORB
DELTA 2 R/B,2011-024B,37674,R/B,D,US,2011-06-10,AFWTR,2011-07-30,87.53,103.53,171,133,5.4850,,EA,IMP
RASAD 1,2011-025A,37675,PAY,D,IRAN,2011-06-15,SEMLS,2011-07-06,87.51,55.66,153,149,0.1305,,EA,IMP
SAFIR B R/B,2011-025B,37676,R/B,D,IRAN,2011-06-15,SEMLS,2011-07-01,87.22,55.68,145,129,1.3120,,EA,IMP
ZHONGXING-10,2011-026A,37677,PAY,+,PRC,2011-06-20,XICLF,,1436.08,1.21,35801,35772,50.1187,,EA,ORB
CZ-3B R/B,2011-026B,37678,R/B,D,PRC,2011-06-20,XICLF,2012-03-04,100.68,25.66,1494,87,10.4105,,EA,IMP
PROGRESS-M 11M,2011-027A,37679,PAY,D,CIS,2011-06-21,TYMSC,2011-09-01,91.80,51.64,383,343,7.3559,,EA,IMP
SL-4 R/B,2011-027B,37680,R/B,D,CIS,2011-06-21,TYMSC,2011-06-23,87.65,51.63,162,154,15.4825,,EA,IMP
COSMOS 2472,2011-028A,37726,PAY,D,CIS,2011-06-27,PLMSC,2011-10-24,88.93,81.36,242,201,12.0010,,EA,IMP
SL-4 R/B,2011-028B,37727,R/B,D,CIS,2011-06-27,PLMSC,2011-07-01,87.37,81.38,152,136,5.0119,,EA,IMP
ORS-1 (USA 231),2011-029A,37728,PAY,D,US,2011-06-30,WLPIS,2018-03-12,87.65,39.97,162,154,3.0678,NEA,EA,IMP
MINOTAUR R/B,2011-029B,37729,R/B,D,US,2011-06-30,WLPIS,2012-05-20,87.77,39.98,167,161,1.2520,,EA,IMP
SJ-11-03,2011-030A,37730,PAY,+,PRC,2011-07-06,JSC,,98.33,97.94,685,673,2.4000,,EA,ORB
CZ-2C R/B,2011-030B,37731,R/B,,PRC,2011-07-06,JSC,,97.19,97.87,661,588,8.4175,,EA,ORB
CZ-2C DEB,2011-030C,37732,DEB,,PRC,2011-07-06,JSC,,100.11,97.95,861,667,0.0844,,EA,ORB
CZ-2C DEB,2011-030D,37733,DEB,,PRC,2011-07-06,JSC,,99.74,98.57,835,657,0.0820,,EA,ORB
CZ-2C DEB,2011-030E,37734,DEB,,PRC,2011-07-06,JSC,,92.98,98.19,434,407,0.0850,,EA,ORB
CZ-2C DEB,2011-030F,37735,DEB,,PRC,2011-07-06,JSC,,94.68,98.46,518,488,0.0830,,EA,ORB
STS 135,2011-031A,37736,PAY,D,US,2011-07-08,AFETR,2011-07-21,92.11,51.64,385,371,53.4520,,EA,LAN
TIANLIAN 1-02,2011-032A,37737,PAY,-,PRC,2011-07-11,XICLF,,1454.54,5.71,36166,36127,31.5254,,EA,ORB
CZ-3C R/B,2011-032B,37738,R/B,D,PRC,2011-07-11,XICLF,2011-10-26,98.44,17.80,1277,91,5.0119,,EA,IMP
GLOBALSTAR M083,2011-033A,37739,PAY,+,GLOB,2011-07-13,TYMSC,,114.08,51.98,1414,1413,4.6744,,EA,ORB
GLOBALSTAR M088,2011-033B,37740,PAY,+,GLOB,2011-07-13,TYMSC,,114.08,52.02,1414,1413,5.0376,,EA,ORB
GLOBALSTAR M091,2011-033C,37741,PAY,+,GLOB,2011-07-13,TYMSC,,114.08,52.00,1414,1413,4.9320,,EA,ORB
GLOBALSTAR M085,2011-033D,37742,PAY,+,GLOB,2011-07-13,TYMSC,,114.08,52.02,1414,1413,5.0038,,EA,ORB
GLOBALSTAR M081,2011-033E,37743,PAY,+,GLOB,2011-07-13,TYMSC,,114.08,52.00,1414,1413,4.8600,,EA,ORB
GLOBALSTAR M089,2011-033F,37744,PAY,+,GLOB,2011-07-13,TYMSC,,114.08,51.99,1414,1413,5.1557,,EA,ORB
SL-26 R/B,2011-033G,37745,R/B,D,CIS,2011-07-13,TYMSC,2011-07-13,103.50,51.99,932,916,3.4070,,EA,IMP
GSAT-12,2011-034A,37746,PAY,-,IND,2011-07-15,SRILR,,1456.55,5.46,36210,36162,1.9953,,EA,ORB
PSLV R/B,2011-034B,37747,R/B,,IND,2011-07-15,SRILR,,329.90,17.91,18607,268,9.7922,,EA,ORB
SES-3,2011-035A,37748,PAY,+,US,2011-07-15,TYMSC,,1436.09,1.49,35797,35776,19.9526,,EA,ORB
KAZSAT-2,2011-035B,37749,PAY,+,KAZ,2011-07-15,TYMSC,,1436.05,0.02,35788,35783,7.0794,,EA,ORB
BREEZE-M DEB [TANK],2011-035C,37750,DEB,,CIS,2011-07-15,TYMSC,,434.95,45.43,24705,571,5.8204,,EA,ORB
BREEZE-M R/B,2011-035D,37751,R/B,,CIS,2011-07-15,TYMSC,,1277.57,9.50,35625,29623,0.1000,,EA,ORB
PSSC-2,2011-031B,37752,PAY,D,US,2011-07-08,AFETR,2011-12-08,87.89,51.65,174,167,0.1164,,EA,IMP
NAVSTAR 66 (USA 232),2011-036A,37753,PAY,B,US,2011-07-16,AFETR,,717.98,56.53,20557,19808,12.5893,,EA,ORB
DELTA 4 R/B,2011-036B,37754,R/B,,US,2011-07-16,AFETR,,757.13,57.02,22147,20131,12.9194,,EA,ORB
SPEKTR-R,2011-037A,37755,PAY,-,CIS,2011-07-18,TYMSC,,13322.52,42.59,351850,7712,4.3330,,EA,ORB
FREGAT DEB (TANK),2011-037B,37756,DEB,,CIS,2011-07-18,TYMSC,,125.42,51.43,3419,424,4.1543,,EA,ORB
SL-23 DEB,2011-037C,37757,DEB,D,CIS,2011-07-18,TYMSC,2011-08-01,87.99,51.41,212,138,0.0942,,EA,IMP
SL-23 R/B,2011-037D,37758,R/B,D,CIS,2011-07-18,TYMSC,2011-08-08,87.42,51.38,162,132,10.7638,,EA,IMP
SL-23 DEB,2011-037E,37759,DEB,D,CIS,2011-07-18,TYMSC,2011-08-03,87.86,51.40,201,136,0.0312,,EA,IMP
SL-23 DEB,2011-037F,37760,DEB,D,CIS,2011-07-18,TYMSC,2011-08-03,87.61,51.38,188,124,0.0722,,EA,IMP
SL-23 DEB,2011-037G,37761,DEB,D,CIS,2011-07-18,TYMSC,2011-08-03,87.88,51.36,202,137,0.0459,,EA,IMP
BEIDOU-2 IGSO-4,2011-038A,37763,PAY,+,PRC,2011-07-26,XICLF,,1436.08,54.61,36463,35110,16.2984,,EA,ORB
CZ-3A R/B,2011-038B,37764,R/B,D,PRC,2011-07-26,XICLF,2012-03-03,94.32,54.34,869,103,9.1718,,EA,IMP
SJ-11-02,2011-039A,37765,PAY,+,PRC,2011-07-29,JSC,,98.32,98.25,687,670,2.3311,,EA,ORB
CZ-2C R/B,2011-039B,37766,R/B,,PRC,2011-07-29,JSC,,97.93,98.10,691,629,8.3531,,EA,ORB
CZ-2C DEB,2011-039C,37767,DEB,,PRC,2011-07-29,JSC,,99.64,97.92,827,656,0.0887,,EA,ORB
CZ-2C DEB,2011-039D,37768,DEB,,PRC,2011-07-29,JSC,,99.65,98.37,829,655,0.0849,,EA,ORB
CZ-2C DEB,2011-039E,37769,DEB,D,PRC,2011-07-29,JSC,2025-07-13,88.62,98.34,217,195,0.0840,,EA,IMP
CZ-2C DEB,2011-039F,37770,DEB,,PRC,2011-07-29,JSC,,94.76,97.92,527,487,0.0810,,EA,ORB
JUNO,2011-040A,37773,PAY,+,US,2011-08-05,AFETR,,,,,,,NEA,JU,ORB
ATLAS 5 CENTAUR R/B,2011-040B,37774,R/B,,US,2011-08-05,AFETR,,,,,,,NEA,SU,ORB
ASTRA 1N,2011-041A,37775,PAY,+,SES,2011-08-06,FRGUI,,1436.12,0.07,35810,35764,7.9433,,EA,ORB
BSAT-3C (JCSAT-110R),2011-041B,37776,PAY,B,JPN,2011-08-06,FRGUI,,1436.07,0.05,35787,35785,23.5886,,EA,ORB
ARIANE 5 R/B,2011-041C,37777,R/B,,FR,2011-08-06,FRGUI,,564.51,1.79,32209,287,25.5047,,EA,ORB
ARIANE 5 DEB [SYLDA],2011-041D,37778,DEB,D,FR,2011-08-06,FRGUI,2023-02-16,93.51,2.51,750,142,11.7702,,EA,IMP
PAKSAT-1R,2011-042A,37779,PAY,+,PAKI,2011-08-11,XICLF,,1443.23,0.85,35953,35900,14.6852,,EA,ORB
CZ-3B R/B,2011-042B,37780,R/B,D,PRC,2011-08-11,XICLF,2011-12-21,88.63,24.80,316,97,9.3790,,EA,IMP
HAIYANG-2A,2011-043A,37781,PAY,+,PRC,2011-08-15,TAISC,,104.96,99.34,994,991,4.6290,,EA,ORB
CZ-4B R/B,2011-043B,37782,R/B,,PRC,2011-08-15,TAISC,,100.04,99.40,895,627,8.3784,,EA,ORB
ATLAS 5 CENTAUR DEB,2011-019C,37783,DEB,D,US,2011-05-07,AFETR,2011-08-17,94.32,20.93,876,95,,,EA,IMP
BREEZE-M DEB [ADAPTOR],2011-035E,37787,DEB,,CIS,2011-07-15,TYMSC,,699.06,24.86,35725,3702,5.9237,,EA,ORB
EDUSAT,2011-044A,37788,PAY,-,IT,2011-08-17,DLS,,97.52,98.26,663,617,0.1350,,EA,ORB
NIGERIASAT-2,2011-044B,37789,PAY,+,NIG,2011-08-17,DLS,,97.92,97.88,679,639,0.4991,,EA,ORB
NIGERIASAT-X,2011-044C,37790,PAY,+,NIG,2011-08-17,DLS,,98.57,97.86,700,681,0.2080,,EA,ORB
RASAT,2011-044D,37791,PAY,+,TURK,2011-08-17,DLS,,98.08,98.06,681,652,0.5810,,EA,ORB
APRIZESAT 5,2011-044E,37792,PAY,+,US,2011-08-17,DLS,,97.22,98.25,663,589,0.1060,,EA,ORB
APRIZESAT 6,2011-044F,37793,PAY,+,US,2011-08-17,DLS,,97.50,98.23,668,609,0.1735,,EA,ORB
SICH-2,2011-044G,37794,PAY,-,UKR,2011-08-17,DLS,,98.25,97.84,683,667,0.9415,,EA,ORB
BPA-2 & SL-24 R/B,2011-044H,37795,PAY,-,UKR,2011-08-17,DLS,,104.94,98.23,1293,690,5.4183,,EA,ORB
SL-24 DEB,2011-044J,37796,DEB,,CIS,2011-08-17,DLS,,98.28,97.96,685,668,5.2736,,EA,ORB
SL-24 DEB,2011-044K,37797,DEB,D,CIS,2011-08-17,DLS,2016-03-03,87.96,98.19,181,167,2.1810,,EA,IMP
EXPRESS-AM4,2011-045A,37798,PAY,D,CIS,2011-08-17,TYMSC,2012-03-25,363.33,51.12,20316,661,10.1217,,EA,IMP
BREEZE-M R/B,2011-045B,37799,R/B,,CIS,2011-08-17,TYMSC,,368.82,51.27,20157,1158,1.0000,,EA,ORB
BREEZE-M DEB [TANK],2011-045C,37800,DEB,D,CIS,2011-08-17,TYMSC,2012-09-12,88.96,49.21,332,114,3.1623,,EA,IMP
GRAIL-A (EBB),2011-046A,37801,PAY,D,US,2011-09-10,AFETR,2012-12-17,,,,,0.0005,NIE,MO,IMP
GRAIL-B (FLOW),2011-046B,37802,PAY,D,US,2011-09-10,AFETR,2012-12-17,,,,,,NIE,MO,IMP
DELTA 2 R/B,2011-046C,37803,R/B,,US,2011-09-10,AFETR,,,,,,0.0030,NEA,SU,ORB
ZHONGXING-1A,2011-047A,37804,PAY,-,PRC,2011-09-18,XICLF,,1439.72,3.88,35862,35853,25.1189,,EA,ORB
CZ-3B R/B,2011-047B,37805,R/B,D,PRC,2011-09-18,XICLF,2012-02-07,101.51,26.00,1555,105,2.5119,,EA,IMP
COSMOS 2473,2011-048A,37806,PAY,-,CIS,2011-09-20,TYMSC,,1435.95,5.74,35808,35759,23.1149,,EA,ORB
BREEZE-M R/B,2011-048B,37807,R/B,,CIS,2011-09-20,TYMSC,,1381.10,10.18,35642,33765,0.0030,,EA,ORB
BREEZE-M DEB [TANK],2011-048C,37808,DEB,,CIS,2011-09-20,TYMSC,,629.56,48.10,35012,897,6.4000,,EA,ORB
SES-2,2011-049A,37809,PAY,+,SES,2011-09-21,FRGUI,,1436.08,0.22,35799,35774,9.3468,,EA,ORB
ARABSAT-5C,2011-049B,37810,PAY,+,AB,2011-09-21,FRGUI,,1436.13,0.05,35803,35772,11.1480,,EA,ORB
ARIANE 5 R/B,2011-049C,37811,R/B,,FR,2011-09-21,FRGUI,,511.97,2.58,29421,222,24.4640,,EA,ORB
ARIANE 5 DEB [SYLDA],2011-049D,37812,DEB,D,FR,2011-09-21,FRGUI,2015-09-19,94.96,2.44,903,130,17.4500,,EA,IMP
IGS 6A,2011-050A,37813,PAY,+,JPN,2011-09-23,TANSC,,,,,,,NEA,EA,ORB
H-2A R/B,2011-050B,37814,R/B,D,JPN,2011-09-23,TANSC,2025-07-11,87.86,97.72,176,161,17.8509,,EA,IMP
H-2A DEB,2011-050C,37815,DEB,D,JPN,2011-09-23,TANSC,2013-01-12,94.8,97.6,518,501,0.0058,,EA,IMP
EUTELSAT 7 WEST A,2011-051A,37816,PAY,+,EUTE,2011-09-24,SEAL,,1436.09,0.06,35810,35763,15.8489,,EA,ORB
BLOCK DM-SL R/B,2011-051B,37817,R/B,,SEAL,2011-09-24,SEAL,,653.53,0.88,35564,1572,15.7280,,EA,ORB
TACSAT 4,2011-052A,37818,PAY,+,US,2011-09-27,KODAK,,233.88,62.84,12015,378,6.3594,,EA,ORB
MINOTAUR 4 R/B,2011-052B,37819,R/B,D,US,2011-09-27,KODAK,2013-09-13,88.26,63.02,274,103,5.3330,,EA,IMP
TIANGONG-1,2011-053A,37820,PAY,D,PRC,2011-09-29,JSC,2018-04-02,87.46,42.74,152,145,21.1180,,EA,IMP
CZ-2F R/B,2011-053B,37821,R/B,D,PRC,2011-09-29,JSC,2011-10-10,87.88,42.78,188,151,9.1200,,EA,IMP
CZ-2F DEB,2011-053C,37822,DEB,D,PRC,2011-09-29,JSC,2011-10-01,89.61,42.96,340,171,0.0316,,EA,IMP
CZ-2F DEB,2011-053D,37823,DEB,D,PRC,2011-09-29,JSC,2011-10-01,90.62,42.60,425,185,0.0398,,EA,IMP
CZ-2F DEB,2011-053E,37824,DEB,D,PRC,2011-09-29,JSC,2011-10-02,89.65,42.65,344,170,0.1636,,EA,IMP
CZ-2F DEB,2011-053F,37825,DEB,D,PRC,2011-09-29,JSC,2011-10-01,89.34,42.94,317,167,0.0030,,EA,IMP
QUETZSAT 1,2011-054A,37826,PAY,+,MEX,2011-09-29,TYMSC,,1436.09,,35798,35775,219.4788,,EA,ORB
BREEZE-M R/B,2011-054B,37827,R/B,,CIS,2011-09-29,TYMSC,,693.45,17.08,34065,5083,9.7740,,EA,ORB
BREEZE-M DEB [TANK],2011-054C,37828,DEB,,CIS,2011-09-29,TYMSC,,298.14,49.43,16511,300,6.4361,,EA,ORB
COSMOS 2474 [GLONASS-M],2011-055A,37829,PAY,-,CIS,2011-10-02,PLMSC,,675.73,65.33,19155,19105,3.9811,,EA,ORB
FREGAT R/B,2011-055B,37830,R/B,,CIS,2011-10-02,PLMSC,,687.16,65.18,19625,19208,1.0000,,EA,ORB
H-2A DEB,2011-050D,37833,DEB,D,JPN,2011-09-23,TANSC,2012-11-01,89.92,97.65,279,262,0.0067,,EA,IMP
INTELSAT 18 (IS-18),2011-056A,37834,PAY,+,ITSO,2011-10-05,TYMSC,,1436.07,0.04,35795,35777,37.7529,,EA,ORB
SL-23 R/B,2011-056B,37835,R/B,,CIS,2011-10-05,TYMSC,,731.72,19.55,35758,5282,21.5999,,EA,ORB
EUTELSAT 16A,2011-057A,37836,PAY,+,EUTE,2011-10-07,XICLF,,1436.09,0.04,35810,35763,7.6593,,EA,ORB
CZ-3B R/B,2011-057B,37837,R/B,D,PRC,2011-10-07,XICLF,2011-10-30,97.90,25.95,1222,94,2.5119,,EA,IMP
MEGHA-TROPIQUES,2011-058A,37838,PAY,D,IND,2011-10-12,SRILR,2023-03-07,90.86,19.96,381,253,4.8139,,EA,IMP
JUGNU,2011-058B,37839,PAY,+,IND,2011-10-12,SRILR,,101.85,19.96,860,833,0.1464,,EA,ORB
VESSELSAT 1,2011-058C,37840,PAY,-,LUXE,2011-10-12,SRILR,,102.02,19.96,864,845,0.3552,,EA,ORB
SRMSAT,2011-058D,37841,PAY,+,IND,2011-10-12,SRILR,,102.01,19.97,862,846,0.2037,,EA,ORB
PSLV R/B,2011-058E,37842,R/B,,IND,2011-10-12,SRILR,,101.28,19.79,862,776,6.6160,,EA,ORB
VIASAT-1,2011-059A,37843,PAY,P,US,2011-10-19,TYMSC,,1436.06,0.01,35796,35775,3.9811,,EA,ORB
BREEZE-M R/B,2011-059B,37844,R/B,,CIS,2011-10-19,TYMSC,,633.46,30.93,34274,1835,8.8785,,EA,ORB
BREEZE-M DEB [TANK],2011-059C,37845,DEB,,CIS,2011-10-19,TYMSC,,222.86,49.71,11278,318,5.8770,,EA,ORB
GSAT0101 (GALILEO-PFM),2011-060A,37846,PAY,+,ESA,2011-10-21,FRGUI,,844.69,56.97,23226,23218,12.6191,,EA,ORB
GSAT0102 (GALILEO-FM2),2011-060B,37847,PAY,+,ESA,2011-10-21,FRGUI,,844.69,56.97,23227,23217,20.1111,,EA,ORB
FREGAT R/B,2011-060C,37848,R/B,,CIS,2011-10-21,FRGUI,,862.06,57.31,23646,23607,2.5119,,EA,ORB
SUOMI NPP,2011-061A,37849,PAY,+,US,2011-10-28,AFWTR,,101.44,98.80,829,825,5.7802,,EA,ORB
DICE-F,2011-061B,37851,PAY,D,US,2011-10-28,AFWTR,2024-08-11,90.38,101.70,316,271,0.1020,,EA,IMP
DICE-Y,2011-061C,37852,PAY,D,US,2011-10-28,AFWTR,2024-05-07,87.41,101.67,153,139,0.1780,,EA,IMP
RAX-2,2011-061D,37853,PAY,D,US,2011-10-28,AFWTR,2024-10-06,87.33,101.65,147,138,0.0760,,EA,IMP
AUBIESAT-1 (AO-71),2011-061E,37854,PAY,D,US,2011-10-28,AFWTR,2024-06-01,87.25,101.65,147,130,0.0280,,EA,IMP
M-CUBED & EXP-1 PRIME,2011-061F,37855,PAY,D,US,2011-10-28,AFWTR,2024-06-30,87.32,101.66,150,133,0.0520,,EA,IMP
DELTA 2 R/B,2011-061G,37856,R/B,D,US,2011-10-28,AFWTR,2011-11-29,86.77,107.29,138,91,7.7107,,EA,IMP
PROGRESS-M 13M,2011-062A,37857,PAY,D,CIS,2011-10-30,TYMSC,2012-01-25,94.66,51.64,514,490,7.6145,,EA,IMP
SL-4 R/B,2011-062B,37858,R/B,D,CIS,2011-10-30,TYMSC,2011-11-01,87.43,51.63,153,140,4.6110,,EA,IMP
SHENZHOU-8 (SZ-8),2011-063A,37859,PAY,D,PRC,2011-10-31,JSC,2011-11-17,91.22,42.80,336,333,16.0843,,EA,LAN
CZ-2F R/B,2011-063B,37860,R/B,D,PRC,2011-10-31,JSC,2011-11-08,87.47,42.77,159,140,13.9720,,EA,IMP
CZ-2F DEB,2011-063C,37861,DEB,D,PRC,2011-10-31,JSC,2011-11-06,88.79,42.60,277,152,0.0986,,EA,IMP
COSMOS 2476 [GLONASS-M],2011-064A,37867,PAY,+,CIS,2011-11-04,TYMSC,,675.73,65.31,19186,19074,6.3096,,EA,ORB
COSMOS 2477 [GLONASS-M],2011-064B,37868,PAY,+,CIS,2011-11-04,TYMSC,,675.73,65.32,19178,19081,5.5660,,EA,ORB
COSMOS 2475 [GLONASS-M],2011-064C,37869,PAY,+,CIS,2011-11-04,TYMSC,,675.73,65.32,19192,19068,6.3096,,EA,ORB
