OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
STARLINK-1073,2020-001A,44914,PAY,D,US,2020-01-07,AFETR,2025-04-22,87.34,53.02,148,137,,,EA,IMP
STARLINK-1084,2020-001B,44915,PAY,D,US,2020-01-07,AFETR,2025-02-14,87.39,53.02,149,141,,,EA,IMP
STARLINK-1097,2020-001C,44916,PAY,D,US,2020-01-07,AFETR,2021-12-13,88.10,53.03,183,177,,,EA,IMP
STARLINK-1098,2020-001D,44917,PAY,D,US,2020-01-07,AFETR,2025-09-13,87.50,53.04,154,148,,,EA,IMP
STARLINK-1099,2020-001E,44918,PAY,D,US,2020-01-07,AFETR,2024-08-17,90.54,53.04,305,298,,,EA,IMP
STARLINK-1101,2020-001F,44919,PAY,D,US,2020-01-07,AFETR,2021-11-23,88.31,53.03,196,185,,,EA,IMP
STARLINK-1102,2020-001G,44920,PAY,D,US,2020-01-07,AFETR,2025-03-16,87.58,53.02,158,150,,,EA,IMP
STARLINK-1103,2020-001H,44921,PAY,D,US,2020-01-07,AFETR,2025-04-30,87.75,53.03,169,157,,,EA,IMP
STARLINK-1104,2020-001J,44922,PAY,D,US,2020-01-07,AFETR,2025-09-12,88.00,53.03,177,174,,,EA,IMP
STARLINK-1106,2020-001K,44923,PAY,D,US,2020-01-07,AFETR,2025-05-04,88.15,52.98,188,178,,,EA,IMP
STARLINK-1111,2020-001L,44924,PAY,D,US,2020-01-07,AFETR,2024-07-27,87.74,53.03,167,158,,,EA,IMP
STARLINK-1112,2020-001M,44925,PAY,D,US,2020-01-07,AFETR,2026-03-13,87.53,53.02,153,151,,,EA,IMP
STARLINK-1113,2020-001N,44926,PAY,D,US,2020-01-07,AFETR,2024-09-21,87.94,53.03,177,169,,,EA,IMP
STARLINK-1114,2020-001P,44927,PAY,P,US,2020-01-07,AFETR,,91.24,53.04,340,331,,,EA,ORB
STARLINK-1119,2020-001Q,44928,PAY,D,US,2020-01-07,AFETR,2024-05-15,88.35,53.04,198,188,,,EA,IMP
STARLINK-1121,2020-001R,44929,PAY,D,US,2020-01-07,AFETR,2024-03-07,88.55,53.04,206,199,,,EA,IMP
STARLINK-1123,2020-001S,44930,PAY,P,US,2020-01-07,AFETR,,91.90,53.14,368,367,,,EA,ORB
STARLINK-1128,2020-001T,44931,PAY,D,US,2020-01-07,AFETR,2024-08-09,90.42,53.03,302,288,,,EA,IMP
STARLINK-1130 (DARKSAT),2020-001U,44932,PAY,D,US,2020-01-07,AFETR,2025-07-20,87.39,53.02,148,142,,,EA,IMP
STARLINK-1144,2020-001V,44933,PAY,D,US,2020-01-07,AFETR,2026-02-14,87.69,53.02,164,156,,,EA,IMP
STARLINK-1071,2020-001W,44934,PAY,D,US,2020-01-07,AFETR,2025-09-16,88.62,53.03,211,202,,,EA,IMP
STARLINK-1072,2020-001X,44935,PAY,D,US,2020-01-07,AFETR,2021-11-23,88.00,53.03,180,171,,,EA,IMP
STARLINK-1078,2020-001Y,44936,PAY,D,US,2020-01-07,AFETR,2021-10-18,88.16,53.04,188,179,,,EA,IMP
STARLINK-1079,2020-001Z,44937,PAY,D,US,2020-01-07,AFETR,2025-08-11,87.45,53.01,155,141,,,EA,IMP
STARLINK-1082,2020-001AA,44938,PAY,D,US,2020-01-07,AFETR,2024-08-21,90.82,53.05,318,311,,,EA,IMP
STARLINK-1083,2020-001AB,44939,PAY,D,US,2020-01-07,AFETR,2024-08-27,88.30,53.03,192,188,,,EA,IMP
STARLINK-1091,2020-001AC,44940,PAY,D,US,2020-01-07,AFETR,2025-11-09,88.08,53.02,183,177,,,EA,IMP
STARLINK-1094,2020-001AD,44941,PAY,P,US,2020-01-07,AFETR,,92.04,53.15,377,373,,,EA,ORB
STARLINK-1096,2020-001AE,44942,PAY,D,US,2020-01-07,AFETR,2025-11-27,87.47,52.96,152,146,,,EA,IMP
STARLINK-1100,2020-001AF,44943,PAY,D,US,2020-01-07,AFETR,2024-08-16,90.36,53.04,296,289,,,EA,IMP
STARLINK-1108,2020-001AG,44944,PAY,D,US,2020-01-07,AFETR,2024-10-16,88.35,53.03,200,186,,,EA,IMP
STARLINK-1109,2020-001AH,44945,PAY,D,US,2020-01-07,AFETR,2025-05-28,87.36,53.02,149,139,,,EA,IMP
STARLINK-1110,2020-001AJ,44946,PAY,D,US,2020-01-07,AFETR,2024-04-11,88.81,52.99,217,214,,,EA,IMP
STARLINK-1116,2020-001AK,44947,PAY,D,US,2020-01-07,AFETR,2023-06-08,87.46,53.02,155,143,,,EA,IMP
STARLINK-1118,2020-001AL,44948,PAY,D,US,2020-01-07,AFETR,2020-04-02,88.16,52.99,188,179,,,EA,IMP
STARLINK-1122,2020-001AM,44949,PAY,P,US,2020-01-07,AFETR,,92.07,53.15,378,374,,,EA,ORB
STARLINK-1125,2020-001AN,44950,PAY,D,US,2020-01-07,AFETR,2023-07-09,87.36,53.02,149,138,,,EA,IMP
STARLINK-1126,2020-001AP,44951,PAY,D,US,2020-01-07,AFETR,2024-05-15,88.32,52.99,195,188,,,EA,IMP
STARLINK-1117,2020-001AQ,44952,PAY,D,US,2020-01-07,AFETR,2025-05-31,87.50,53.03,155,147,,,EA,IMP
STARLINK-1124,2020-001AR,44953,PAY,D,US,2020-01-07,AFETR,2023-12-30,88.10,53.03,184,177,,,EA,IMP
STARLINK-1066,2020-001AS,44954,PAY,D,US,2020-01-07,AFETR,2025-09-23,87.48,53.03,153,147,,,EA,IMP
STARLINK-1069,2020-001AT,44955,PAY,D,US,2020-01-07,AFETR,2023-12-15,88.54,53.03,204,201,,,EA,IMP
STARLINK-1070,2020-001AU,44956,PAY,D,US,2020-01-07,AFETR,2023-12-22,88.23,53.03,193,182,,,EA,IMP
STARLINK-1074,2020-001AV,44957,PAY,D,US,2020-01-07,AFETR,2023-09-29,88.52,53.04,203,200,,,EA,IMP
STARLINK-1075,2020-001AW,44958,PAY,D,US,2020-01-07,AFETR,2021-07-29,87.58,53.03,155,154,,,EA,IMP
STARLINK-1076,2020-001AX,44959,PAY,D,US,2020-01-07,AFETR,2025-03-22,88.68,53.03,211,208,,,EA,IMP
STARLINK-1077,2020-001AY,44960,PAY,D,US,2020-01-07,AFETR,2020-11-09,88.32,52.99,196,187,,,EA,IMP
